x-axis,1,2,3
second,Volt,Volt,Volt
+5.8700000E-03,,,
+5.8703875E-03,,,
+5.8707750E-03,-255.2724533E-03,+2.5528030505E+00,+5.2956946E-03
+5.8711625E-03,-244.2972143E-03,+2.5528030505E+00,-24.5638092E-03
+5.8715500E-03,-42.1491272E-03,+2.5528030505E+00,-25.4916845E-03
+5.8719375E-03,+252.2918244E-03,+2.5528030505E+00,-7.8123859E-03
+5.8723250E-03,+250.1619715E-03,+2.5528030505E+00,+22.1954655E-03
+5.8727125E-03,+55.8618439E-03,+2.5528030505E+00,+25.5277266E-03
+5.8731000E-03,-245.2675397E-03,+2.5528030505E+00,+9.2467503E-03
+5.8734875E-03,-255.2724533E-03,+2.5528030505E+00,-20.0132338E-03
+5.8738750E-03,-84.7596086E-03,+2.5528030505E+00,-25.5272453E-03
+5.8742625E-03,+212.3395432E-03,+2.5528030505E+00,-11.4460532E-03
+5.8746500E-03,+255.2803051E-03,+2.5528030505E+00,+16.5313081E-03
+5.8750375E-03,+95.4661148E-03,+2.5528030505E+00,+25.5280305E-03
+5.8754250E-03,-195.3921553E-03,+2.5528030505E+00,+12.8665377E-03
+5.8758125E-03,-255.2724533E-03,+2.5528030505E+00,-14.2826657E-03
+5.8762000E-03,-120.9344340E-03,+2.5528030505E+00,-25.5272453E-03
+5.8765875E-03,+155.0627364E-03,+2.5528030505E+00,-15.0598885E-03
+5.8769750E-03,+255.2803051E-03,+2.5528030505E+00,+10.8094022E-03
+5.8773625E-03,+131.6743735E-03,+2.5528030505E+00,+25.5280305E-03
+5.8777500E-03,-138.0624124E-03,+2.5528030505E+00,+16.4779414E-03
+5.8781375E-03,-255.2724533E-03,+2.5528030505E+00,-8.5646098E-03
+5.8785250E-03,-146.2100051E-03,+2.5528030505E+00,-25.5272453E-03
+5.8789125E-03,+115.0430821E-03,+2.5528030505E+00,-18.6779789E-03
+5.8793000E-03,+255.2803051E-03,+2.5528030505E+00,+5.0807591E-03
+5.8796875E-03,+158.0654009E-03,+2.5528030505E+00,+25.5280305E-03
+5.8800750E-03,-96.2766190E-03,+2.5528030505E+00,+20.0942082E-03
+5.8804625E-03,-255.2724533E-03,+2.5528030505E+00,-2.8388540E-03
+5.8808500E-03,-186.3937865E-03,+2.5528030505E+00,-25.5272453E-03
+5.8812375E-03,+51.4187616E-03,+2.5528030505E+00,-22.2902945E-03
+5.8816250E-03,+255.2803051E-03,+2.5528030505E+00,-639.3484E-06
+5.8820125E-03,+198.2917338E-03,+2.5528030505E+00,+25.5270680E-03
+5.8824000E-03,-32.5849253E-03,+2.5528030505E+00,+23.6478636E-03
+5.8827875E-03,-255.2724533E-03,+2.5528030505E+00,+2.8479469E-03
+5.8831750E-03,-226.4711892E-03,+2.5528030505E+00,-25.4319604E-03
+5.8835625E-03,-12.0614412E-03,+2.5528030505E+00,-25.0913967E-03
+5.8839500E-03,+255.2418061E-03,+2.5528030505E+00,-5.8947585E-03
+5.8843375E-03,+220.3303541E-03,+2.5528030505E+00,+24.2282098E-03
+5.8847250E-03,+2.3095568E-03,+2.5528030505E+00,+25.4544773E-03
+5.8851125E-03,-255.2724533E-03,+2.5528030505E+00,+7.5101692E-03
+5.8855000E-03,-244.0297480E-03,+2.5528030505E+00,-22.5791885E-03
+5.8858875E-03,-41.8320175E-03,+2.5528030505E+00,-25.5272453E-03
+5.8862750E-03,+252.1233915E-03,+2.5528030505E+00,-9.7591915E-03
+5.8866625E-03,+250.4112015E-03,+2.5528030505E+00,+19.2021725E-03
+5.8870500E-03,+56.6819728E-03,+2.5528030505E+00,+25.5280305E-03
+5.8874375E-03,-244.5938082E-03,+2.5528030505E+00,+11.1793720E-03
+5.8878250E-03,-255.2694139E-03,+2.5528030505E+00,-16.9540113E-03
+5.8882125E-03,-87.2774904E-03,+2.5528030505E+00,-25.5272453E-03
+5.8886000E-03,+208.3452776E-03,+2.5528030505E+00,-13.3757622E-03
+5.8889875E-03,+255.2803051E-03,+2.5528030505E+00,+13.4759355E-03
+5.8893750E-03,+99.3048650E-03,+2.5528030505E+00,+25.5280305E-03
+5.8897625E-03,-189.3141342E-03,+2.5528030505E+00,+14.7907758E-03
+5.8901500E-03,-255.2724533E-03,+2.5528030505E+00,-11.2359554E-03
+5.8905375E-03,-120.5058799E-03,+2.5528030505E+00,-25.5272453E-03
+5.8909250E-03,+155.7412803E-03,+2.5528030505E+00,-16.0413077E-03
+5.8913125E-03,+255.2803051E-03,+2.5528030505E+00,+9.2554885E-03
+5.8917000E-03,+131.1272832E-03,+2.5528030505E+00,+25.5280305E-03
+5.8920875E-03,-138.9286387E-03,+2.5528030505E+00,+17.6198404E-03
+5.8924750E-03,-255.2724533E-03,+2.5528030505E+00,-6.7566030E-03
+5.8928625E-03,-156.7475719E-03,+2.5528030505E+00,-25.5272453E-03
+5.8932500E-03,+98.3586014E-03,+2.5528030505E+00,-20.0578622E-03
+5.8936375E-03,+255.2803051E-03,+2.5528030505E+00,+2.8959439E-03
+5.8940250E-03,+167.4783932E-03,+2.5528030505E+00,+25.5280305E-03
+5.8944125E-03,-81.3727145E-03,+2.5528030505E+00,+21.6342674E-03
+5.8948000E-03,-255.2724533E-03,+2.5528030505E+00,-400.4270E-06
+5.8951875E-03,-192.8768064E-03,+2.5528030505E+00,-25.5272453E-03
+5.8955750E-03,+41.1539801E-03,+2.5528030505E+00,-23.9136329E-03
+5.8959625E-03,+255.2803051E-03,+2.5528030505E+00,-3.3561329E-03
+5.8963500E-03,+203.6836125E-03,+2.5528030505E+00,+25.2951119E-03
+5.8967375E-03,-24.0477840E-03,+2.5528030505E+00,+23.6077436E-03
+5.8971250E-03,-255.2724533E-03,+2.5528030505E+00,+2.7859433E-03
+5.8975125E-03,-228.9695682E-03,+2.5528030505E+00,-25.4295543E-03
+5.8979000E-03,-16.0111291E-03,+2.5528030505E+00,-25.0698171E-03
+5.8982875E-03,+255.2514308E-03,+2.5528030505E+00,-5.9189470E-03
+5.8986750E-03,+239.0286842E-03,+2.5528030505E+00,+24.1358124E-03
+5.8990625E-03,+32.5535183E-03,+2.5528030505E+00,+25.4559970E-03
+5.8994500E-03,-254.2618560E-03,+2.5528030505E+00,+7.6739670E-03
+5.8998375E-03,-253.6403006E-03,+2.5528030505E+00,-22.3236518E-03
+5.9002250E-03,-66.6805543E-03,+2.5528030505E+00,-25.5272453E-03
