# Sweep MEMS Completo a VDC=5.0V (128 Medie) - 20260908_130623
"# VDC_target=5.0 V, VDC_meas=5.004 V, IDC_meas=-0.13 mA, f_center=417520.0 Hz, pts=301"
step,frequency_Hz,freq_readback_Hz,Vin_Vpp_V,Vout_Vpp_V,Gain_linear,Gain_dB,Phase_deg
53,417258.667,417258.667,9.300000e-02,1.059000e+00,1.138710e+01,21.128,69.100
54,417261.333,417261.333,9.270000e-02,1.053000e+00,1.135922e+01,21.107,69.200
55,417264.000,417264.000,9.280000e-02,1.051000e+00,1.132543e+01,21.081,69.300
56,417266.667,417266.667,9.270000e-02,1.052000e+00,1.134844e+01,21.099,69.500
57,417269.333,417269.333,9.270000e-02,1.058000e+00,1.141316e+01,21.148,68.700
58,417272.000,417272.000,9.260000e-02,1.061000e+00,1.145788e+01,21.182,69.600
59,417274.667,417274.667,9.260000e-02,1.051000e+00,1.134989e+01,21.100,70.100
60,417277.333,417277.333,9.280000e-02,1.054000e+00,1.135776e+01,21.106,70.200
61,417280.000,417280.000,9.270000e-02,1.058000e+00,1.141316e+01,21.148,70.200
62,417282.667,417282.667,9.290000e-02,1.056000e+00,1.136706e+01,21.113,69.400
63,417285.333,417285.333,9.270000e-02,1.070000e+00,1.154261e+01,21.246,69.100
64,417288.000,417288.000,9.270000e-02,1.059000e+00,1.142395e+01,21.156,70.100
65,417290.667,417290.667,9.270000e-02,1.057000e+00,1.140237e+01,21.140,70.000
66,417293.333,417293.333,9.270000e-02,1.054000e+00,1.137001e+01,21.115,68.300
67,417296.000,417296.000,9.290000e-02,1.057000e+00,1.137783e+01,21.121,70.500
68,417298.667,417298.667,9.270000e-02,1.062000e+00,1.145631e+01,21.181,70.200
69,417301.333,417301.333,9.270000e-02,1.051000e+00,1.133765e+01,21.090,69.400
70,417304.000,417304.000,9.250000e-02,1.055000e+00,1.140541e+01,21.142,69.500
71,417306.667,417306.667,9.260000e-02,1.056000e+00,1.140389e+01,21.141,69.800
72,417309.333,417309.333,9.260000e-02,1.051000e+00,1.134989e+01,21.100,69.300
73,417312.000,417312.000,9.260000e-02,1.058000e+00,1.142549e+01,21.157,69.900
74,417314.667,417314.667,9.250000e-02,1.060000e+00,1.145946e+01,21.183,70.000
75,417317.333,417317.333,9.260000e-02,1.051000e+00,1.134989e+01,21.100,69.700
76,417320.000,417320.000,9.250000e-02,1.058000e+00,1.143784e+01,21.167,69.700
77,417322.667,417322.667,9.260000e-02,1.063000e+00,1.147948e+01,21.198,69.100
78,417325.333,417325.333,9.270000e-02,1.054000e+00,1.137001e+01,21.115,69.000
79,417328.000,417328.000,9.260000e-02,1.056000e+00,1.140389e+01,21.141,70.600
80,417330.667,417330.667,9.270000e-02,1.058000e+00,1.141316e+01,21.148,70.300
81,417333.333,417333.333,9.250000e-02,1.056000e+00,1.141622e+01,21.150,69.200
82,417336.000,417336.000,9.250000e-02,1.051000e+00,1.136216e+01,21.109,69.700
83,417338.667,417338.667,9.270000e-02,1.049000e+00,1.131607e+01,21.074,70.100
84,417341.333,417341.333,9.290000e-02,1.056000e+00,1.136706e+01,21.113,70.300
85,417344.000,417344.000,9.320000e-02,1.059000e+00,1.136266e+01,21.110,69.900
86,417346.667,417346.667,9.290000e-02,1.059000e+00,1.139935e+01,21.138,69.000
87,417349.333,417349.333,9.330000e-02,1.056000e+00,1.131833e+01,21.076,69.700
88,417352.000,417352.000,9.290000e-02,1.055000e+00,1.135630e+01,21.105,69.800
89,417354.667,417354.667,9.270000e-02,1.056000e+00,1.139159e+01,21.132,68.600
90,417357.333,417357.333,9.270000e-02,1.055000e+00,1.138080e+01,21.123,69.700
91,417360.000,417360.000,9.270000e-02,1.056000e+00,1.139159e+01,21.132,69.600
92,417362.667,417362.667,9.280000e-02,1.061000e+00,1.143319e+01,21.163,69.600
93,417365.333,417365.333,9.280000e-02,1.056000e+00,1.137931e+01,21.122,70.100
94,417368.000,417368.000,9.270000e-02,1.061000e+00,1.144552e+01,21.173,69.800
95,417370.667,417370.667,9.280000e-02,1.058000e+00,1.140086e+01,21.139,69.900
96,417373.333,417373.333,9.270000e-02,1.054000e+00,1.137001e+01,21.115,69.800
97,417376.000,417376.000,9.270000e-02,1.057000e+00,1.140237e+01,21.140,70.400
98,417378.667,417378.667,9.250000e-02,1.057000e+00,1.142703e+01,21.159,70.000
99,417381.333,417381.333,9.260000e-02,1.059000e+00,1.143629e+01,21.166,69.300
100,417384.000,417384.000,9.270000e-02,1.058000e+00,1.141316e+01,21.148,69.800
101,417386.667,417386.667,9.270000e-02,1.066000e+00,1.149946e+01,21.214,69.000
102,417389.333,417389.333,9.260000e-02,1.057000e+00,1.141469e+01,21.149,69.700
103,417392.000,417392.000,9.250000e-02,1.067000e+00,1.153514e+01,21.240,69.400
104,417394.667,417394.667,9.260000e-02,1.062000e+00,1.146868e+01,21.190,70.200
105,417397.333,417397.333,9.250000e-02,1.063000e+00,1.149189e+01,21.208,69.300
106,417400.000,417400.000,9.270000e-02,1.063000e+00,1.146710e+01,21.189,69.800
107,417402.667,417402.667,9.270000e-02,1.062000e+00,1.145631e+01,21.181,70.000
108,417405.333,417405.333,9.270000e-02,1.058000e+00,1.141316e+01,21.148,69.400
109,417408.000,417408.000,9.250000e-02,1.052000e+00,1.137297e+01,21.117,69.500
110,417410.667,417410.667,9.260000e-02,1.063000e+00,1.147948e+01,21.198,69.400
111,417413.333,417413.333,9.260000e-02,1.054000e+00,1.138229e+01,21.125,69.100
112,417416.000,417416.000,9.280000e-02,1.058000e+00,1.140086e+01,21.139,68.900
113,417418.667,417418.667,9.240000e-02,1.058000e+00,1.145022e+01,21.176,68.900
114,417421.333,417421.333,9.280000e-02,1.060000e+00,1.142241e+01,21.155,68.900
115,417424.000,417424.000,9.250000e-02,1.057000e+00,1.142703e+01,21.159,69.400
116,417426.667,417426.667,9.260000e-02,1.061000e+00,1.145788e+01,21.182,69.100
117,417429.333,417429.333,9.270000e-02,1.052000e+00,1.134844e+01,21.099,70.000
118,417432.000,417432.000,9.270000e-02,1.058000e+00,1.141316e+01,21.148,69.600
119,417434.667,417434.667,9.270000e-02,1.065000e+00,1.148867e+01,21.205,68.900
120,417437.333,417437.333,9.250000e-02,1.064000e+00,1.150270e+01,21.216,70.200
121,417440.000,417440.000,9.260000e-02,1.059000e+00,1.143629e+01,21.166,70.400
122,417442.667,417442.667,9.270000e-02,1.060000e+00,1.143474e+01,21.165,70.000
123,417445.333,417445.333,9.270000e-02,1.058000e+00,1.141316e+01,21.148,69.700
124,417448.000,417448.000,9.280000e-02,1.059000e+00,1.141164e+01,21.147,69.300
125,417450.667,417450.667,9.270000e-02,1.065000e+00,1.148867e+01,21.205,69.800
126,417453.333,417453.333,9.280000e-02,1.069000e+00,1.151940e+01,21.229,69.300
127,417456.000,417456.000,9.260000e-02,1.057000e+00,1.141469e+01,21.149,69.500
128,417458.667,417458.667,9.260000e-02,1.064000e+00,1.149028e+01,21.207,69.900
129,417461.333,417461.333,9.270000e-02,1.056000e+00,1.139159e+01,21.132,70.000
130,417464.000,417464.000,9.270000e-02,1.062000e+00,1.145631e+01,21.181,69.900
131,417466.667,417466.667,9.260000e-02,1.061000e+00,1.145788e+01,21.182,69.200
132,417469.333,417469.333,9.270000e-02,1.055000e+00,1.138080e+01,21.123,69.700
133,417472.000,417472.000,9.260000e-02,1.055000e+00,1.139309e+01,21.133,69.000
134,417474.667,417474.667,9.290000e-02,1.063000e+00,1.144241e+01,21.170,68.800
135,417477.333,417477.333,9.250000e-02,1.060000e+00,1.145946e+01,21.183,70.300
136,417480.000,417480.000,9.260000e-02,1.061000e+00,1.145788e+01,21.182,70.100
137,417482.667,417482.667,9.250000e-02,1.063000e+00,1.149189e+01,21.208,69.600
138,417485.333,417485.333,9.270000e-02,1.073000e+00,1.157497e+01,21.270,69.300
139,417488.000,417488.000,9.270000e-02,1.063000e+00,1.146710e+01,21.189,69.000
140,417490.667,417490.667,9.270000e-02,1.064000e+00,1.147789e+01,21.197,69.100
141,417493.333,417493.333,9.260000e-02,1.064000e+00,1.149028e+01,21.207,68.800
142,417496.000,417496.000,9.270000e-02,1.061000e+00,1.144552e+01,21.173,68.800
143,417498.667,417498.667,9.260000e-02,1.069000e+00,1.154428e+01,21.247,68.800
144,417501.333,417501.333,9.250000e-02,1.068000e+00,1.154595e+01,21.249,69.100
145,417504.000,417504.000,9.250000e-02,1.063000e+00,1.149189e+01,21.208,69.400
146,417506.667,417506.667,9.260000e-02,1.061000e+00,1.145788e+01,21.182,68.500
147,417509.333,417509.333,9.270000e-02,1.061000e+00,1.144552e+01,21.173,69.600
148,417512.000,417512.000,9.270000e-02,1.059000e+00,1.142395e+01,21.156,68.600
149,417514.667,417514.667,9.260000e-02,1.065000e+00,1.150108e+01,21.215,69.500
150,417517.333,417517.333,9.270000e-02,1.065000e+00,1.148867e+01,21.205,68.900
151,417520.000,417520.000,9.280000e-02,1.067000e+00,1.149784e+01,21.212,69.500
152,417522.667,417522.667,9.270000e-02,1.062000e+00,1.145631e+01,21.181,68.400
153,417525.333,417525.333,9.280000e-02,1.059000e+00,1.141164e+01,21.147,68.800
154,417528.000,417528.000,9.260000e-02,1.065000e+00,1.150108e+01,21.215,69.100
155,417530.667,417530.667,9.250000e-02,1.060000e+00,1.145946e+01,21.183,68.200
156,417533.333,417533.333,9.290000e-02,1.061000e+00,1.142088e+01,21.154,68.900
157,417536.000,417536.000,9.270000e-02,1.063000e+00,1.146710e+01,21.189,67.900
158,417538.667,417538.667,9.280000e-02,1.065000e+00,1.147629e+01,21.196,68.100
159,417541.333,417541.333,9.250000e-02,1.062000e+00,1.148108e+01,21.200,68.200
160,417544.000,417544.000,9.280000e-02,1.063000e+00,1.145474e+01,21.180,67.900
161,417546.667,417546.667,9.260000e-02,1.062000e+00,1.146868e+01,21.190,67.300
162,417549.333,417549.333,9.270000e-02,1.064000e+00,1.147789e+01,21.197,68.400
163,417552.000,417552.000,9.270000e-02,1.060000e+00,1.143474e+01,21.165,68.300
164,417554.667,417554.667,9.280000e-02,1.056000e+00,1.137931e+01,21.122,69.500
165,417557.333,417557.333,9.280000e-02,1.056000e+00,1.137931e+01,21.122,68.000
166,417560.000,417560.000,9.280000e-02,1.061000e+00,1.143319e+01,21.163,68.700
167,417562.667,417562.667,9.270000e-02,1.060000e+00,1.143474e+01,21.165,68.000
168,417565.333,417565.333,9.280000e-02,1.056000e+00,1.137931e+01,21.122,68.900
169,417568.000,417568.000,9.260000e-02,1.060000e+00,1.144708e+01,21.174,67.800
170,417570.667,417570.667,9.300000e-02,1.053000e+00,1.132258e+01,21.079,68.600
171,417573.333,417573.333,9.260000e-02,1.062000e+00,1.146868e+01,21.190,68.700
172,417576.000,417576.000,9.260000e-02,1.056000e+00,1.140389e+01,21.141,67.800
173,417578.667,417578.667,9.280000e-02,1.050000e+00,1.131466e+01,21.073,67.500
174,417581.333,417581.333,9.280000e-02,1.058000e+00,1.140086e+01,21.139,67.900
175,417584.000,417584.000,9.270000e-02,1.054000e+00,1.137001e+01,21.115,69.200
176,417586.667,417586.667,9.270000e-02,1.046000e+00,1.128371e+01,21.049,67.000
177,417589.333,417589.333,9.270000e-02,1.048000e+00,1.130529e+01,21.066,67.200
178,417592.000,417592.000,9.260000e-02,1.041000e+00,1.124190e+01,21.017,68.400
179,417594.667,417594.667,9.260000e-02,1.047000e+00,1.130670e+01,21.067,67.400
180,417597.333,417597.333,9.280000e-02,1.047000e+00,1.128233e+01,21.048,68.200
181,417600.000,417600.000,9.260000e-02,1.046000e+00,1.129590e+01,21.058,68.600
182,417602.667,417602.667,9.270000e-02,1.044000e+00,1.126214e+01,21.032,69.500
183,417605.333,417605.333,9.270000e-02,1.044000e+00,1.126214e+01,21.032,68.400
184,417608.000,417608.000,9.260000e-02,1.035000e+00,1.117711e+01,20.967,68.000
185,417610.667,417610.667,9.270000e-02,1.038000e+00,1.119741e+01,20.982,67.700
186,417613.333,417613.333,9.270000e-02,1.033000e+00,1.114347e+01,20.940,67.800
187,417616.000,417616.000,9.260000e-02,1.041000e+00,1.124190e+01,21.017,68.600
188,417618.667,417618.667,9.260000e-02,1.030000e+00,1.112311e+01,20.925,68.500
189,417621.333,417621.333,9.270000e-02,1.037000e+00,1.118662e+01,20.974,68.800
190,417624.000,417624.000,9.250000e-02,1.030000e+00,1.113514e+01,20.934,67.800
191,417626.667,417626.667,9.250000e-02,1.032000e+00,1.115676e+01,20.951,68.200
192,417629.333,417629.333,9.270000e-02,1.030000e+00,1.111111e+01,20.915,67.700
193,417632.000,417632.000,9.280000e-02,1.032000e+00,1.112069e+01,20.923,68.200
194,417634.667,417634.667,9.260000e-02,1.031000e+00,1.113391e+01,20.933,68.900
195,417637.333,417637.333,9.260000e-02,1.027000e+00,1.109071e+01,20.899,68.600
196,417640.000,417640.000,9.270000e-02,1.025000e+00,1.105717e+01,20.873,69.300
197,417642.667,417642.667,9.250000e-02,1.029000e+00,1.112432e+01,20.925,69.300
198,417645.333,417645.333,9.280000e-02,1.023000e+00,1.102371e+01,20.847,68.700
199,417648.000,417648.000,9.260000e-02,1.029000e+00,1.111231e+01,20.916,69.500
200,417650.667,417650.667,9.280000e-02,1.024000e+00,1.103448e+01,20.855,69.900
201,417653.333,417653.333,9.260000e-02,1.032000e+00,1.114471e+01,20.941,69.000
202,417656.000,417656.000,9.250000e-02,1.019000e+00,1.101622e+01,20.841,68.800
203,417658.667,417658.667,9.280000e-02,1.027000e+00,1.106681e+01,20.880,68.200
204,417661.333,417661.333,9.280000e-02,1.030000e+00,1.109914e+01,20.906,69.200
205,417664.000,417664.000,9.270000e-02,1.031000e+00,1.112190e+01,20.924,67.700
206,417666.667,417666.667,9.280000e-02,1.023000e+00,1.102371e+01,20.847,68.600
207,417669.333,417669.333,9.280000e-02,1.029000e+00,1.108836e+01,20.897,70.300
208,417672.000,417672.000,9.280000e-02,1.024000e+00,1.103448e+01,20.855,69.100
209,417674.667,417674.667,9.270000e-02,1.024000e+00,1.104639e+01,20.864,69.100
210,417677.333,417677.333,9.260000e-02,1.021000e+00,1.102592e+01,20.848,69.300
211,417680.000,417680.000,9.280000e-02,1.024000e+00,1.103448e+01,20.855,70.100
212,417682.667,417682.667,9.280000e-02,1.019000e+00,1.098060e+01,20.813,69.600
213,417685.333,417685.333,9.290000e-02,1.020000e+00,1.097955e+01,20.812,69.300
214,417688.000,417688.000,9.270000e-02,1.018000e+00,1.098166e+01,20.813,69.800
215,417690.667,417690.667,9.270000e-02,1.023000e+00,1.103560e+01,20.856,69.800
216,417693.333,417693.333,9.270000e-02,1.023000e+00,1.103560e+01,20.856,69.300
217,417696.000,417696.000,9.280000e-02,1.024000e+00,1.103448e+01,20.855,69.100
218,417698.667,417698.667,9.290000e-02,1.031000e+00,1.109795e+01,20.905,69.700
219,417701.333,417701.333,9.270000e-02,1.025000e+00,1.105717e+01,20.873,68.800
220,417704.000,417704.000,9.290000e-02,1.024000e+00,1.102260e+01,20.846,68.600
221,417706.667,417706.667,9.270000e-02,1.022000e+00,1.102481e+01,20.847,68.600
222,417709.333,417709.333,9.270000e-02,1.025000e+00,1.105717e+01,20.873,68.900
223,417712.000,417712.000,9.250000e-02,1.033000e+00,1.116757e+01,20.959,69.600
224,417714.667,417714.667,9.270000e-02,1.028000e+00,1.108954e+01,20.898,70.600
225,417717.333,417717.333,9.270000e-02,1.031000e+00,1.112190e+01,20.924,68.700
226,417720.000,417720.000,9.270000e-02,1.022000e+00,1.102481e+01,20.847,69.300
227,417722.667,417722.667,9.270000e-02,1.024000e+00,1.104639e+01,20.864,68.800
228,417725.333,417725.333,9.270000e-02,1.028000e+00,1.108954e+01,20.898,69.500
229,417728.000,417728.000,9.290000e-02,1.025000e+00,1.103337e+01,20.854,70.100
230,417730.667,417730.667,9.290000e-02,1.032000e+00,1.110872e+01,20.913,69.700
231,417733.333,417733.333,9.270000e-02,1.034000e+00,1.115426e+01,20.949,69.600
232,417736.000,417736.000,9.270000e-02,1.036000e+00,1.117584e+01,20.966,70.000
233,417738.667,417738.667,9.270000e-02,1.032000e+00,1.113269e+01,20.932,69.800
234,417741.333,417741.333,9.250000e-02,1.032000e+00,1.115676e+01,20.951,69.800
235,417744.000,417744.000,9.270000e-02,1.035000e+00,1.116505e+01,20.957,69.900
236,417746.667,417746.667,9.290000e-02,1.031000e+00,1.109795e+01,20.905,70.300
237,417749.333,417749.333,9.260000e-02,1.030000e+00,1.112311e+01,20.925,69.800
238,417752.000,417752.000,9.280000e-02,1.030000e+00,1.109914e+01,20.906,70.700
239,417754.667,417754.667,9.280000e-02,1.035000e+00,1.115302e+01,20.948,69.700
240,417757.333,417757.333,9.270000e-02,1.029000e+00,1.110032e+01,20.907,69.800
241,417760.000,417760.000,9.250000e-02,1.028000e+00,1.111351e+01,20.917,70.000
242,417762.667,417762.667,9.260000e-02,1.034000e+00,1.116631e+01,20.958,69.300
243,417765.333,417765.333,9.260000e-02,1.032000e+00,1.114471e+01,20.941,69.300
244,417768.000,417768.000,9.270000e-02,1.030000e+00,1.111111e+01,20.915,69.400
245,417770.667,417770.667,9.270000e-02,1.031000e+00,1.112190e+01,20.924,70.900
246,417773.333,417773.333,9.260000e-02,1.030000e+00,1.112311e+01,20.925,70.500
247,417776.000,417776.000,9.280000e-02,1.039000e+00,1.119612e+01,20.981,68.900
248,417778.667,417778.667,9.280000e-02,1.034000e+00,1.114224e+01,20.939,70.500
249,417781.333,417781.333,9.270000e-02,1.030000e+00,1.111111e+01,20.915,69.500
250,417784.000,417784.000,9.270000e-02,1.031000e+00,1.112190e+01,20.924,70.600
251,417786.667,417786.667,9.240000e-02,1.031000e+00,1.115801e+01,20.952,70.800
252,417789.333,417789.333,9.270000e-02,1.029000e+00,1.110032e+01,20.907,70.400
253,417792.000,417792.000,9.280000e-02,1.040000e+00,1.120690e+01,20.990,70.000
254,417794.667,417794.667,9.250000e-02,1.035000e+00,1.118919e+01,20.976,70.000
255,417797.333,417797.333,9.250000e-02,1.035000e+00,1.118919e+01,20.976,70.300
256,417800.000,417800.000,9.290000e-02,1.031000e+00,1.109795e+01,20.905,70.500
257,417802.667,417802.667,9.270000e-02,1.038000e+00,1.119741e+01,20.982,69.400
258,417805.333,417805.333,9.280000e-02,1.041000e+00,1.121767e+01,20.998,70.200
259,417808.000,417808.000,9.270000e-02,1.032000e+00,1.113269e+01,20.932,70.200
260,417810.667,417810.667,9.270000e-02,1.035000e+00,1.116505e+01,20.957,69.600
261,417813.333,417813.333,9.270000e-02,1.037000e+00,1.118662e+01,20.974,70.000
262,417816.000,417816.000,9.280000e-02,1.030000e+00,1.109914e+01,20.906,69.800
263,417818.667,417818.667,9.260000e-02,1.040000e+00,1.123110e+01,21.008,70.600
264,417821.333,417821.333,9.280000e-02,1.035000e+00,1.115302e+01,20.948,69.500
265,417824.000,417824.000,9.250000e-02,1.034000e+00,1.117838e+01,20.968,69.800
266,417826.667,417826.667,9.290000e-02,1.036000e+00,1.115178e+01,20.947,69.500
267,417829.333,417829.333,9.260000e-02,1.044000e+00,1.127430e+01,21.042,69.600
268,417832.000,417832.000,9.270000e-02,1.037000e+00,1.118662e+01,20.974,70.300
269,417834.667,417834.667,9.310000e-02,1.037000e+00,1.113856e+01,20.937,69.400
270,417837.333,417837.333,9.270000e-02,1.035000e+00,1.116505e+01,20.957,69.400
271,417840.000,417840.000,9.260000e-02,1.035000e+00,1.117711e+01,20.967,70.200
272,417842.667,417842.667,9.280000e-02,1.034000e+00,1.114224e+01,20.939,70.800
273,417845.333,417845.333,9.260000e-02,1.035000e+00,1.117711e+01,20.967,68.900
274,417848.000,417848.000,9.270000e-02,1.035000e+00,1.116505e+01,20.957,69.200
275,417850.667,417850.667,9.270000e-02,1.038000e+00,1.119741e+01,20.982,69.200
276,417853.333,417853.333,9.250000e-02,1.031000e+00,1.114595e+01,20.942,69.600
277,417856.000,417856.000,9.280000e-02,1.032000e+00,1.112069e+01,20.923,69.600
278,417858.667,417858.667,9.270000e-02,1.041000e+00,1.122977e+01,21.007,70.700
279,417861.333,417861.333,9.260000e-02,1.036000e+00,1.118790e+01,20.975,70.800
280,417864.000,417864.000,9.280000e-02,1.038000e+00,1.118534e+01,20.973,69.100
281,417866.667,417866.667,9.260000e-02,1.042000e+00,1.125270e+01,21.025,70.000
282,417869.333,417869.333,9.270000e-02,1.031000e+00,1.112190e+01,20.924,69.700
283,417872.000,417872.000,9.290000e-02,1.036000e+00,1.115178e+01,20.947,69.600
284,417874.667,417874.667,9.250000e-02,1.033000e+00,1.116757e+01,20.959,69.800
285,417877.333,417877.333,9.260000e-02,1.035000e+00,1.117711e+01,20.967,69.100
286,417880.000,417880.000,9.260000e-02,1.038000e+00,1.120950e+01,20.992,69.700
287,417882.667,417882.667,9.280000e-02,1.041000e+00,1.121767e+01,20.998,70.100
288,417885.333,417885.333,9.270000e-02,1.041000e+00,1.122977e+01,21.007,69.800
289,417888.000,417888.000,9.290000e-02,1.040000e+00,1.119483e+01,20.980,69.000
290,417890.667,417890.667,9.290000e-02,1.037000e+00,1.116254e+01,20.955,70.800
291,417893.333,417893.333,9.270000e-02,1.041000e+00,1.122977e+01,21.007,69.600
292,417896.000,417896.000,9.250000e-02,1.040000e+00,1.124324e+01,21.018,70.300
293,417898.667,417898.667,9.270000e-02,1.038000e+00,1.119741e+01,20.982,70.300
294,417901.333,417901.333,9.250000e-02,1.044000e+00,1.128649e+01,21.051,70.100
295,417904.000,417904.000,9.290000e-02,1.032000e+00,1.110872e+01,20.913,68.500
296,417906.667,417906.667,9.280000e-02,1.041000e+00,1.121767e+01,20.998,69.200
297,417909.333,417909.333,9.270000e-02,1.037000e+00,1.118662e+01,20.974,70.900
298,417912.000,417912.000,9.270000e-02,1.033000e+00,1.114347e+01,20.940,69.400
299,417914.667,417914.667,9.260000e-02,1.041000e+00,1.124190e+01,21.017,69.900
300,417917.333,417917.333,9.260000e-02,1.041000e+00,1.124190e+01,21.017,69.200
301,417920.000,417920.000,9.280000e-02,1.037000e+00,1.117457e+01,20.965,70.500
