# Sweep MEMS Completo a VDC=1.0V (128 Medie) - 20260908_130623
"# VDC_target=1.0 V, VDC_meas=1.002 V, IDC_meas=-0.13 mA, f_center=417520.0 Hz, pts=301"
step,frequency_Hz,freq_readback_Hz,Vin_Vpp_V,Vout_Vpp_V,Gain_linear,Gain_dB,Phase_deg
73,417312.000,417312.000,9.290000e-02,1.044000e+00,1.123789e+01,21.014,68.700
74,417314.667,417314.667,9.270000e-02,1.041000e+00,1.122977e+01,21.007,70.000
75,417317.333,417317.333,9.270000e-02,1.041000e+00,1.122977e+01,21.007,69.500
76,417320.000,417320.000,9.280000e-02,1.037000e+00,1.117457e+01,20.965,69.600
77,417322.667,417322.667,9.290000e-02,1.035000e+00,1.114101e+01,20.938,69.400
78,417325.333,417325.333,9.280000e-02,1.042000e+00,1.122845e+01,21.006,68.600
79,417328.000,417328.000,9.290000e-02,1.043000e+00,1.122713e+01,21.005,69.000
80,417330.667,417330.667,9.280000e-02,1.042000e+00,1.122845e+01,21.006,68.500
81,417333.333,417333.333,9.250000e-02,1.042000e+00,1.126486e+01,21.035,69.100
82,417336.000,417336.000,9.280000e-02,1.041000e+00,1.121767e+01,20.998,68.600
83,417338.667,417338.667,9.260000e-02,1.049000e+00,1.132829e+01,21.083,69.200
84,417341.333,417341.333,9.260000e-02,1.043000e+00,1.126350e+01,21.033,69.200
85,417344.000,417344.000,9.290000e-02,1.042000e+00,1.121636e+01,20.997,69.600
86,417346.667,417346.667,9.270000e-02,1.041000e+00,1.122977e+01,21.007,69.800
87,417349.333,417349.333,9.270000e-02,1.040000e+00,1.121899e+01,20.999,69.900
88,417352.000,417352.000,9.260000e-02,1.049000e+00,1.132829e+01,21.083,69.300
89,417354.667,417354.667,9.280000e-02,1.046000e+00,1.127155e+01,21.040,70.000
90,417357.333,417357.333,9.270000e-02,1.045000e+00,1.127292e+01,21.041,70.100
91,417360.000,417360.000,9.250000e-02,1.043000e+00,1.127568e+01,21.043,70.500
92,417362.667,417362.667,9.260000e-02,1.042000e+00,1.125270e+01,21.025,70.500
93,417365.333,417365.333,9.260000e-02,1.047000e+00,1.130670e+01,21.067,69.500
94,417368.000,417368.000,9.270000e-02,1.045000e+00,1.127292e+01,21.041,70.100
95,417370.667,417370.667,9.270000e-02,1.039000e+00,1.120820e+01,20.991,70.200
96,417373.333,417373.333,9.270000e-02,1.044000e+00,1.126214e+01,21.032,69.700
97,417376.000,417376.000,9.250000e-02,1.039000e+00,1.123243e+01,21.009,70.400
98,417378.667,417378.667,9.280000e-02,1.043000e+00,1.123922e+01,21.015,69.800
99,417381.333,417381.333,9.280000e-02,1.042000e+00,1.122845e+01,21.006,68.900
100,417384.000,417384.000,9.270000e-02,1.043000e+00,1.125135e+01,21.024,69.800
101,417386.667,417386.667,9.270000e-02,1.049000e+00,1.131607e+01,21.074,69.900
102,417389.333,417389.333,9.290000e-02,1.036000e+00,1.115178e+01,20.947,69.600
103,417392.000,417392.000,9.270000e-02,1.041000e+00,1.122977e+01,21.007,70.500
104,417394.667,417394.667,9.260000e-02,1.045000e+00,1.128510e+01,21.050,70.000
105,417397.333,417397.333,9.270000e-02,1.052000e+00,1.134844e+01,21.099,70.700
106,417400.000,417400.000,9.290000e-02,1.045000e+00,1.124865e+01,21.022,70.000
107,417402.667,417402.667,9.300000e-02,1.047000e+00,1.125806e+01,21.029,70.200
108,417405.333,417405.333,9.270000e-02,1.047000e+00,1.129450e+01,21.057,70.900
109,417408.000,417408.000,9.300000e-02,1.053000e+00,1.132258e+01,21.079,69.300
110,417410.667,417410.667,9.290000e-02,1.051000e+00,1.131324e+01,21.072,70.300
111,417413.333,417413.333,9.280000e-02,1.048000e+00,1.129310e+01,21.056,69.600
112,417416.000,417416.000,9.260000e-02,1.043000e+00,1.126350e+01,21.033,70.600
113,417418.667,417418.667,9.260000e-02,1.054000e+00,1.138229e+01,21.125,70.000
114,417421.333,417421.333,9.270000e-02,1.054000e+00,1.137001e+01,21.115,69.500
115,417424.000,417424.000,9.270000e-02,1.053000e+00,1.135922e+01,21.107,69.700
116,417426.667,417426.667,9.290000e-02,1.043000e+00,1.122713e+01,21.005,70.200
117,417429.333,417429.333,9.290000e-02,1.043000e+00,1.122713e+01,21.005,70.600
118,417432.000,417432.000,9.290000e-02,1.046000e+00,1.125942e+01,21.030,71.400
119,417434.667,417434.667,9.260000e-02,1.042000e+00,1.125270e+01,21.025,70.800
120,417437.333,417437.333,9.260000e-02,1.051000e+00,1.134989e+01,21.100,71.400
121,417440.000,417440.000,9.250000e-02,1.046000e+00,1.130811e+01,21.068,70.200
122,417442.667,417442.667,9.280000e-02,1.051000e+00,1.132543e+01,21.081,68.900
123,417445.333,417445.333,9.260000e-02,1.046000e+00,1.129590e+01,21.058,70.400
124,417448.000,417448.000,9.270000e-02,1.049000e+00,1.131607e+01,21.074,70.000
125,417450.667,417450.667,9.250000e-02,1.044000e+00,1.128649e+01,21.051,71.000
126,417453.333,417453.333,9.320000e-02,1.043000e+00,1.119099e+01,20.977,70.900
127,417456.000,417456.000,9.290000e-02,1.051000e+00,1.131324e+01,21.072,69.500
128,417458.667,417458.667,9.300000e-02,1.046000e+00,1.124731e+01,21.021,70.700
129,417461.333,417461.333,9.270000e-02,1.047000e+00,1.129450e+01,21.057,70.100
130,417464.000,417464.000,9.300000e-02,1.051000e+00,1.130108e+01,21.062,70.100
131,417466.667,417466.667,9.290000e-02,1.046000e+00,1.125942e+01,21.030,70.300
132,417469.333,417469.333,9.290000e-02,1.047000e+00,1.127018e+01,21.039,68.900
133,417472.000,417472.000,9.280000e-02,1.049000e+00,1.130388e+01,21.065,70.000
134,417474.667,417474.667,9.300000e-02,1.043000e+00,1.121505e+01,20.996,70.100
135,417477.333,417477.333,9.260000e-02,1.049000e+00,1.132829e+01,21.083,70.300
136,417480.000,417480.000,9.280000e-02,1.043000e+00,1.123922e+01,21.015,70.200
137,417482.667,417482.667,9.260000e-02,1.043000e+00,1.126350e+01,21.033,69.200
138,417485.333,417485.333,9.270000e-02,1.048000e+00,1.130529e+01,21.066,69.500
139,417488.000,417488.000,9.300000e-02,1.049000e+00,1.127957e+01,21.046,70.800
140,417490.667,417490.667,9.270000e-02,1.046000e+00,1.128371e+01,21.049,69.300
141,417493.333,417493.333,9.260000e-02,1.052000e+00,1.136069e+01,21.108,70.300
142,417496.000,417496.000,9.300000e-02,1.049000e+00,1.127957e+01,21.046,70.400
143,417498.667,417498.667,9.270000e-02,1.051000e+00,1.133765e+01,21.090,70.500
144,417501.333,417501.333,9.270000e-02,1.050000e+00,1.132686e+01,21.082,70.400
145,417504.000,417504.000,9.290000e-02,1.055000e+00,1.135630e+01,21.105,70.000
146,417506.667,417506.667,9.290000e-02,1.045000e+00,1.124865e+01,21.022,70.200
147,417509.333,417509.333,9.290000e-02,1.044000e+00,1.123789e+01,21.014,69.500
148,417512.000,417512.000,9.280000e-02,1.049000e+00,1.130388e+01,21.065,70.800
149,417514.667,417514.667,9.280000e-02,1.048000e+00,1.129310e+01,21.056,70.200
150,417517.333,417517.333,9.270000e-02,1.043000e+00,1.125135e+01,21.024,70.400
151,417520.000,417520.000,9.280000e-02,1.044000e+00,1.125000e+01,21.023,70.600
152,417522.667,417522.667,9.290000e-02,1.048000e+00,1.128095e+01,21.047,70.300
153,417525.333,417525.333,9.290000e-02,1.050000e+00,1.130248e+01,21.063,70.500
154,417528.000,417528.000,9.290000e-02,1.047000e+00,1.127018e+01,21.039,70.000
155,417530.667,417530.667,9.270000e-02,1.044000e+00,1.126214e+01,21.032,69.900
156,417533.333,417533.333,9.300000e-02,1.045000e+00,1.123656e+01,21.013,70.500
157,417536.000,417536.000,9.280000e-02,1.049000e+00,1.130388e+01,21.065,70.300
158,417538.667,417538.667,9.270000e-02,1.051000e+00,1.133765e+01,21.090,70.900
159,417541.333,417541.333,9.270000e-02,1.048000e+00,1.130529e+01,21.066,71.000
160,417544.000,417544.000,9.290000e-02,1.050000e+00,1.130248e+01,21.063,69.400
161,417546.667,417546.667,9.300000e-02,1.044000e+00,1.122581e+01,21.004,70.600
162,417549.333,417549.333,9.290000e-02,1.052000e+00,1.132400e+01,21.080,71.300
163,417552.000,417552.000,9.270000e-02,1.047000e+00,1.129450e+01,21.057,70.300
164,417554.667,417554.667,9.270000e-02,1.048000e+00,1.130529e+01,21.066,69.800
165,417557.333,417557.333,9.270000e-02,1.045000e+00,1.127292e+01,21.041,70.100
166,417560.000,417560.000,9.280000e-02,1.049000e+00,1.130388e+01,21.065,70.300
167,417562.667,417562.667,9.270000e-02,1.047000e+00,1.129450e+01,21.057,70.400
168,417565.333,417565.333,9.310000e-02,1.051000e+00,1.128894e+01,21.053,70.100
169,417568.000,417568.000,9.300000e-02,1.042000e+00,1.120430e+01,20.988,69.900
170,417570.667,417570.667,9.270000e-02,1.050000e+00,1.132686e+01,21.082,69.700
171,417573.333,417573.333,9.270000e-02,1.048000e+00,1.130529e+01,21.066,70.600
172,417576.000,417576.000,9.260000e-02,1.047000e+00,1.130670e+01,21.067,69.900
173,417578.667,417578.667,9.270000e-02,1.047000e+00,1.129450e+01,21.057,70.100
174,417581.333,417581.333,9.290000e-02,1.047000e+00,1.127018e+01,21.039,69.400
175,417584.000,417584.000,9.290000e-02,1.048000e+00,1.128095e+01,21.047,71.800
176,417586.667,417586.667,9.280000e-02,1.054000e+00,1.135776e+01,21.106,70.600
177,417589.333,417589.333,9.270000e-02,1.041000e+00,1.122977e+01,21.007,70.500
178,417592.000,417592.000,9.270000e-02,1.042000e+00,1.124056e+01,21.016,69.500
179,417594.667,417594.667,9.290000e-02,1.051000e+00,1.131324e+01,21.072,69.100
180,417597.333,417597.333,9.260000e-02,1.050000e+00,1.133909e+01,21.092,70.400
181,417600.000,417600.000,9.270000e-02,1.053000e+00,1.135922e+01,21.107,70.400
182,417602.667,417602.667,9.280000e-02,1.048000e+00,1.129310e+01,21.056,70.400
183,417605.333,417605.333,9.270000e-02,1.045000e+00,1.127292e+01,21.041,70.300
184,417608.000,417608.000,9.300000e-02,1.045000e+00,1.123656e+01,21.013,70.700
185,417610.667,417610.667,9.280000e-02,1.045000e+00,1.126078e+01,21.031,70.200
186,417613.333,417613.333,9.280000e-02,1.051000e+00,1.132543e+01,21.081,70.700
187,417616.000,417616.000,9.280000e-02,1.046000e+00,1.127155e+01,21.040,69.700
188,417618.667,417618.667,9.270000e-02,1.045000e+00,1.127292e+01,21.041,68.700
189,417621.333,417621.333,9.270000e-02,1.049000e+00,1.131607e+01,21.074,70.500
190,417624.000,417624.000,9.270000e-02,1.052000e+00,1.134844e+01,21.099,70.000
191,417626.667,417626.667,9.260000e-02,1.049000e+00,1.132829e+01,21.083,70.300
192,417629.333,417629.333,9.270000e-02,1.053000e+00,1.135922e+01,21.107,69.500
193,417632.000,417632.000,9.260000e-02,1.048000e+00,1.131749e+01,21.075,70.700
194,417634.667,417634.667,9.270000e-02,1.051000e+00,1.133765e+01,21.090,69.200
195,417637.333,417637.333,9.270000e-02,1.047000e+00,1.129450e+01,21.057,70.200
196,417640.000,417640.000,9.290000e-02,1.049000e+00,1.129171e+01,21.055,70.200
197,417642.667,417642.667,9.290000e-02,1.048000e+00,1.128095e+01,21.047,70.000
198,417645.333,417645.333,9.270000e-02,1.048000e+00,1.130529e+01,21.066,70.900
199,417648.000,417648.000,9.280000e-02,1.046000e+00,1.127155e+01,21.040,69.900
200,417650.667,417650.667,9.270000e-02,1.044000e+00,1.126214e+01,21.032,70.200
201,417653.333,417653.333,9.260000e-02,1.045000e+00,1.128510e+01,21.050,70.300
202,417656.000,417656.000,9.260000e-02,1.047000e+00,1.130670e+01,21.067,70.400
203,417658.667,417658.667,9.270000e-02,1.049000e+00,1.131607e+01,21.074,70.300
204,417661.333,417661.333,9.290000e-02,1.045000e+00,1.124865e+01,21.022,69.900
205,417664.000,417664.000,9.270000e-02,1.043000e+00,1.125135e+01,21.024,70.000
206,417666.667,417666.667,9.250000e-02,1.053000e+00,1.138378e+01,21.126,70.500
207,417669.333,417669.333,9.270000e-02,1.054000e+00,1.137001e+01,21.115,69.000
208,417672.000,417672.000,9.270000e-02,1.048000e+00,1.130529e+01,21.066,70.900
209,417674.667,417674.667,9.250000e-02,1.048000e+00,1.132973e+01,21.084,69.600
210,417677.333,417677.333,9.270000e-02,1.049000e+00,1.131607e+01,21.074,71.000
211,417680.000,417680.000,9.240000e-02,1.052000e+00,1.138528e+01,21.127,70.300
212,417682.667,417682.667,9.250000e-02,1.047000e+00,1.131892e+01,21.076,69.300
213,417685.333,417685.333,9.270000e-02,1.049000e+00,1.131607e+01,21.074,70.200
214,417688.000,417688.000,9.270000e-02,1.053000e+00,1.135922e+01,21.107,70.200
215,417690.667,417690.667,9.270000e-02,1.048000e+00,1.130529e+01,21.066,69.400
216,417693.333,417693.333,9.270000e-02,1.047000e+00,1.129450e+01,21.057,69.600
217,417696.000,417696.000,9.290000e-02,1.052000e+00,1.132400e+01,21.080,70.000
218,417698.667,417698.667,9.270000e-02,1.051000e+00,1.133765e+01,21.090,69.700
219,417701.333,417701.333,9.260000e-02,1.048000e+00,1.131749e+01,21.075,69.200
220,417704.000,417704.000,9.280000e-02,1.049000e+00,1.130388e+01,21.065,71.300
221,417706.667,417706.667,9.270000e-02,1.045000e+00,1.127292e+01,21.041,70.400
222,417709.333,417709.333,9.260000e-02,1.052000e+00,1.136069e+01,21.108,70.000
223,417712.000,417712.000,9.260000e-02,1.046000e+00,1.129590e+01,21.058,70.600
224,417714.667,417714.667,9.270000e-02,1.051000e+00,1.133765e+01,21.090,69.400
225,417717.333,417717.333,9.280000e-02,1.043000e+00,1.123922e+01,21.015,71.200
226,417720.000,417720.000,9.260000e-02,1.046000e+00,1.129590e+01,21.058,70.500
227,417722.667,417722.667,9.260000e-02,1.049000e+00,1.132829e+01,21.083,69.600
228,417725.333,417725.333,9.250000e-02,1.047000e+00,1.131892e+01,21.076,69.900
229,417728.000,417728.000,9.280000e-02,1.046000e+00,1.127155e+01,21.040,70.200
230,417730.667,417730.667,9.270000e-02,1.046000e+00,1.128371e+01,21.049,69.600
231,417733.333,417733.333,9.260000e-02,1.046000e+00,1.129590e+01,21.058,70.400
232,417736.000,417736.000,9.270000e-02,1.048000e+00,1.130529e+01,21.066,71.000
233,417738.667,417738.667,9.290000e-02,1.045000e+00,1.124865e+01,21.022,70.800
234,417741.333,417741.333,9.260000e-02,1.046000e+00,1.129590e+01,21.058,70.700
235,417744.000,417744.000,9.270000e-02,1.053000e+00,1.135922e+01,21.107,69.800
236,417746.667,417746.667,9.260000e-02,1.046000e+00,1.129590e+01,21.058,70.300
237,417749.333,417749.333,9.290000e-02,1.049000e+00,1.129171e+01,21.055,70.500
238,417752.000,417752.000,9.260000e-02,1.050000e+00,1.133909e+01,21.092,69.500
239,417754.667,417754.667,9.260000e-02,1.053000e+00,1.137149e+01,21.116,69.700
240,417757.333,417757.333,9.280000e-02,1.048000e+00,1.129310e+01,21.056,70.200
241,417760.000,417760.000,9.270000e-02,1.044000e+00,1.126214e+01,21.032,70.300
242,417762.667,417762.667,9.270000e-02,1.045000e+00,1.127292e+01,21.041,69.500
243,417765.333,417765.333,9.310000e-02,1.051000e+00,1.128894e+01,21.053,71.000
244,417768.000,417768.000,9.250000e-02,1.047000e+00,1.131892e+01,21.076,71.800
245,417770.667,417770.667,9.270000e-02,1.044000e+00,1.126214e+01,21.032,70.000
246,417773.333,417773.333,9.250000e-02,1.046000e+00,1.130811e+01,21.068,70.000
247,417776.000,417776.000,9.260000e-02,1.041000e+00,1.124190e+01,21.017,71.400
248,417778.667,417778.667,9.260000e-02,1.051000e+00,1.134989e+01,21.100,70.400
249,417781.333,417781.333,9.260000e-02,1.052000e+00,1.136069e+01,21.108,71.100
250,417784.000,417784.000,9.260000e-02,1.052000e+00,1.136069e+01,21.108,69.700
251,417786.667,417786.667,9.280000e-02,1.048000e+00,1.129310e+01,21.056,69.800
252,417789.333,417789.333,9.300000e-02,1.047000e+00,1.125806e+01,21.029,70.000
253,417792.000,417792.000,9.270000e-02,1.053000e+00,1.135922e+01,21.107,70.400
254,417794.667,417794.667,9.270000e-02,1.045000e+00,1.127292e+01,21.041,70.300
255,417797.333,417797.333,9.270000e-02,1.051000e+00,1.133765e+01,21.090,70.600
256,417800.000,417800.000,9.250000e-02,1.046000e+00,1.130811e+01,21.068,71.000
257,417802.667,417802.667,9.250000e-02,1.049000e+00,1.134054e+01,21.093,69.200
258,417805.333,417805.333,9.290000e-02,1.049000e+00,1.129171e+01,21.055,69.600
259,417808.000,417808.000,9.270000e-02,1.049000e+00,1.131607e+01,21.074,71.000
260,417810.667,417810.667,9.300000e-02,1.048000e+00,1.126882e+01,21.038,70.600
261,417813.333,417813.333,9.290000e-02,1.050000e+00,1.130248e+01,21.063,70.400
262,417816.000,417816.000,9.270000e-02,1.043000e+00,1.125135e+01,21.024,71.600
263,417818.667,417818.667,9.270000e-02,1.047000e+00,1.129450e+01,21.057,70.900
264,417821.333,417821.333,9.260000e-02,1.053000e+00,1.137149e+01,21.116,70.300
265,417824.000,417824.000,9.290000e-02,1.045000e+00,1.124865e+01,21.022,70.000
266,417826.667,417826.667,9.280000e-02,1.050000e+00,1.131466e+01,21.073,69.500
267,417829.333,417829.333,9.270000e-02,1.054000e+00,1.137001e+01,21.115,71.700
268,417832.000,417832.000,9.270000e-02,1.044000e+00,1.126214e+01,21.032,69.800
269,417834.667,417834.667,9.250000e-02,1.048000e+00,1.132973e+01,21.084,70.000
270,417837.333,417837.333,9.300000e-02,1.049000e+00,1.127957e+01,21.046,69.900
271,417840.000,417840.000,9.290000e-02,1.051000e+00,1.131324e+01,21.072,69.400
272,417842.667,417842.667,9.280000e-02,1.041000e+00,1.121767e+01,20.998,70.900
273,417845.333,417845.333,9.280000e-02,1.043000e+00,1.123922e+01,21.015,70.700
274,417848.000,417848.000,9.240000e-02,1.052000e+00,1.138528e+01,21.127,70.100
275,417850.667,417850.667,9.290000e-02,1.048000e+00,1.128095e+01,21.047,70.000
276,417853.333,417853.333,9.280000e-02,1.043000e+00,1.123922e+01,21.015,70.600
277,417856.000,417856.000,9.300000e-02,1.045000e+00,1.123656e+01,21.013,70.700
278,417858.667,417858.667,9.280000e-02,1.049000e+00,1.130388e+01,21.065,69.600
279,417861.333,417861.333,9.280000e-02,1.045000e+00,1.126078e+01,21.031,71.000
280,417864.000,417864.000,9.280000e-02,1.048000e+00,1.129310e+01,21.056,70.800
281,417866.667,417866.667,9.290000e-02,1.041000e+00,1.120560e+01,20.989,70.300
282,417869.333,417869.333,9.270000e-02,1.050000e+00,1.132686e+01,21.082,70.300
283,417872.000,417872.000,9.290000e-02,1.043000e+00,1.122713e+01,21.005,70.300
284,417874.667,417874.667,9.280000e-02,1.041000e+00,1.121767e+01,20.998,70.800
285,417877.333,417877.333,9.300000e-02,1.041000e+00,1.119355e+01,20.979,70.100
286,417880.000,417880.000,9.310000e-02,1.045000e+00,1.122449e+01,21.003,70.200
287,417882.667,417882.667,9.270000e-02,1.050000e+00,1.132686e+01,21.082,70.500
288,417885.333,417885.333,9.290000e-02,1.046000e+00,1.125942e+01,21.030,69.400
289,417888.000,417888.000,9.280000e-02,1.050000e+00,1.131466e+01,21.073,69.400
290,417890.667,417890.667,9.270000e-02,1.049000e+00,1.131607e+01,21.074,71.300
291,417893.333,417893.333,9.350000e-02,1.044000e+00,1.116578e+01,20.958,69.700
292,417896.000,417896.000,9.310000e-02,1.046000e+00,1.123523e+01,21.012,70.100
293,417898.667,417898.667,9.310000e-02,1.046000e+00,1.123523e+01,21.012,71.000
294,417901.333,417901.333,9.280000e-02,1.056000e+00,1.137931e+01,21.122,69.900
295,417904.000,417904.000,9.290000e-02,1.051000e+00,1.131324e+01,21.072,70.500
296,417906.667,417906.667,9.280000e-02,1.048000e+00,1.129310e+01,21.056,70.100
297,417909.333,417909.333,9.290000e-02,1.052000e+00,1.132400e+01,21.080,70.100
298,417912.000,417912.000,9.300000e-02,1.044000e+00,1.122581e+01,21.004,70.600
299,417914.667,417914.667,9.340000e-02,1.047000e+00,1.120985e+01,20.992,69.900
300,417917.333,417917.333,9.300000e-02,1.046000e+00,1.124731e+01,21.021,69.600
301,417920.000,417920.000,9.300000e-02,1.052000e+00,1.131183e+01,21.071,70.100
