x-axis,1,2,3
second,Volt,Volt,Volt
+4.7650000E-03,,,
+4.7652938E-03,,,
+4.7655875E-03,,,
+4.7658813E-03,,,
+4.7661750E-03,+65.9366668E-03,+2.5590530506E+00,+60.9950511E-03
+4.7664688E-03,+42.9163694E-03,+2.5590530506E+00,+86.2925823E-03
+4.7667625E-03,-25.3379433E-03,+2.5590530506E+00,+58.8989656E-03
+4.7670563E-03,-46.3849400E-03,+2.5590530506E+00,-5.3130512E-03
+4.7673500E-03,-46.3849400E-03,+2.5590530506E+00,-70.8366459E-03
+4.7676438E-03,-26.4339519E-03,+2.5590530506E+00,-99.0734079E-03
+4.7679375E-03,+36.8622458E-03,+2.5590530506E+00,-75.1464261E-03
+4.7682313E-03,+65.9366668E-03,+2.5590530506E+00,-11.9365944E-03
+4.7685250E-03,+65.9366668E-03,+2.5590530506E+00,+53.3805157E-03
+4.7688188E-03,+47.8433179E-03,+2.5590530506E+00,+85.3859548E-03
+4.7691125E-03,-12.4520779E-03,+2.5590530506E+00,+65.7271557E-03
+4.7694063E-03,-46.3849400E-03,+2.5590530506E+00,+5.7472368E-03
+4.7697000E-03,-46.3849400E-03,+2.5590530506E+00,-61.1738039E-03
+4.7699938E-03,-30.9199022E-03,+2.5590530506E+00,-97.9402487E-03
+4.7702875E-03,+25.1297604E-03,+2.5590530506E+00,-82.4717829E-03
+4.7705813E-03,+65.9366668E-03,+2.5590530506E+00,-24.0563687E-03
+4.7708750E-03,+65.9366668E-03,+2.5590530506E+00,+45.2161902E-03
+4.7711688E-03,+52.4597043E-03,+2.5590530506E+00,+84.5850754E-03
+4.7714625E-03,-378.4520E-06,+2.5590530506E+00,+72.0027156E-03
+4.7717562E-03,-46.3849400E-03,+2.5590530506E+00,+15.2470295E-03
+4.7720500E-03,-46.3849400E-03,+2.5590530506E+00,-54.3496232E-03
+4.7723437E-03,-35.3145951E-03,+2.5590530506E+00,-95.9457350E-03
+4.7726375E-03,+13.6359483E-03,+2.5590530506E+00,-87.0827700E-03
+4.7729312E-03,+65.9366668E-03,+2.5590530506E+00,-32.4502329E-03
+4.7732250E-03,+65.9366668E-03,+2.5590530506E+00,+36.0378184E-03
+4.7735187E-03,+56.7382947E-03,+2.5590530506E+00,+80.9467041E-03
+4.7738125E-03,+10.8117075E-03,+2.5590530506E+00,+76.8972013E-03
+4.7741062E-03,-46.3849400E-03,+2.5590530506E+00,+25.9917437E-03
+4.7744000E-03,-46.3849400E-03,+2.5590530506E+00,-43.2333705E-03
+4.7746937E-03,-40.3667240E-03,+2.5590530506E+00,-92.5290505E-03
+4.7749875E-03,+422.6880E-06,+2.5590530506E+00,-92.3877189E-03
+4.7752812E-03,+65.9366668E-03,+2.5590530506E+00,-43.8209159E-03
+4.7755750E-03,+65.9366668E-03,+2.5590530506E+00,+26.9316159E-03
+4.7758687E-03,+61.9428380E-03,+2.5590530506E+00,+78.2787767E-03
+4.7761625E-03,+24.4235899E-03,+2.5590530506E+00,+81.1191086E-03
+4.7764562E-03,-46.3849400E-03,+2.5590530506E+00,+34.7008476E-03
+4.7767500E-03,-46.3849400E-03,+2.5590530506E+00,-35.4621341E-03
+4.7770437E-03,-44.1632264E-03,+2.5590530506E+00,-88.2398185E-03
+4.7773375E-03,-9.5219152E-03,+2.5590530506E+00,-94.9826416E-03
+4.7776312E-03,+65.8966796E-03,+2.5590530506E+00,-51.6658253E-03
+4.7779250E-03,+65.9366668E-03,+2.5590530506E+00,+16.5773179E-03
+4.7782187E-03,+65.2171183E-03,+2.5590530506E+00,+72.1098002E-03
+4.7785125E-03,+33.3946452E-03,+2.5590530506E+00,+83.8814242E-03
+4.7788062E-03,-45.3190320E-03,+2.5590530506E+00,+44.6024165E-03
+4.7791000E-03,-46.3849400E-03,+2.5590530506E+00,-23.4699927E-03
+4.7793937E-03,-46.3849400E-03,+2.5590530506E+00,-82.7312251E-03
+4.7796875E-03,-18.6015754E-03,+2.5590530506E+00,-97.9790064E-03
+4.7799812E-03,+57.3469230E-03,+2.5590530506E+00,-61.6965305E-03
+4.7802750E-03,+65.9366668E-03,+2.5590530506E+00,+6.8915889E-03
