x-axis,1,2,3
second,Volt,Volt,Volt
+4.7650000E-03,,,
+4.7652938E-03,,,
+4.7655875E-03,,,
+4.7658813E-03,,,
+4.7661750E-03,-46.3849400E-03,+2.5590530506E+00,-63.3288611E-03
+4.7664688E-03,-30.2275876E-03,+2.5590530506E+00,-98.3426931E-03
+4.7667625E-03,+26.9404294E-03,+2.5590530506E+00,-80.9742688E-03
+4.7670563E-03,+65.9366668E-03,+2.5590530506E+00,-21.5032106E-03
+4.7673500E-03,+65.9366668E-03,+2.5590530506E+00,+47.1550734E-03
+4.7676438E-03,+52.1682537E-03,+2.5590530506E+00,+84.7621576E-03
+4.7679375E-03,-1.1407074E-03,+2.5590530506E+00,+71.0665187E-03
+4.7682313E-03,-46.3849400E-03,+2.5590530506E+00,+13.3869980E-03
+4.7685250E-03,-46.3849400E-03,+2.5590530506E+00,-54.4440114E-03
+4.7688188E-03,-34.6471254E-03,+2.5590530506E+00,-95.5384459E-03
+4.7691125E-03,+15.3816382E-03,+2.5590530506E+00,-86.5830974E-03
+4.7694063E-03,+65.9366668E-03,+2.5590530506E+00,-32.5890586E-03
+4.7697000E-03,+65.9366668E-03,+2.5590530506E+00,+36.3515546E-03
+4.7699938E-03,+57.1033247E-03,+2.5590530506E+00,+81.9986727E-03
+4.7702875E-03,+11.7664012E-03,+2.5590530506E+00,+77.1158811E-03
+4.7705813E-03,-46.3849400E-03,+2.5590530506E+00,+25.2023913E-03
+4.7708750E-03,-46.3849400E-03,+2.5590530506E+00,-45.4210041E-03
+4.7711688E-03,-39.8167902E-03,+2.5590530506E+00,-93.3878993E-03
+4.7714625E-03,+1.8609765E-03,+2.5590530506E+00,-91.5166748E-03
+4.7717562E-03,+65.9366668E-03,+2.5590530506E+00,-41.7467152E-03
+4.7720500E-03,+65.9366668E-03,+2.5590530506E+00,+28.6519864E-03
+4.7723437E-03,+61.1033647E-03,+2.5590530506E+00,+78.3050049E-03
+4.7726375E-03,+22.2280444E-03,+2.5590530506E+00,+80.4012574E-03
+4.7729312E-03,-46.3849400E-03,+2.5590530506E+00,+33.3911074E-03
+4.7732250E-03,-46.3849400E-03,+2.5590530506E+00,-35.2329296E-03
+4.7735187E-03,-43.7379952E-03,+2.5590530506E+00,-87.9259152E-03
+4.7738125E-03,-8.4002163E-03,+2.5590530506E+00,-95.0028557E-03
+4.7741062E-03,+65.9216716E-03,+2.5590530506E+00,-52.0986743E-03
+4.7744000E-03,+65.9366668E-03,+2.5590530506E+00,+16.7473837E-03
+4.7746937E-03,+65.7097176E-03,+2.5590530506E+00,+73.3186370E-03
+4.7749875E-03,+35.3117507E-03,+2.5590530506E+00,+84.1422028E-03
+4.7752812E-03,-43.6745597E-03,+2.5590530506E+00,+44.0205511E-03
+4.7755750E-03,-46.3849400E-03,+2.5590530506E+00,-25.5047676E-03
+4.7758687E-03,-46.3844622E-03,+2.5590530506E+00,-83.9111606E-03
+4.7761625E-03,-18.2563185E-03,+2.5590530506E+00,-97.6841478E-03
+4.7764562E-03,+58.2466343E-03,+2.5590530506E+00,-60.1248423E-03
+4.7767500E-03,+65.9366668E-03,+2.5590530506E+00,+8.3546889E-03
+4.7770437E-03,+65.9366668E-03,+2.5590530506E+00,+67.4567144E-03
+4.7773375E-03,+39.1318117E-03,+2.5590530506E+00,+85.2481314E-03
+4.7776312E-03,-35.2360173E-03,+2.5590530506E+00,+51.3255267E-03
+4.7779250E-03,-46.3849400E-03,+2.5590530506E+00,-14.5380324E-03
+4.7782187E-03,-46.3849400E-03,+2.5590530506E+00,-76.0293314E-03
+4.7785125E-03,-22.1687396E-03,+2.5590530506E+00,-98.8286669E-03
+4.7788062E-03,+48.0174165E-03,+2.5590530506E+00,-69.2188495E-03
+4.7791000E-03,+65.9366668E-03,+2.5590530506E+00,-4.0612804E-03
+4.7793937E-03,+65.9366668E-03,+2.5590530506E+00,+60.4756656E-03
+4.7796875E-03,+44.7123740E-03,+2.5590530506E+00,+86.4674928E-03
+4.7799812E-03,-20.6407005E-03,+2.5590530506E+00,+60.1928352E-03
+4.7802750E-03,-46.3849400E-03,+2.5590530506E+00,-4.6354612E-03
