x-axis,1,2,3
second,Volt,Volt,Volt
+5.028610000E-03,+875.177284330E-03,+3.171940292893E+00,+255.280305055E-03
+5.028615000E-03,+875.177284330E-03,+3.178692805384E+00,+255.280305055E-03
+5.028620000E-03,+875.177284330E-03,+3.172411398416E+00,+255.280305055E-03
+5.028625000E-03,+875.177284330E-03,+3.174766926029E+00,+255.280305055E-03
+5.028630000E-03,+875.177284330E-03,+3.175395066726E+00,+255.280305055E-03
+5.028635000E-03,+875.177284330E-03,+3.175238031552E+00,+255.280305055E-03
+5.028640000E-03,+875.177284330E-03,+3.166758132146E+00,+255.280305055E-03
+5.028645000E-03,+875.177284330E-03,+3.178849840560E+00,+255.280305055E-03
+5.028650000E-03,+875.177284330E-03,+3.174452855681E+00,+255.280305055E-03
+5.028655000E-03,+875.177284330E-03,+3.177907629513E+00,+255.280305055E-03
+5.028660000E-03,+875.177284330E-03,+3.169270694934E+00,+255.280305055E-03
+5.028665000E-03,+875.177284330E-03,+3.177907629513E+00,+255.280305055E-03
+5.028670000E-03,+875.177284330E-03,+3.173039539114E+00,+255.280305055E-03
+5.028675000E-03,+875.177284330E-03,+3.180734262648E+00,+255.280305055E-03
+5.028680000E-03,+875.177284330E-03,+3.166287026623E+00,+255.280305055E-03
+5.028685000E-03,+875.177284330E-03,+3.181519438522E+00,+255.280305055E-03
+5.028690000E-03,+875.177284330E-03,+3.172882503938E+00,+255.280305055E-03
+5.028695000E-03,+875.177284330E-03,+3.180420192300E+00,+255.280305055E-03
+5.028700000E-03,+875.177284330E-03,+3.172568433591E+00,+255.280305055E-03
+5.028705000E-03,+875.177284330E-03,+3.175552101901E+00,+255.280305055E-03
+5.028710000E-03,+875.177284330E-03,+3.175552101901E+00,+255.280305055E-03
+5.028715000E-03,+875.177284330E-03,+3.174766926028E+00,+255.280305055E-03
+5.028720000E-03,+875.177284330E-03,+3.170212905979E+00,+255.280305055E-03
+5.028725000E-03,+875.177284330E-03,+3.176337277773E+00,+255.280305055E-03
+5.028730000E-03,+875.177284330E-03,+3.176337277771E+00,+255.280305055E-03
+5.028735000E-03,+875.177284330E-03,+3.179635016429E+00,+255.280305055E-03
+5.028740000E-03,+875.177284330E-03,+3.167386272842E+00,+255.280305055E-03
+5.028745000E-03,+875.177284330E-03,+3.175552101904E+00,+255.280305055E-03
+5.028750000E-03,+875.177284330E-03,+3.174923961201E+00,+255.280305055E-03
+5.028755000E-03,+875.177284330E-03,+3.178692805386E+00,+255.280305055E-03
+5.028760000E-03,+875.177284330E-03,+3.168014413538E+00,+255.280305055E-03
+5.028765000E-03,+875.177284330E-03,+3.182618684739E+00,+255.280305055E-03
+5.028770000E-03,+875.177284330E-03,+3.169741800457E+00,+255.280305055E-03
+5.028775000E-03,+875.177284330E-03,+3.179006875729E+00,+255.280305055E-03
+5.028780000E-03,+875.177284330E-03,+3.168485519060E+00,+255.280305055E-03
+5.028785000E-03,+875.177284330E-03,+3.179635016428E+00,+255.280305055E-03
+5.028790000E-03,+875.177284330E-03,+3.177750594336E+00,+255.280305055E-03
+5.028795000E-03,+875.177284330E-03,+3.178378735034E+00,+255.280305055E-03
+5.028800000E-03,+875.177284330E-03,+3.173981750158E+00,+255.280305055E-03
+5.028805000E-03,+875.177284330E-03,+3.176023207422E+00,+255.280305055E-03
+5.028810000E-03,+875.177284330E-03,+3.175552101903E+00,+255.280305055E-03
+5.028815000E-03,+875.177284330E-03,+3.177907629515E+00,+255.280305055E-03
+5.028820000E-03,+875.177284330E-03,+3.171626222547E+00,+255.280305055E-03
+5.028825000E-03,+875.177284330E-03,+3.178064664692E+00,+255.280305055E-03
+5.028830000E-03,+875.177284330E-03,+3.174609890857E+00,+255.280305055E-03
+5.028835000E-03,+875.177284330E-03,+3.178064664692E+00,+255.280305055E-03
+5.028840000E-03,+875.177284330E-03,+3.170212905980E+00,+255.280305055E-03
+5.028845000E-03,+871.219997948E-03,+3.176965418472E+00,+255.280305055E-03
+5.028850000E-03,+790.854106885E-03,+3.173981750160E+00,+255.280305055E-03
+5.028855000E-03,+666.760201183E-03,+3.178692805384E+00,+255.280305055E-03
+5.028860000E-03,+543.259888435E-03,+3.166758132145E+00,+255.280305055E-03
+5.028865000E-03,+418.011774201E-03,+3.178378735038E+00,+255.280305055E-03
+5.028870000E-03,+294.082755427E-03,+3.174609890850E+00,+255.280305055E-03
+5.028875000E-03,+173.385520538E-03,+3.177593559162E+00,+255.280305055E-03
+5.028880000E-03,+57.140232839E-03,+3.165658885930E+00,+255.280305055E-03
+5.028885000E-03,-56.961524734E-03,+3.179320946081E+00,+255.280305055E-03
