x-axis,1,2,3
second,Volt,Volt,Volt
+4.03361E-03,,,
+4.03461E-03,+802.05455E-03,+3.17450311E+00,-230.82647E-03
+4.03561E-03,-647.18683E-03,+3.17165763E+00,+255.28031E-03
+4.03661E-03,-1.26914430E+00,+3.17162622E+00,-255.27245E-03
+4.03761E-03,+875.17728E-03,+3.17360487E+00,+255.28031E-03
+4.03861E-03,-1.26914430E+00,+3.17275059E+00,-230.14777E-03
+4.03961E-03,+875.17728E-03,+3.17388125E+00,+5.49168E-03
+4.04061E-03,-1.26914430E+00,+3.17337874E+00,+213.06297E-03
+4.04161E-03,-692.10863E-03,+3.17256843E+00,-255.27245E-03
+4.04261E-03,+875.17728E-03,+3.17381215E+00,+255.28031E-03
+4.04361E-03,-1.26914430E+00,+3.17221667E+00,-255.27245E-03
+4.04461E-03,+875.17728E-03,+3.17396291E+00,+234.14431E-03
+4.04561E-03,-1.26914430E+00,+3.17201567E+00,-36.69111E-03
+4.04661E-03,+860.70153E-03,+3.17325311E+00,-206.26994E-03
+4.04761E-03,-930.89525E-03,+3.17183351E+00,+255.28031E-03
+4.04861E-03,-1.26914430E+00,+3.17150688E+00,-255.27245E-03
+4.04961E-03,+875.17728E-03,+3.17321542E+00,+255.28031E-03
+4.05061E-03,-1.26914430E+00,+3.17237371E+00,-243.01743E-03
+4.05161E-03,+875.17728E-03,+3.17280085E+00,+47.06517E-03
+4.05261E-03,-1.26914430E+00,+3.17256843E+00,+182.02622E-03
+4.05361E-03,-214.08954E-03,+3.17349808E+00,-255.27245E-03
+4.05461E-03,+870.56309E-03,+3.17360487E+00,+255.28031E-03
+4.05561E-03,-1.26914430E+00,+3.17235487E+00,-255.27245E-03
+4.05661E-03,+875.17728E-03,+3.17266894E+00,+244.88269E-03
+4.05761E-03,-1.26914430E+00,+3.17191517E+00,-78.01335E-03
+4.05861E-03,+875.17728E-03,+3.17339130E+00,-173.68200E-03
+4.05961E-03,-1.09143312E+00,+3.17134356E+00,+255.28031E-03
+4.06061E-03,-1.26914430E+00,+3.17180210E+00,-255.27245E-03
+4.06161E-03,+875.17728E-03,+3.17319657E+00,+255.28031E-03
+4.06261E-03,-1.26914430E+00,+3.17292647E+00,-248.56862E-03
+4.06361E-03,+875.17728E-03,+3.17426441E+00,+88.23445E-03
+4.06461E-03,-1.26914430E+00,+3.17221039E+00,+146.71058E-03
+4.06561E-03,+262.14877E-03,+3.17393150E+00,-255.27245E-03
+4.06661E-03,+746.32804E-03,+3.17266265E+00,+255.28031E-03
+4.06761E-03,-1.26914430E+00,+3.17258728E+00,-255.27245E-03
+4.06861E-03,+875.17728E-03,+3.17290135E+00,+249.54412E-03
+4.06961E-03,-1.26914430E+00,+3.17254331E+00,-118.56109E-03
+4.07061E-03,+875.17728E-03,+3.17329080E+00,-137.80386E-03
+4.07161E-03,-1.16510724E+00,+3.17247421E+00,+255.28031E-03
+4.07261E-03,-1.26914430E+00,+3.17245537E+00,-255.27245E-03
+4.07361E-03,+875.17728E-03,+3.17388753E+00,+255.28031E-03
+4.07461E-03,-1.26914430E+00,+3.17209733E+00,-251.92666E-03
+4.07561E-03,+875.17728E-03,+3.17327823E+00,+128.60380E-03
+4.07661E-03,-1.26914430E+00,+3.17256843E+00,+109.10223E-03
+4.07761E-03,+613.79720E-03,+3.17297673E+00,-255.27245E-03
+4.07861E-03,+462.88872E-03,+3.17293904E+00,+255.28031E-03
+4.07961E-03,-1.26914430E+00,+3.17204080E+00,-255.27245E-03
+4.08061E-03,+875.17728E-03,+3.17339130E+00,+252.58935E-03
+4.08161E-03,-1.26914430E+00,+3.17205336E+00,-157.82051E-03
+4.08261E-03,+875.17728E-03,+3.17429582E+00,-99.59689E-03
+4.08361E-03,-1.22070712E+00,+3.17297044E+00,+253.44237E-03
+4.08461E-03,-1.26914430E+00,+3.17253075E+00,-255.27245E-03
+4.08561E-03,+875.17728E-03,+3.17335361E+00,+255.28031E-03
+4.08661E-03,-1.26914430E+00,+3.17160738E+00,-254.09469E-03
+4.08761E-03,+875.17728E-03,+3.17278200E+00,+167.42698E-03
+4.08861E-03,-1.26914430E+00,+3.17225436E+00,+69.64212E-03
+4.08961E-03,+699.82992E-03,+3.17333477E+00,-252.03188E-03
+4.09061E-03,+47.81423E-03,+3.17242396E+00,+255.28031E-03
+4.09161E-03,-1.26914430E+00,+3.17318401E+00,-255.27245E-03
+4.09261E-03,+875.17728E-03,+3.17359230E+00,+254.46529E-03
+4.09361E-03,-1.26914430E+00,+3.17197798E+00,-192.86322E-03
+4.09461E-03,+875.17728E-03,+3.17370537E+00,-59.65751E-03
+4.09561E-03,-1.25398394E+00,+3.17288879E+00,+244.34940E-03
+4.09661E-03,-1.25216754E+00,+3.17225436E+00,-255.27245E-03
+4.09761E-03,+875.17728E-03,+3.17337245E+00,+255.28031E-03
+4.09861E-03,-1.26914430E+00,+3.17213502E+00,-255.14620E-03
+4.09961E-03,+875.17728E-03,+3.17321542E+00,+200.31988E-03
+4.10061E-03,-1.26914430E+00,+3.17229205E+00,+28.54413E-03
+4.10161E-03,+765.19242E-03,+3.17455336E+00,-240.90059E-03
+4.10261E-03,-424.17792E-03,+3.17171416E+00,+255.28031E-03
+4.10361E-03,-1.26914430E+00,+3.17160738E+00,-255.27245E-03
+4.10461E-03,+875.17728E-03,+3.17357346E+00,+255.23414E-03
+4.10561E-03,-1.26914430E+00,+3.17182095E+00,-219.09532E-03
+4.10661E-03,+875.17728E-03,+3.17341014E+00,-18.26429E-03
+4.10761E-03,-1.26812728E+00,+3.17256843E+00,+226.90279E-03
+4.10861E-03,-964.28815E-03,+3.17379331E+00,-255.27245E-03
+4.10961E-03,+875.17728E-03,+3.17364884E+00,+255.28031E-03
+4.11061E-03,-1.26914430E+00,+3.17195914E+00,-255.27245E-03
+4.11161E-03,+875.17728E-03,+3.17264381E+00,+224.28062E-03
+4.11261E-03,-1.26914430E+00,+3.17187748E+00,-12.97911E-03
+4.11361E-03,+830.30166E-03,+3.17420160E+00,-221.40185E-03
+4.11461E-03,-787.09801E-03,+3.17179582E+00,+255.28031E-03
+4.11561E-03,-1.26914430E+00,+3.17187748E+00,-255.27245E-03
+4.11661E-03,+875.17728E-03,+3.17352949E+00,+255.28031E-03
