x-axis,1,2,3
second,Volt,Volt,Volt
+4.03361E-03,,,
+4.03461E-03,+800.50439E-03,+3.17493652E+00,-230.55009E-03
+4.03561E-03,-1.03834861E+00,+3.17258728E+00,+255.28031E-03
+4.03661E-03,-1.20858981E+00,+3.17172044E+00,-255.27245E-03
+4.03761E-03,+833.62122E-03,+3.17305838E+00,+255.28031E-03
+4.03861E-03,-1.20858981E+00,+3.17150059E+00,-230.46152E-03
+4.03961E-03,+833.62122E-03,+3.17373049E+00,+6.03722E-03
+4.04061E-03,-1.20858981E+00,+3.17278200E+00,+212.55166E-03
+4.04161E-03,-257.06219E-03,+3.17305838E+00,-255.27245E-03
+4.04261E-03,+750.04333E-03,+3.17300185E+00,+255.28031E-03
+4.04361E-03,-1.20858981E+00,+3.17192145E+00,-255.27245E-03
+4.04461E-03,+833.62122E-03,+3.17291391E+00,+234.33684E-03
+4.04561E-03,-1.20858981E+00,+3.17347924E+00,-37.46781E-03
+4.04661E-03,+831.72172E-03,+3.17374306E+00,-205.83464E-03
+4.04761E-03,-1.10170162E+00,+3.17221667E+00,+255.28031E-03
+4.04861E-03,-1.20858981E+00,+3.17245537E+00,-255.27245E-03
+4.04961E-03,+833.62122E-03,+3.17305838E+00,+255.28031E-03
+4.05061E-03,-1.20858981E+00,+3.17154456E+00,-243.18137E-03
+4.05161E-03,+833.62122E-03,+3.17311492E+00,+47.64651E-03
+4.05261E-03,-1.20858981E+00,+3.17193401E+00,+181.37798E-03
+4.05361E-03,+157.15263E-03,+3.17266265E+00,-255.27245E-03
+4.05461E-03,+505.22424E-03,+3.17341014E+00,+255.28031E-03
+4.05561E-03,-1.20858981E+00,+3.17266894E+00,-255.27245E-03
+4.05661E-03,+833.62122E-03,+3.17297673E+00,+244.98037E-03
+4.05761E-03,-1.20858981E+00,+3.17314632E+00,-78.72158E-03
+4.05861E-03,+833.62122E-03,+3.17401944E+00,-173.18389E-03
+4.05961E-03,-1.15942524E+00,+3.17332220E+00,+255.28031E-03
+4.06061E-03,-1.20858981E+00,+3.17261240E+00,-255.27245E-03
+4.06161E-03,+833.62122E-03,+3.17306466E+00,+255.28031E-03
+4.06261E-03,-1.20858981E+00,+3.17197798E+00,-248.63646E-03
+4.06361E-03,+833.62122E-03,+3.17366768E+00,+88.81266E-03
+4.06461E-03,-1.20858981E+00,+3.17185863E+00,+146.01303E-03
+4.06561E-03,+480.53957E-03,+3.17317773E+00,-255.27245E-03
+4.06661E-03,+101.20917E-03,+3.17283853E+00,+255.28031E-03
+4.06761E-03,-1.20858981E+00,+3.17172044E+00,-255.27245E-03
+4.06861E-03,+833.62122E-03,+3.17303954E+00,+249.59029E-03
+4.06961E-03,-1.20858981E+00,+3.17191517E+00,-119.28910E-03
+4.07061E-03,+833.62122E-03,+3.17421416E+00,-137.25707E-03
+4.07161E-03,-1.19385363E+00,+3.17259356E+00,+255.28031E-03
+4.07261E-03,-1.20637876E+00,+3.17182095E+00,-255.27245E-03
+4.07361E-03,+833.62122E-03,+3.17380587E+00,+255.28031E-03
+4.07461E-03,-1.20858981E+00,+3.17270662E+00,-251.97377E-03
+4.07561E-03,+833.62122E-03,+3.17349180E+00,+129.12861E-03
+4.07661E-03,-1.20858981E+00,+3.17293904E+00,+108.38112E-03
+4.07761E-03,+659.38127E-03,+3.17315889E+00,-255.27245E-03
+4.07861E-03,-353.52073E-03,+3.17255587E+00,+255.28031E-03
+4.07961E-03,-1.20858981E+00,+3.17197798E+00,-255.27245E-03
+4.08061E-03,+833.62122E-03,+3.17305838E+00,+252.62044E-03
+4.08161E-03,-1.20858981E+00,+3.17244909E+00,-158.50330E-03
+4.08261E-03,+833.62122E-03,+3.17383728E+00,-99.00361E-03
+4.08361E-03,-1.20849182E+00,+3.17306466E+00,+253.35254E-03
+4.08461E-03,-1.11193906E+00,+3.17227321E+00,-255.27245E-03
+4.08561E-03,+833.62122E-03,+3.17351064E+00,+255.28031E-03
+4.08661E-03,-1.20858981E+00,+3.17207220E+00,-254.12201E-03
+4.08761E-03,+833.62122E-03,+3.17297673E+00,+167.91913E-03
+4.08861E-03,-1.20858981E+00,+3.17244909E+00,+68.88741E-03
+4.08961E-03,+721.30966E-03,+3.17435863E+00,-251.93514E-03
+4.09061E-03,-728.17399E-03,+3.17053326E+00,+255.28031E-03
+4.09161E-03,-1.20858981E+00,+3.17243024E+00,-255.27245E-03
+4.09261E-03,+833.62122E-03,+3.17327195E+00,+254.48131E-03
+4.09361E-03,-1.20858981E+00,+3.17270662E+00,-193.45619E-03
+4.09461E-03,+833.62122E-03,+3.17303326E+00,-59.05732E-03
+4.09561E-03,-1.20858981E+00,+3.17244909E+00,+244.07993E-03
+4.09661E-03,-924.24811E-03,+3.17276944E+00,-255.27245E-03
+4.09761E-03,+833.62122E-03,+3.17299557E+00,+255.28031E-03
+4.09861E-03,-1.20858981E+00,+3.17225436E+00,-255.15562E-03
+4.09961E-03,+833.62122E-03,+3.17325311E+00,+200.68483E-03
+4.10061E-03,-1.20858981E+00,+3.17209733E+00,+27.82553E-03
+4.10161E-03,+776.07474E-03,+3.17383100E+00,-240.69331E-03
+4.10261E-03,-966.66771E-03,+3.17202823E+00,+255.28031E-03
+4.10361E-03,-1.20858981E+00,+3.17243024E+00,-255.27245E-03
+4.10461E-03,+833.62122E-03,+3.17376818E+00,+255.23791E-03
+4.10561E-03,-1.20858981E+00,+3.17205964E+00,-219.48194E-03
+4.10661E-03,+833.62122E-03,+3.17341014E+00,-17.70179E-03
+4.10761E-03,-1.20858981E+00,+3.17246793E+00,+226.48822E-03
+4.10861E-03,-514.92650E-03,+3.17315889E+00,-255.27245E-03
+4.10961E-03,+822.40011E-03,+3.17335361E+00,+255.28031E-03
+4.11061E-03,-1.20858981E+00,+3.17266894E+00,-255.27245E-03
+4.11161E-03,+833.62122E-03,+3.17329080E+00,+224.53031E-03
+4.11261E-03,-1.20858981E+00,+3.17256843E+00,-13.74764E-03
+4.11361E-03,+816.96293E-03,+3.17400688E+00,-221.05637E-03
+4.11461E-03,-1.06665137E+00,+3.17182095E+00,+255.28031E-03
+4.11561E-03,-1.20858981E+00,+3.17172044E+00,-255.27245E-03
+4.11661E-03,+833.62122E-03,+3.17317145E+00,+255.28031E-03
