x-axis,1,2,3
second,Volt,Volt,Volt
+3.105000000E-03,-565.513656046E-03,+2.552724532961E+00,+58.068780785E-03
+3.105005000E-03,-578.520879525E-03,+2.552724532961E+00,+57.105841097E-03
+3.105010000E-03,-591.631746219E-03,+2.552724532961E+00,+55.936243120E-03
+3.105015000E-03,-604.794434520E-03,+2.552724532961E+00,+55.078831068E-03
+3.105020000E-03,-617.387085139E-03,+2.552724532961E+00,+53.816896409E-03
+3.105025000E-03,-631.430740767E-03,+2.552724532961E+00,+53.043027070E-03
+3.105030000E-03,-642.831494414E-03,+2.552724532961E+00,+51.574434121E-03
+3.105035000E-03,-656.253290752E-03,+2.552724532961E+00,+51.011620057E-03
+3.105040000E-03,-669.105049409E-03,+2.552724532961E+00,+49.433102486E-03
+3.105045000E-03,-681.594056813E-03,+2.552724532961E+00,+48.835112542E-03
+3.105050000E-03,-693.927599394E-03,+2.552724532961E+00,+47.076318591E-03
+3.105055000E-03,-704.913780181E-03,+2.552724532961E+00,+46.671795983E-03
+3.105060000E-03,-717.247322762E-03,+2.552724532961E+00,+44.798680425E-03
+3.105065000E-03,-730.410011063E-03,+2.552724532961E+00,+44.376569877E-03
+3.105070000E-03,-742.018051140E-03,+2.552724532961E+00,+42.529836228E-03
+3.105075000E-03,-753.781556039E-03,+2.552724532961E+00,+41.936243270E-03
+3.105080000E-03,-765.182309686E-03,+2.552724532961E+00,+40.256595047E-03
+3.105085000E-03,-777.412209051E-03,+2.552724532961E+00,+39.623429224E-03
+3.105090000E-03,-788.968427521E-03,+2.552724532961E+00,+37.943781001E-03
+3.105095000E-03,-798.659068121E-03,+2.552724532961E+00,+37.086368950E-03
+3.105100000E-03,-811.096253918E-03,+2.552724532961E+00,+35.525439318E-03
+3.105105000E-03,-821.046002555E-03,+2.552724532961E+00,+34.681218222E-03
+3.105110000E-03,-832.602221023E-03,+2.552724532961E+00,+33.058730802E-03
+3.105115000E-03,-842.966542521E-03,+2.552724532961E+00,+32.196921766E-03
+3.105120000E-03,-853.227220803E-03,+2.552724532961E+00,+30.587625301E-03
+3.105125000E-03,-863.539720692E-03,+2.552724532961E+00,+29.752198174E-03
+3.105130000E-03,-873.800398974E-03,+2.552724532961E+00,+28.050565027E-03
+3.105135000E-03,-883.128288322E-03,+2.552724532961E+00,+27.303077597E-03
+3.105140000E-03,-894.269933930E-03,+2.552724532961E+00,+25.535489677E-03
+3.105145000E-03,-905.100649894E-03,+2.552724532961E+00,+24.735238429E-03
+3.105150000E-03,-914.532182457E-03,+2.552724532961E+00,+23.077575130E-03
+3.105155000E-03,-923.808250197E-03,+2.552724532961E+00,+22.097047502E-03
+3.105160000E-03,-933.136139543E-03,+2.552724532961E+00,+20.632851538E-03
+3.105165000E-03,-942.360385677E-03,+2.552724532961E+00,+19.520414364E-03
+3.105170000E-03,-951.532810202E-03,+2.552724532961E+00,+18.188127946E-03
+3.105175000E-03,-961.586202052E-03,+2.552724532961E+00,+16.934987256E-03
+3.105180000E-03,-969.203978355E-03,+2.552724532961E+00,+15.545540035E-03
