x-axis,1,3,4
second,Volt,Volt,Volt
-242.6250E-06,-22.4406405E-03,+39.3399022E-03,-181.2044579E-03
-242.5000E-06,-15.6548365E-03,+66.2723768E-03,-290.4462909E-03
-242.3750E-06,-7.5989321E-03,+84.9620751E-03,-366.5348579E-03
-242.2500E-06,+4.1297110E-03,+94.2203979E-03,-403.8596062E-03
-242.1250E-06,+14.5204144E-03,+93.3551341E-03,-399.9795811E-03
-242.0000E-06,+22.5442837E-03,+82.2524332E-03,-354.9129987E-03
-241.8750E-06,+27.1554645E-03,+61.3084949E-03,-269.8621202E-03
-241.7500E-06,+27.8074746E-03,+34.0481309E-03,-159.4908903E-03
-241.6250E-06,+24.9978012E-03,+2.8212154E-03,-32.4883790E-03
-241.5000E-06,+19.7402636E-03,-30.0906875E-03,+100.3250617E-03
-241.3750E-06,+12.8583541E-03,-59.2637399E-03,+218.7477992E-03
-241.2500E-06,+4.9550879E-03,-82.3753917E-03,+312.8520695E-03
-241.1250E-06,-1.8514447E-03,-97.2624833E-03,+373.4023201E-03
-241.0000E-06,-8.3282034E-03,-102.2855674E-03,+393.8771943E-03
-240.8750E-06,-15.7490576E-03,-96.7478790E-03,+371.3256870E-03
-240.7500E-06,-21.5549621E-03,-81.6239784E-03,+309.3181500E-03
-240.6250E-06,-26.2660173E-03,-58.1753292E-03,+213.5562163E-03
-240.5000E-06,-27.6491831E-03,-27.8182315E-03,+90.5065945E-03
-240.3750E-06,-27.2063439E-03,+4.1236652E-03,-38.3903890E-03
-240.2500E-06,-22.7760676E-03,+35.3050405E-03,-164.9192822E-03
-240.1250E-06,-17.3263189E-03,+62.3604736E-03,-274.5254368E-03
-240.0000E-06,-8.9726758E-03,+82.3799457E-03,-356.0059635E-03
-239.8750E-06,+2.3734296E-03,+93.5418489E-03,-401.1089781E-03
-239.7500E-06,+13.4255652E-03,+94.0974393E-03,-403.0398826E-03
-239.6250E-06,+21.4965450E-03,+84.3381743E-03,-363.4199082E-03
-239.5000E-06,+26.5524495E-03,+64.5509572E-03,-283.0323462E-03
-239.3750E-06,+27.9299620E-03,+38.1285329E-03,-175.9217946E-03
-239.2500E-06,+25.9984294E-03,+7.1976287E-03,-50.2308412E-03
-239.1250E-06,+20.1906405E-03,-24.7852541E-03,+78.8847353E-03
-239.0000E-06,+13.9362436E-03,-54.6368556E-03,+200.0034526E-03
-238.8750E-06,+5.4619974E-03,-79.6429797E-03,+301.7038284E-03
-238.7500E-06,-935.6156E-06,-95.7778727E-03,+367.4092297E-03
