x-axis,1,2,3
second,Volt,Volt,Volt
+5.8700000E-03,,,
+5.8703875E-03,,,
+5.8707750E-03,+86.1121213E-03,+2.5528030505E+00,+10.2752294E-03
+5.8711625E-03,+43.7819223E-03,+2.5528030505E+00,+25.5280305E-03
+5.8715500E-03,-59.9640240E-03,+2.5528030505E+00,+16.2788614E-03
+5.8719375E-03,-118.1089821E-03,+2.5528030505E+00,-8.8798199E-03
+5.8723250E-03,-75.1101172E-03,+2.5528030505E+00,-25.5272453E-03
+5.8727125E-03,+29.0258842E-03,+2.5528030505E+00,-19.0335876E-03
+5.8731000E-03,+86.1121213E-03,+2.5528030505E+00,+4.5171041E-03
+5.8734875E-03,+55.2829759E-03,+2.5528030505E+00,+25.5270680E-03
+5.8738750E-03,-41.7540226E-03,+2.5528030505E+00,+19.9118448E-03
+5.8742625E-03,-118.1089821E-03,+2.5528030505E+00,-3.1257725E-03
+5.8746500E-03,-91.3453254E-03,+2.5528030505E+00,-25.5243579E-03
+5.8750375E-03,+3.3201380E-03,+2.5528030505E+00,-22.4343616E-03
+5.8754250E-03,+86.1121213E-03,+2.5528030505E+00,-1.1054390E-03
+5.8758125E-03,+71.3552727E-03,+2.5528030505E+00,+25.1502596E-03
+5.8762000E-03,-16.3062193E-03,+2.5528030505E+00,+23.0931748E-03
+5.8765875E-03,-118.1089821E-03,+2.5528030505E+00,+2.3620750E-03
+5.8769750E-03,-107.5112354E-03,+2.5528030505E+00,-24.8106837E-03
+5.8773625E-03,-22.2831807E-03,+2.5528030505E+00,-24.6433906E-03
+5.8777500E-03,+86.1005716E-03,+2.5528030505E+00,-6.0258069E-03
+5.8781375E-03,+79.3440066E-03,+2.5528030505E+00,+22.8975900E-03
+5.8785250E-03,-3.5467568E-03,+2.5528030505E+00,+24.9089067E-03
+5.8789125E-03,-117.9338119E-03,+2.5528030505E+00,+6.9943593E-03
+5.8793000E-03,-114.5346589E-03,+2.5528030505E+00,-22.0281724E-03
+5.8796875E-03,-34.2619251E-03,+2.5528030505E+00,-25.4892529E-03
+5.8800750E-03,+84.7415588E-03,+2.5528030505E+00,-10.1534258E-03
+5.8804625E-03,+86.0622753E-03,+2.5528030505E+00,+18.4827234E-03
+5.8808500E-03,+15.8208471E-03,+2.5528030505E+00,+25.5186084E-03
+5.8812375E-03,-104.1107653E-03,+2.5528030505E+00,+11.0526041E-03
+5.8816250E-03,-118.1089821E-03,+2.5528030505E+00,-17.1311065E-03
+5.8820125E-03,-51.9669825E-03,+2.5528030505E+00,-25.5272453E-03
+5.8824000E-03,+65.6691810E-03,+2.5528030505E+00,-13.8082675E-03
+5.8827875E-03,+86.1121213E-03,+2.5528030505E+00,+12.7911355E-03
+5.8831750E-03,+32.0231285E-03,+2.5528030505E+00,+25.5280305E-03
+5.8835625E-03,-78.5821143E-03,+2.5528030505E+00,+14.6919956E-03
+5.8839500E-03,-118.1089821E-03,+2.5528030505E+00,-11.3923573E-03
+5.8843375E-03,-65.2199407E-03,+2.5528030505E+00,-25.5272453E-03
+5.8847250E-03,+44.6853305E-03,+2.5528030505E+00,-16.5513174E-03
+5.8851125E-03,+86.1121213E-03,+2.5528030505E+00,+8.4479731E-03
+5.8855000E-03,+43.9338919E-03,+2.5528030505E+00,+25.5280305E-03
+5.8858875E-03,-59.7234056E-03,+2.5528030505E+00,+17.5237957E-03
+5.8862750E-03,-118.1089821E-03,+2.5528030505E+00,-6.9086738E-03
+5.8866625E-03,-79.7287750E-03,+2.5528030505E+00,-25.5272453E-03
+5.8870500E-03,+21.7130095E-03,+2.5528030505E+00,-20.5472040E-03
+5.8874375E-03,+86.1121213E-03,+2.5528030505E+00,+2.0828563E-03
+5.8878250E-03,+58.7162713E-03,+2.5528030505E+00,+25.4673947E-03
+5.8882125E-03,-36.3179714E-03,+2.5528030505E+00,+21.4364031E-03
+5.8886000E-03,-118.1089821E-03,+2.5528030505E+00,-597.6075E-06
+5.8889875E-03,-94.2473354E-03,+2.5528030505E+00,-25.3434129E-03
+5.8893750E-03,-1.2747112E-03,+2.5528030505E+00,-23.6637950E-03
+5.8897625E-03,+86.1121213E-03,+2.5528030505E+00,-3.6830194E-03
+5.8901500E-03,+73.0950198E-03,+2.5528030505E+00,+24.1512120E-03
+5.8905375E-03,-13.5516198E-03,+2.5528030505E+00,+23.1433247E-03
+5.8909250E-03,-118.1089821E-03,+2.5528030505E+00,+2.5168559E-03
+5.8913125E-03,-108.7646800E-03,+2.5528030505E+00,-24.6913370E-03
+5.8917000E-03,-24.2714486E-03,+2.5528030505E+00,-24.6746963E-03
+5.8920875E-03,+86.0947967E-03,+2.5528030505E+00,-6.3066719E-03
+5.8924750E-03,+84.9401323E-03,+2.5528030505E+00,+22.5313688E-03
+5.8928625E-03,+8.0151858E-03,+2.5528030505E+00,+24.9937057E-03
+5.8932500E-03,-113.6565790E-03,+2.5528030505E+00,+7.4322595E-03
+5.8936375E-03,-117.8621836E-03,+2.5528030505E+00,-21.5474168E-03
+5.8940250E-03,-44.1977939E-03,+2.5528030505E+00,-25.4959396E-03
+5.8944125E-03,+77.3516861E-03,+2.5528030505E+00,-10.7302514E-03
+5.8948000E-03,+86.1121213E-03,+2.5528030505E+00,+17.5861792E-03
+5.8951875E-03,+23.2295640E-03,+2.5528030505E+00,+25.5201281E-03
+5.8955750E-03,-92.5052581E-03,+2.5528030505E+00,+11.7188132E-03
+5.8959625E-03,-118.1089821E-03,+2.5528030505E+00,-16.0800852E-03
+5.8963500E-03,-58.9247551E-03,+2.5528030505E+00,-25.5272453E-03
+5.8967375E-03,+54.6527076E-03,+2.5528030505E+00,-13.8796932E-03
+5.8971250E-03,+86.1121213E-03,+2.5528030505E+00,+12.6780448E-03
+5.8975125E-03,+37.6216857E-03,+2.5528030505E+00,+25.5280305E-03
+5.8979000E-03,-69.7177320E-03,+2.5528030505E+00,+14.7625095E-03
+5.8982875E-03,-118.1089821E-03,+2.5528030505E+00,-11.2807104E-03
+5.8986750E-03,-73.5344972E-03,+2.5528030505E+00,-25.5272453E-03
+5.8990625E-03,+31.5206159E-03,+2.5528030505E+00,-17.5138924E-03
+5.8994500E-03,+86.1121213E-03,+2.5528030505E+00,+6.9238961E-03
+5.8998375E-03,+52.2107600E-03,+2.5528030505E+00,+25.5280305E-03
+5.9002250E-03,-46.6183644E-03,+2.5528030505E+00,+18.3939732E-03
