x-axis,1,2,3
second,Volt,Volt,Volt
+5.9720000E-03,-45.1912682E-03,+3.1568649162E+00,-87.9828822E-03
+5.9725000E-03,+75.5153888E-03,+3.1565508458E+00,+29.6992773E-03
+5.9730000E-03,+75.5172732E-03,+3.1567078810E+00,+93.9345153E-03
+5.9735000E-03,-47.0059667E-03,+3.1571789865E+00,+8.8842650E-03
+5.9740000E-03,-47.0153888E-03,+3.1556086348E+00,-98.6377188E-03
+5.9745000E-03,+75.5021978E-03,+3.1579641624E+00,-68.4948171E-03
+5.9750000E-03,+75.5172732E-03,+3.1571789865E+00,+54.3302444E-03
+5.9755000E-03,+75.5153888E-03,+3.1568649162E+00,+87.0249677E-03
+5.9760000E-03,-47.0078511E-03,+3.1560797403E+00,-19.0522925E-03
+5.9765000E-03,-47.0153888E-03,+3.1556086348E+00,-105.9948167E-03
+5.9770000E-03,+75.5059667E-03,+3.1576500920E+00,-44.0601440E-03
+5.9775000E-03,+75.5172732E-03,+3.1565508458E+00,+74.4071914E-03
+5.9780000E-03,+55.7741830E-03,+3.1562367755E+00,+72.9075055E-03
+5.9785000E-03,-47.0116199E-03,+3.1559227051E+00,-46.2350812E-03
+5.9790000E-03,-47.0153888E-03,+3.1562367755E+00,-105.6964499E-03
+5.9795000E-03,+75.5078511E-03,+3.1578071272E+00,-16.6496543E-03
+5.9800000E-03,+75.5172732E-03,+3.1571789865E+00,+87.9985857E-03
+5.9805000E-03,-47.0040822E-03,+3.1559227051E+00,+52.4301188E-03
+5.9810000E-03,-47.0153888E-03,+3.1568649162E+00,-70.3321286E-03
+5.9815000E-03,-47.0153888E-03,+3.1557656700E+00,-97.6562490E-03
+5.9820000E-03,+75.5135044E-03,+3.1565508458E+00,+11.2240891E-03
+5.9825000E-03,+75.5172732E-03,+3.1559227051E+00,+94.1151058E-03
+5.9830000E-03,-47.0040823E-03,+3.1560797403E+00,+30.4294909E-03
+5.9835000E-03,-18.9488062E-03,-100.5157022E-03,+28.4194407E-03
+5.9840000E-03,-29.2189066E-03,-101.7719836E-03,+28.4115889E-03
+5.9845000E-03,-1.7157662E-03,-103.8134409E-03,+28.4194407E-03
+5.9850000E-03,+48.1309670E-03,-106.6400740E-03,+28.3958854E-03
+5.9855000E-03,+34.9494345E-03,-106.6400740E-03,+28.3487748E-03
+5.9860000E-03,-2.0493089E-03,-108.8385664E-03,+28.4429959E-03
+5.9865000E-03,-26.1604895E-03,-108.8385664E-03,+28.4665512E-03
+5.9870000E-03,+12.0084799E-03,-108.5244961E-03,+28.4508477E-03
