# Forma d'onda Burst Phase Agilent 33220A = -95.000 deg
"# Medie: 2048, Campioni: 8000, CH1: Vout, CH3: Vin"
tempo_s,tensione_CH1_Vout_V,tensione_CH3_Vin_V
-5.968750000e-05,-1.632161e-02,-8.044220e-02
-5.906250000e-05,-1.097487e-02,5.712562e-02
-5.843750000e-05,1.885427e-02,6.412060e-02
-5.781250000e-05,2.251256e-03,-7.461306e-02
-5.718750000e-05,-1.829146e-02,-6.178894e-02
-5.656250000e-05,-5.909547e-03,7.577888e-02
-5.593750000e-05,1.913568e-02,4.196984e-02
-5.531250000e-05,-1.969849e-03,-8.976883e-02
-5.468750000e-05,-1.913568e-02,-3.847236e-02
-5.406250000e-05,2.814070e-04,8.743717e-02
-5.343750000e-05,1.801005e-02,1.748743e-02
-5.281250000e-05,-6.472361e-03,-9.792964e-02
-5.218750000e-05,-1.885427e-02,-1.165829e-02
-5.156250000e-05,7.316582e-03,9.210049e-02
-5.093750000e-05,1.491457e-02,-8.160803e-03
-5.031250000e-05,-1.013065e-02,-9.909546e-02
-4.968750000e-05,-1.716583e-02,1.398995e-02
-4.906250000e-05,1.266332e-02,8.860300e-02
-4.843750000e-05,1.097487e-02,-3.497487e-02
-4.781250000e-05,-1.378894e-02,-9.210049e-02
-4.718750000e-05,-1.407035e-02,3.963819e-02
-4.656250000e-05,1.688442e-02,7.811054e-02
-4.593750000e-05,5.909547e-03,-5.829145e-02
-4.531250000e-05,-1.632161e-02,-7.927637e-02
-4.468750000e-05,-9.849245e-03,6.178894e-02
-4.406250000e-05,1.885427e-02,6.178894e-02
-4.343750000e-05,1.125628e-03,-7.811054e-02
-4.281250000e-05,-1.857286e-02,-5.945728e-02
-4.218750000e-05,-4.783919e-03,7.811054e-02
-4.156250000e-05,1.913568e-02,3.963819e-02
-4.093750000e-05,-3.376884e-03,-9.210049e-02
-4.031250000e-05,-1.913568e-02,-3.497487e-02
-3.968750000e-05,1.688442e-03,8.860300e-02
-3.906250000e-05,1.772864e-02,1.398995e-02
-3.843750000e-05,-7.316582e-03,-9.909546e-02
-3.781250000e-05,-1.857286e-02,-9.326632e-03
-3.718750000e-05,8.442210e-03,9.210049e-02
-3.656250000e-05,1.435176e-02,-1.165829e-02
-3.593750000e-05,-1.097487e-02,-9.792964e-02
-3.531250000e-05,-1.688442e-02,1.748743e-02
-3.468750000e-05,1.407035e-02,8.743717e-02
-3.406250000e-05,1.041206e-02,-3.730653e-02
-3.343750000e-05,-1.435176e-02,-8.976883e-02
-3.281250000e-05,-1.350754e-02,4.196984e-02
-3.218750000e-05,1.772864e-02,7.577888e-02
-3.156250000e-05,5.628140e-03,-6.178894e-02
-3.093750000e-05,-1.716583e-02,-7.577888e-02
-3.031250000e-05,-9.286431e-03,6.412060e-02
-2.968750000e-05,1.913568e-02,5.712562e-02
-2.906250000e-05,5.628140e-04,-8.044220e-02
-2.843750000e-05,-1.885427e-02,-5.479396e-02
-2.781250000e-05,-3.939698e-03,7.927637e-02
-2.718750000e-05,1.913568e-02,3.497487e-02
-2.656250000e-05,-3.658291e-03,-9.326632e-02
-2.593750000e-05,-1.941708e-02,-3.031155e-02
-2.531250000e-05,2.251256e-03,8.976883e-02
-2.468750000e-05,1.716583e-02,9.326632e-03
-2.406250000e-05,-7.597989e-03,-9.909546e-02
-2.343750000e-05,-1.829146e-02,-3.497487e-03
-2.281250000e-05,9.286431e-03,9.210049e-02
-2.218750000e-05,1.407035e-02,-1.748743e-02
-2.156250000e-05,-1.125628e-02,-9.792964e-02
-2.093750000e-05,-1.604020e-02,2.215075e-02
-2.031250000e-05,1.435176e-02,8.627135e-02
-1.968750000e-05,9.005024e-03,-4.313567e-02
-1.906250000e-05,-1.463316e-02,-8.860300e-02
-1.843750000e-05,-1.294472e-02,4.663316e-02
-1.781250000e-05,1.772864e-02,7.344723e-02
-1.718750000e-05,4.502512e-03,-6.528642e-02
-1.656250000e-05,-1.716583e-02,-7.344723e-02
-1.593750000e-05,-8.160803e-03,6.761808e-02
-1.531250000e-05,1.941708e-02,5.479396e-02
-1.468750000e-05,-2.814070e-04,-8.393969e-02
-1.406250000e-05,-1.913568e-02,-5.246231e-02
-1.343750000e-05,-2.814070e-03,8.277386e-02
-1.281250000e-05,1.885427e-02,3.147738e-02
-1.218750000e-05,-4.221105e-03,-9.559798e-02
-1.156250000e-05,-1.913568e-02,-2.681407e-02
-1.093750000e-05,3.658291e-03,9.093466e-02
-1.031250000e-05,1.660301e-02,5.829145e-03
-9.687500000e-06,-8.442210e-03,-9.909546e-02
-9.062500000e-06,-1.829146e-02,0.000000e+00
-8.437500000e-06,1.041206e-02,9.093466e-02
-7.812500000e-06,1.322613e-02,-1.981909e-02
-7.187500000e-06,-1.210050e-02,-9.676381e-02
-6.562500000e-06,-1.604020e-02,2.564824e-02
-5.937500000e-06,1.547738e-02,8.393969e-02
-5.312500000e-06,8.723617e-03,-4.546733e-02
-4.687500000e-06,-1.519598e-02,-8.627135e-02
-4.062500000e-06,-1.238191e-02,4.896482e-02
-3.437500000e-06,1.801005e-02,7.111557e-02
-2.812500000e-06,3.658291e-03,-6.761808e-02
-2.187500000e-06,-1.772864e-02,-6.878391e-02
-1.562500000e-06,-7.597989e-03,6.994974e-02
-9.375000000e-07,1.913568e-02,5.129648e-02
-3.125000000e-07,-8.442210e-04,-8.510552e-02
3.125000000e-07,-3.573869e-02,-1.025930e-01
9.375000000e-07,-3.545728e-02,-1.037588e-01
1.562500000e-06,3.573869e-02,-1.037588e-01
2.187500000e-06,1.857286e-02,-1.037588e-01
2.812500000e-06,-3.151758e-02,-1.037588e-01
3.437500000e-06,-2.814070e-03,-1.037588e-01
4.062500000e-06,2.082412e-02,-1.037588e-01
4.687500000e-06,-4.221105e-03,-1.037588e-01
5.312500000e-06,-2.138693e-02,-1.037588e-01
5.937500000e-06,5.065326e-03,-1.037588e-01
6.562500000e-06,1.604020e-02,-1.037588e-01
7.187500000e-06,-8.442210e-03,-1.037588e-01
7.812500000e-06,-1.941708e-02,-1.037588e-01
8.437500000e-06,1.153769e-02,-1.037588e-01
9.062500000e-06,1.322613e-02,-1.037588e-01
9.687500000e-06,-1.266332e-02,-1.037588e-01
1.031250000e-05,-1.660301e-02,-1.037588e-01
1.093750000e-05,1.547738e-02,-1.037588e-01
1.156250000e-05,9.286431e-03,-1.037588e-01
1.218750000e-05,-1.632161e-02,-1.037588e-01
1.281250000e-05,-1.210050e-02,-1.037588e-01
1.343750000e-05,1.772864e-02,-1.037588e-01
1.406250000e-05,4.502512e-03,-1.037588e-01
1.468750000e-05,-1.913568e-02,-1.037588e-01
1.531250000e-05,-6.190954e-03,-1.037588e-01
1.593750000e-05,1.885427e-02,-1.037588e-01
1.656250000e-05,0.000000e+00,-1.037588e-01
1.718750000e-05,-2.054271e-02,-1.037588e-01
1.781250000e-05,2.814070e-04,-1.037588e-01
1.843750000e-05,1.829146e-02,-1.037588e-01
1.906250000e-05,-4.502512e-03,-1.037588e-01
1.968750000e-05,-2.054271e-02,-1.037588e-01
2.031250000e-05,6.472361e-03,-1.037588e-01
2.093750000e-05,1.604020e-02,-1.037588e-01
2.156250000e-05,-9.005024e-03,-1.037588e-01
2.218750000e-05,-1.913568e-02,-1.037588e-01
2.281250000e-05,1.238191e-02,-1.037588e-01
2.343750000e-05,1.294472e-02,-1.037588e-01
2.406250000e-05,-1.294472e-02,-1.037588e-01
2.468750000e-05,-1.604020e-02,-1.037588e-01
2.531250000e-05,1.575879e-02,-1.037588e-01
2.593750000e-05,8.723617e-03,-1.037588e-01
2.656250000e-05,-1.660301e-02,-1.037588e-01
2.718750000e-05,-1.153769e-02,-1.037588e-01
2.781250000e-05,1.801005e-02,-1.037588e-01
2.843750000e-05,4.221105e-03,-1.037588e-01
2.906250000e-05,-1.885427e-02,-1.037588e-01
2.968750000e-05,-5.346733e-03,-1.037588e-01
3.031250000e-05,1.857286e-02,-1.037588e-01
3.093750000e-05,-2.814070e-04,-1.037588e-01
3.156250000e-05,-2.054271e-02,-1.037588e-01
3.218750000e-05,2.814070e-04,-1.037588e-01
3.281250000e-05,1.801005e-02,-1.037588e-01
3.343750000e-05,-5.065326e-03,-1.037588e-01
3.406250000e-05,-2.054271e-02,-1.037588e-01
3.468750000e-05,6.753768e-03,-1.037588e-01
3.531250000e-05,1.547738e-02,-1.037588e-01
3.593750000e-05,-9.567838e-03,-1.037588e-01
3.656250000e-05,-1.885427e-02,-1.037588e-01
3.718750000e-05,1.210050e-02,-1.037588e-01
3.781250000e-05,1.210050e-02,-1.037588e-01
3.843750000e-05,-1.350754e-02,-1.037588e-01
3.906250000e-05,-1.519598e-02,-1.037588e-01
3.968750000e-05,1.632161e-02,-1.037588e-01
4.031250000e-05,7.879396e-03,-1.037588e-01
4.093750000e-05,-1.688442e-02,-1.037588e-01
4.156250000e-05,-1.041206e-02,-1.037588e-01
4.218750000e-05,1.829146e-02,-1.037588e-01
4.281250000e-05,3.658291e-03,-1.037588e-01
4.343750000e-05,-1.941708e-02,-1.037588e-01
4.406250000e-05,-4.502512e-03,-1.037588e-01
4.468750000e-05,1.885427e-02,-1.037588e-01
4.531250000e-05,-8.442210e-04,-1.037588e-01
4.593750000e-05,-2.054271e-02,-1.037588e-01
4.656250000e-05,1.969849e-03,-1.037588e-01
4.718750000e-05,1.716583e-02,-1.037588e-01
4.781250000e-05,-5.909547e-03,-1.037588e-01
4.843750000e-05,-2.026130e-02,-1.037588e-01
4.906250000e-05,8.160803e-03,-1.037588e-01
4.968750000e-05,1.491457e-02,-1.037588e-01
5.031250000e-05,-1.013065e-02,-1.037588e-01
5.093750000e-05,-1.857286e-02,-1.037588e-01
5.156250000e-05,1.322613e-02,-1.037588e-01
5.218750000e-05,1.181909e-02,-1.037588e-01
5.281250000e-05,-1.378894e-02,-1.037588e-01
5.343750000e-05,-1.491457e-02,-1.037588e-01
5.406250000e-05,1.688442e-02,-1.037588e-01
5.468750000e-05,7.879396e-03,-1.037588e-01
5.531250000e-05,-1.744723e-02,-1.037588e-01
5.593750000e-05,-1.013065e-02,-1.037588e-01
5.656250000e-05,1.801005e-02,-1.037588e-01
5.718750000e-05,3.095477e-03,-1.037588e-01
5.781250000e-05,-1.969849e-02,-1.037588e-01
5.843750000e-05,-3.939698e-03,-1.037588e-01
5.906250000e-05,1.857286e-02,-1.037588e-01
5.968750000e-05,-1.125628e-03,-1.037588e-01
6.031250000e-05,-2.054271e-02,-1.037588e-01
6.093750000e-05,2.251256e-03,-1.037588e-01
6.156250000e-05,1.688442e-02,-1.037588e-01
6.218750000e-05,-5.628140e-03,-1.037588e-01
6.281250000e-05,-1.997990e-02,-1.037588e-01
6.343750000e-05,8.442210e-03,-1.037588e-01
6.406250000e-05,1.435176e-02,-1.037588e-01
6.468750000e-05,-1.041206e-02,-1.037588e-01
6.531250000e-05,-1.801005e-02,-1.037588e-01
6.593750000e-05,1.322613e-02,-1.037588e-01
6.656250000e-05,1.097487e-02,-1.037588e-01
6.718750000e-05,-1.435176e-02,-1.037588e-01
6.781250000e-05,-1.378894e-02,-1.037588e-01
6.843750000e-05,1.660301e-02,-1.037588e-01
6.906250000e-05,7.035175e-03,-1.037588e-01
6.968750000e-05,-1.744723e-02,-1.037588e-01
7.031250000e-05,-9.005024e-03,-1.037588e-01
7.093750000e-05,1.829146e-02,-1.037588e-01
7.156250000e-05,2.532663e-03,-1.037588e-01
7.218750000e-05,-1.941708e-02,-1.037588e-01
7.281250000e-05,-2.814070e-03,-1.037588e-01
7.343750000e-05,1.829146e-02,-1.037588e-01
7.406250000e-05,-1.969849e-03,-1.037588e-01
7.468750000e-05,-2.026130e-02,-1.037588e-01
7.531250000e-05,3.658291e-03,-1.037588e-01
7.593750000e-05,1.660301e-02,-1.037588e-01
7.656250000e-05,-7.035175e-03,-1.037588e-01
7.718750000e-05,-1.969849e-02,-1.037588e-01
7.781250000e-05,9.005024e-03,-1.037588e-01
7.843750000e-05,1.407035e-02,-1.037588e-01
7.906250000e-05,-1.097487e-02,-1.037588e-01
7.968750000e-05,-1.744723e-02,-1.037588e-01
8.031250000e-05,1.378894e-02,-1.037588e-01
8.093750000e-05,1.069347e-02,-1.037588e-01
8.156250000e-05,-1.519598e-02,-1.037588e-01
8.218750000e-05,-1.378894e-02,-1.037588e-01
8.281250000e-05,1.688442e-02,-1.037588e-01
8.343750000e-05,6.753768e-03,-1.037588e-01
8.406250000e-05,-1.772864e-02,-1.037588e-01
8.468750000e-05,-8.442210e-03,-1.037588e-01
8.531250000e-05,1.801005e-02,-1.037588e-01
8.593750000e-05,1.969849e-03,-1.037588e-01
8.656250000e-05,-1.969849e-02,-1.037588e-01
8.718750000e-05,-2.532663e-03,-1.037588e-01
8.781250000e-05,1.801005e-02,-1.037588e-01
8.843750000e-05,-2.251256e-03,-1.037588e-01
8.906250000e-05,-2.026130e-02,-1.037588e-01
8.968750000e-05,3.939698e-03,-1.037588e-01
9.031250000e-05,1.632161e-02,-1.037588e-01
9.093750000e-05,-6.753768e-03,-1.037588e-01
9.156250000e-05,-1.941708e-02,-1.037588e-01
9.218750000e-05,9.567838e-03,-1.037588e-01
9.281250000e-05,1.350754e-02,-1.037588e-01
9.343750000e-05,-1.181909e-02,-1.037588e-01
9.406250000e-05,-1.660301e-02,-1.037588e-01
9.468750000e-05,1.378894e-02,-1.037588e-01
9.531250000e-05,1.013065e-02,-1.037588e-01
9.593750000e-05,-1.519598e-02,-1.037588e-01
9.656250000e-05,-1.266332e-02,-1.037588e-01
9.718750000e-05,1.688442e-02,-1.037588e-01
9.781250000e-05,5.909547e-03,-1.037588e-01
9.843750000e-05,-1.801005e-02,-1.037588e-01
9.906250000e-05,-7.035175e-03,-1.037588e-01
9.968750000e-05,1.801005e-02,-1.037588e-01
1.003125000e-04,1.125628e-03,-1.037588e-01
1.009375000e-04,-1.969849e-02,-1.037588e-01
1.015625000e-04,-1.125628e-03,-1.037588e-01
1.021875000e-04,1.772864e-02,-1.037588e-01
1.028125000e-04,-3.376884e-03,-1.037588e-01
1.034375000e-04,-1.969849e-02,-1.037588e-01
1.040625000e-04,4.783919e-03,-1.037588e-01
1.046875000e-04,1.604020e-02,-1.037588e-01
1.053125000e-04,-7.879396e-03,-1.037588e-01
1.059375000e-04,-1.885427e-02,-1.037588e-01
1.065625000e-04,1.013065e-02,-1.037588e-01
1.071875000e-04,1.322613e-02,-1.037588e-01
1.078125000e-04,-1.210050e-02,-1.037588e-01
1.084375000e-04,-1.632161e-02,-1.037588e-01
1.090625000e-04,1.435176e-02,-1.037588e-01
1.096875000e-04,1.013065e-02,-1.037588e-01
1.103125000e-04,-1.575879e-02,-1.037588e-01
1.109375000e-04,-1.238191e-02,-1.037588e-01
1.115625000e-04,1.688442e-02,-1.037588e-01
1.121875000e-04,5.346733e-03,-1.037588e-01
1.128125000e-04,-1.857286e-02,-1.037588e-01
1.134375000e-04,-6.753768e-03,-1.037588e-01
1.140625000e-04,1.801005e-02,-1.037588e-01
1.146875000e-04,5.628140e-04,-1.037588e-01
1.153125000e-04,-1.969849e-02,-1.037588e-01
1.159375000e-04,-2.814070e-04,-1.037588e-01
1.165625000e-04,1.744723e-02,-1.037588e-01
1.171875000e-04,-3.658291e-03,-1.037588e-01
1.178125000e-04,-1.997990e-02,-1.037588e-01
1.184375000e-04,5.065326e-03,-1.037588e-01
1.190625000e-04,1.575879e-02,-1.037588e-01
1.196875000e-04,-8.160803e-03,-1.037588e-01
1.203125000e-04,-1.857286e-02,-1.037588e-01
1.209375000e-04,1.041206e-02,-1.037588e-01
1.215625000e-04,1.266332e-02,-1.037588e-01
1.221875000e-04,-1.238191e-02,-1.037588e-01
1.228125000e-04,-1.575879e-02,-1.037588e-01
1.234375000e-04,1.435176e-02,-1.037588e-01
1.240625000e-04,9.005024e-03,-1.037588e-01
1.246875000e-04,-1.604020e-02,-1.037588e-01
1.253125000e-04,-1.125628e-02,-1.037588e-01
1.259375000e-04,1.716583e-02,-1.037588e-01
1.265625000e-04,4.502512e-03,-1.037588e-01
1.271875000e-04,-1.857286e-02,-1.037588e-01
1.278125000e-04,-5.909547e-03,-1.037588e-01
1.284375000e-04,1.801005e-02,-1.037588e-01
1.290625000e-04,0.000000e+00,-1.037588e-01
1.296875000e-04,-1.969849e-02,-1.037588e-01
1.303125000e-04,2.814070e-04,-1.037588e-01
1.309375000e-04,1.772864e-02,-1.037588e-01
1.315625000e-04,-4.502512e-03,-1.037588e-01
1.321875000e-04,-1.969849e-02,-1.037588e-01
1.328125000e-04,5.909547e-03,-1.037588e-01
1.334375000e-04,1.547738e-02,-1.037588e-01
1.340625000e-04,-9.005024e-03,-1.037588e-01
1.346875000e-04,-1.801005e-02,-1.037588e-01
1.353125000e-04,1.097487e-02,-1.037588e-01
1.359375000e-04,1.266332e-02,-1.037588e-01
1.365625000e-04,-1.294472e-02,-1.037588e-01
1.371875000e-04,-1.519598e-02,-1.037588e-01
1.378125000e-04,1.491457e-02,-1.037588e-01
1.384375000e-04,8.723617e-03,-1.037588e-01
1.390625000e-04,-1.604020e-02,-1.037588e-01
1.396875000e-04,-1.069347e-02,-1.037588e-01
1.403125000e-04,1.744723e-02,-1.037588e-01
1.409375000e-04,4.221105e-03,-1.037588e-01
1.415625000e-04,-1.829146e-02,-1.037588e-01
1.421875000e-04,-5.346733e-03,-1.037588e-01
1.428125000e-04,1.801005e-02,-1.037588e-01
1.434375000e-04,-2.814070e-04,-1.037588e-01
1.440625000e-04,-1.969849e-02,-1.037588e-01
1.446875000e-04,5.628140e-04,-1.037588e-01
1.453125000e-04,1.716583e-02,-1.037588e-01
1.459375000e-04,-4.502512e-03,-1.037588e-01
1.465625000e-04,-1.941708e-02,-1.037588e-01
1.471875000e-04,6.472361e-03,-1.037588e-01
1.478125000e-04,1.519598e-02,-1.037588e-01
1.484375000e-04,-9.005024e-03,-1.037588e-01
1.490625000e-04,-1.772864e-02,-1.037588e-01
1.496875000e-04,1.125628e-02,-1.037588e-01
1.503125000e-04,1.181909e-02,-1.037588e-01
1.509375000e-04,-1.322613e-02,-1.037588e-01
1.515625000e-04,-1.435176e-02,-1.037588e-01
1.521875000e-04,1.491457e-02,-1.037588e-01
1.528125000e-04,7.879396e-03,-1.037588e-01
1.534375000e-04,-1.660301e-02,-1.037588e-01
1.540625000e-04,-9.849245e-03,-1.037588e-01
1.546875000e-04,1.688442e-02,-1.037588e-01
1.553125000e-04,3.376884e-03,-1.037588e-01
1.559375000e-04,-1.857286e-02,-1.037588e-01
1.565625000e-04,-4.221105e-03,-1.037588e-01
1.571875000e-04,1.772864e-02,-1.037588e-01
1.578125000e-04,-1.125628e-03,-1.037588e-01
1.584375000e-04,-1.969849e-02,-1.037588e-01
1.590625000e-04,1.688442e-03,-1.037588e-01
1.596875000e-04,1.716583e-02,-1.037588e-01
1.603125000e-04,-5.346733e-03,-1.037588e-01
1.609375000e-04,-1.913568e-02,-1.037588e-01
1.615625000e-04,7.597989e-03,-1.037588e-01
1.621875000e-04,1.491457e-02,-1.037588e-01
1.628125000e-04,-1.013065e-02,-1.037588e-01
1.634375000e-04,-1.744723e-02,-1.037588e-01
1.640625000e-04,1.181909e-02,-1.037588e-01
1.646875000e-04,1.125628e-02,-1.037588e-01
1.653125000e-04,-1.378894e-02,-1.037588e-01
1.659375000e-04,-1.407035e-02,-1.037588e-01
1.665625000e-04,1.547738e-02,-1.037588e-01
1.671875000e-04,7.597989e-03,-1.037588e-01
1.678125000e-04,-1.660301e-02,-1.037588e-01
1.684375000e-04,-9.286431e-03,-1.037588e-01
1.690625000e-04,1.744723e-02,-1.037588e-01
1.696875000e-04,2.814070e-03,-1.037588e-01
1.703125000e-04,-1.885427e-02,-1.037588e-01
1.709375000e-04,-3.658291e-03,-1.037588e-01
1.715625000e-04,1.772864e-02,-1.037588e-01
1.721875000e-04,-1.407035e-03,-1.037588e-01
1.728125000e-04,-1.969849e-02,-1.037588e-01
1.734375000e-04,1.688442e-03,-1.037588e-01
1.740625000e-04,1.632161e-02,-1.037588e-01
1.746875000e-04,-5.628140e-03,-1.037588e-01
1.753125000e-04,-1.857286e-02,-1.037588e-01
1.759375000e-04,7.597989e-03,-1.037588e-01
1.765625000e-04,1.435176e-02,-1.037588e-01
1.771875000e-04,-9.849245e-03,-1.037588e-01
1.778125000e-04,-1.660301e-02,-1.037588e-01
1.784375000e-04,1.238191e-02,-1.037588e-01
1.790625000e-04,1.069347e-02,-1.037588e-01
1.796875000e-04,-1.378894e-02,-1.037588e-01
1.803125000e-04,-1.322613e-02,-1.037588e-01
1.809375000e-04,1.575879e-02,-1.037588e-01
1.815625000e-04,6.472361e-03,-1.037588e-01
1.821875000e-04,-1.716583e-02,-1.037588e-01
1.828125000e-04,-8.442210e-03,-1.037588e-01
1.834375000e-04,1.744723e-02,-1.037588e-01
1.840625000e-04,1.969849e-03,-1.037588e-01
1.846875000e-04,-1.885427e-02,-1.037588e-01
1.853125000e-04,-2.814070e-03,-1.037588e-01
1.859375000e-04,1.744723e-02,-1.037588e-01
1.865625000e-04,-1.969849e-03,-1.037588e-01
1.871875000e-04,-1.913568e-02,-1.037588e-01
1.878125000e-04,3.095477e-03,-1.037588e-01
1.884375000e-04,1.604020e-02,-1.037588e-01
1.890625000e-04,-6.753768e-03,-1.037588e-01
1.896875000e-04,-1.885427e-02,-1.037588e-01
1.903125000e-04,8.723617e-03,-1.037588e-01
1.909375000e-04,1.378894e-02,-1.037588e-01
1.915625000e-04,-1.097487e-02,-1.037588e-01
1.921875000e-04,-1.660301e-02,-1.037588e-01
1.928125000e-04,1.322613e-02,-1.037588e-01
1.934375000e-04,1.041206e-02,-1.037588e-01
1.940625000e-04,-1.435176e-02,-1.037588e-01
1.946875000e-04,-1.294472e-02,-1.037588e-01
1.953125000e-04,1.604020e-02,-1.037588e-01
1.959375000e-04,6.190954e-03,-1.037588e-01
1.965625000e-04,-1.688442e-02,-1.037588e-01
1.971875000e-04,-7.879396e-03,-1.037588e-01
1.978125000e-04,1.744723e-02,-1.037588e-01
1.984375000e-04,1.688442e-03,-1.037588e-01
1.990625000e-04,-1.885427e-02,-1.037588e-01
1.996875000e-04,-2.532663e-03,-1.037588e-01
2.003125000e-04,1.716583e-02,-1.037588e-01
2.009375000e-04,-2.532663e-03,-1.037588e-01
2.015625000e-04,-1.941708e-02,-1.037588e-01
2.021875000e-04,3.376884e-03,-1.037588e-01
2.028125000e-04,1.604020e-02,-1.037588e-01
2.034375000e-04,-7.035175e-03,-1.037588e-01
2.040625000e-04,-1.857286e-02,-1.037588e-01
2.046875000e-04,9.005024e-03,-1.037588e-01
