x-axis,1,2,3
second,Volt,Volt,Volt
+4.7200000E-03,-605.0238889E-03,+3.1520307793E+00,-89.9693772E-03
+4.7204625E-03,-207.5589502E-03,+3.1526292107E+00,-158.5965070E-03
+4.7209250E-03,+365.7420928E-03,+3.1529050833E+00,-31.3929229E-03
+4.7213875E-03,+219.4332699E-03,+3.1524339777E+00,+127.6805254E-03
+4.7218500E-03,-279.0545185E-03,+3.1519628722E+00,+108.5878070E-03
+4.7223125E-03,-620.1629285E-03,+3.1518737441E+00,-63.1885137E-03
+4.7227750E-03,-281.9091633E-03,+3.1525358384E+00,-162.0234814E-03
+4.7232375E-03,+289.2608699E-03,+3.1529687462E+00,-60.3531800E-03
+4.7237000E-03,+310.2356762E-03,+3.1525910129E+00,+112.1764851E-03
+4.7241625E-03,-145.8012604E-03,+3.1524382219E+00,+131.7002015E-03
+4.7246250E-03,-620.4328593E-03,+3.1524339777E+00,-29.1146396E-03
+4.7250875E-03,-350.8306280E-03,+3.1524721755E+00,-159.6808986E-03
+4.7255500E-03,+188.9977310E-03,+3.1528753739E+00,-87.2677356E-03
+4.7260125E-03,+367.6723522E-03,+3.1527183387E+00,+90.5268520E-03
+4.7264750E-03,-51.5211616E-03,+3.1523066519E+00,+143.2855775E-03
+4.7269375E-03,-605.7080530E-03,+3.1517124648E+00,+2.5916109E-03
+4.7274000E-03,-436.5272691E-03,+3.1519713606E+00,-148.5434972E-03
+4.7278625E-03,+63.3093241E-03,+3.1526886294E+00,-116.0584371E-03
+4.7283250E-03,+396.8363306E-03,+3.1526546758E+00,+57.0983077E-03
+4.7287875E-03,+27.6487581E-03,+3.1522769426E+00,+146.0370884E-03
+4.7292500E-03,-552.3271286E-03,+3.1519331629E+00,+32.1717325E-03
+4.7297125E-03,-499.8845956E-03,+3.1520307793E+00,-133.5269025E-03
+4.7301750E-03,-29.6147548E-03,+3.1527565365E+00,-135.1210217E-03
+4.7306375E-03,+400.5606107E-03,+3.1530281649E+00,+28.5752026E-03
+4.7311000E-03,+102.1980239E-03,+3.1524042684E+00,+148.5216396E-03
+4.7315625E-03,-450.9995459E-03,+3.1522472332E+00,+68.8532393E-03
+4.7320250E-03,-561.9941291E-03,+3.1519628722E+00,-107.8520760E-03
+4.7324875E-03,-122.1411527E-03,+3.1522557216E+00,-149.4598186E-03
+4.7329500E-03,+398.4597347E-03,+3.1529687462E+00,-1.1850850E-03
+4.7334125E-03,+171.3423088E-03,+3.1526546758E+00,+141.7693393E-03
+4.7338750E-03,-349.5879281E-03,+3.1522132797E+00,+93.6862300E-03
+4.7343375E-03,-616.1648979E-03,+3.1519671164E+00,-83.8602845E-03
+4.7348000E-03,-244.5831757E-03,+3.1524721755E+00,-160.6604585E-03
+4.7352625E-03,+335.4054437E-03,+3.1528753739E+00,-37.9769409E-03
+4.7357250E-03,+253.2701057E-03,+3.1525273500E+00,+125.1401632E-03
+4.7361875E-03,-229.4271593E-03,+3.1522175239E+00,+114.7701120E-03
+4.7366500E-03,-620.5449060E-03,+3.1521199074E+00,-56.6180771E-03
+4.7371125E-03,-309.9144767E-03,+3.1523490939E+00,-162.3738396E-03
+4.7375750E-03,+249.0080862E-03,+3.1527777574E+00,-66.4890111E-03
+4.7380375E-03,+316.6974614E-03,+3.1523108961E+00,+106.4247535E-03
+4.7385000E-03,-136.3303417E-03,+3.1523108961E+00,+134.3988721E-03
+4.7389625E-03,-620.4421965E-03,+3.1521835703E+00,-18.3131661E-03
+4.7394250E-03,-372.5842438E-03,+3.1524424661E+00,-153.5111139E-03
+4.7398875E-03,+157.0924278E-03,+3.1529050833E+00,-92.7690597E-03
+4.7403500E-03,+369.7477630E-03,+3.1525613036E+00,+83.5109873E-03
+4.7408125E-03,-48.0188528E-03,+3.1523406055E+00,+144.7303011E-03
+4.7412750E-03,-605.0357727E-03,+3.1520265351E+00,+11.6790667E-03
+4.7417375E-03,-456.7848066E-03,+3.1520944422E+00,-145.1065489E-03
+4.7422000E-03,+33.5982691E-03,+3.1525315942E+00,-122.5794288E-03
+4.7426625E-03,+400.4078197E-03,+3.1524976407E+00,+50.6153015E-03
+4.7431250E-03,+63.6552259E-03,+3.1522472332E+00,+150.2976225E-03
+4.7435875E-03,-507.2003126E-03,+3.1521538609E+00,+44.2167547E-03
+4.7440500E-03,-525.8972600E-03,+3.1522811868E+00,-129.0333622E-03
+4.7445125E-03,-67.7857614E-03,+3.1527225829E+00,-140.3235546E-03
+4.7449750E-03,+400.5325990E-03,+3.1529687462E+00,+21.8038034E-03
+4.7454375E-03,+126.6445807E-03,+3.1524636871E+00,+147.5429284E-03
+4.7459000E-03,-415.1445958E-03,+3.1518058370E+00,+74.5423690E-03
+4.7463625E-03,-588.4397013E-03,+3.1518440348E+00,-101.5668492E-03
+4.7468250E-03,-168.3510870E-03,+3.1526292107E+00,-151.1377607E-03
+4.7472875E-03,+387.5725285E-03,+3.1530324091E+00,-8.0195105E-03
+4.7477500E-03,+189.5753658E-03,+3.1526843852E+00,+139.0827645E-03
+4.7482125E-03,-322.8461112E-03,+3.1521199074E+00,+98.5562303E-03
+4.7486750E-03,-616.4577473E-03,+3.1518397906E+00,-76.1129329E-03
+4.7491375E-03,-248.5268806E-03,+3.1522217680E+00,-161.1332617E-03
+4.7496000E-03,+330.2512946E-03,+3.1527820016E+00,-46.9071493E-03
+4.7500625E-03,+276.7999167E-03,+3.1525273500E+00,+120.8809024E-03
+4.7505250E-03,-194.9104036E-03,+3.1522175239E+00,+124.4358392E-03
+4.7509875E-03,-620.5355688E-03,+3.1520562445E+00,-42.6432199E-03
+4.7514500E-03,-318.7445221E-03,+3.1521920587E+00,-161.5109950E-03
+4.7519125E-03,+236.0573529E-03,+3.1529390368E+00,-74.9277418E-03
+4.7523750E-03,+343.0857369E-03,+3.1527480481E+00,+101.2029096E-03
+4.7528375E-03,-95.4438998E-03,+3.1522769426E+00,+138.4932460E-03
