x-axis,1,2,3
second,Volt,Volt,Volt
+4.7200000E-03,-572.1835898E-03,+3.1540043295E+00,-48.5634459E-03
+4.7204625E-03,-165.3529884E-03,+3.1543608418E+00,-83.2217455E-03
+4.7209250E-03,+357.0147569E-03,+3.1548489241E+00,-19.1263537E-03
+4.7213875E-03,+270.3351605E-03,+3.1539406666E+00,+60.8402012E-03
+4.7218500E-03,-203.2069538E-03,+3.1536945033E+00,+51.3690703E-03
+4.7223125E-03,-599.8523387E-03,+3.1538175850E+00,-35.0894036E-03
+4.7227750E-03,-246.2948591E-03,+3.1541061901E+00,-84.9417051E-03
+4.7232375E-03,+301.5142821E-03,+3.1544754350E+00,-33.7573633E-03
+4.7237000E-03,+341.2301754E-03,+3.1540679924E+00,+53.0605938E-03
+4.7241625E-03,-77.1429357E-03,+3.1541358995E+00,+62.9707865E-03
+4.7246250E-03,-582.7660629E-03,+3.1541910740E+00,-17.9424358E-03
+4.7250875E-03,-320.3085076E-03,+3.1540425272E+00,-83.7246825E-03
+4.7255500E-03,+225.8827469E-03,+3.1543183998E+00,-47.3481210E-03
+4.7260125E-03,+375.5635819E-03,+3.1539109572E+00,+42.1950330E-03
+4.7264750E-03,+4.1783659E-03,+3.1539152014E+00,+68.7607159E-03
+4.7269375E-03,-541.0040437E-03,+3.1540043295E+00,-1.9609237E-03
+4.7274000E-03,-409.9386676E-03,+3.1537878756E+00,-78.0671720E-03
+4.7278625E-03,+102.2858787E-03,+3.1541358995E+00,-61.8566856E-03
+4.7283250E-03,+395.4709734E-03,+3.1544457256E+00,+25.4168857E-03
+4.7287875E-03,+78.2645901E-03,+3.1542250276E+00,+70.0931805E-03
+4.7292500E-03,-475.1736255E-03,+3.1539109572E+00,+12.9098829E-03
+4.7297125E-03,-471.8410844E-03,+3.1538515385E+00,-70.4917103E-03
+4.7301750E-03,+11.3120070E-03,+3.1544202605E+00,-71.4500493E-03
+4.7306375E-03,+400.2108891E-03,+3.1545985166E+00,+11.0615365E-03
+4.7311000E-03,+158.4013372E-03,+3.1541656089E+00,+71.3102031E-03
+4.7315625E-03,-368.4584630E-03,+3.1542886905E+00,+31.3793415E-03
+4.7320250E-03,-528.4692415E-03,+3.1541316553E+00,-57.5692010E-03
+4.7324875E-03,-79.0511253E-03,+3.1544202605E+00,-78.6469289E-03
+4.7329500E-03,+389.5363171E-03,+3.1545985166E+00,-3.9308663E-03
+4.7334125E-03,+226.9743536E-03,+3.1539746201E+00,+67.9084817E-03
+4.7338750E-03,-267.9423701E-03,+3.1538175850E+00,+43.8748849E-03
+4.7343375E-03,-586.8239366E-03,+3.1535968869E+00,-45.5095362E-03
+4.7348000E-03,-201.3581829E-03,+3.1541740972E+00,-84.2666660E-03
+4.7352625E-03,+335.8005781E-03,+3.1546579353E+00,-22.4669587E-03
+4.7357250E-03,+299.6264647E-03,+3.1539788643E+00,+59.5610012E-03
+4.7361875E-03,-156.3884021E-03,+3.1542886905E+00,+54.4891895E-03
+4.7366500E-03,-602.9348967E-03,+3.1539406666E+00,-31.7670486E-03
+4.7371125E-03,-276.1510654E-03,+3.1541401437E+00,-85.0970426E-03
+4.7375750E-03,+276.5278638E-03,+3.1545985166E+00,-36.8668720E-03
+4.7380375E-03,+345.1327117E-03,+3.1540382830E+00,+50.1550186E-03
+4.7385000E-03,-69.7703465E-03,+3.1540382830E+00,+64.3091931E-03
+4.7389625E-03,-583.4926689E-03,+3.1539109572E+00,-12.5090188E-03
+4.7394250E-03,-345.1786350E-03,+3.1541061901E+00,-80.6011680E-03
+4.7398875E-03,+196.1716919E-03,+3.1545390979E+00,-50.1174575E-03
+4.7403500E-03,+377.2888467E-03,+3.1541613647E+00,+38.6791428E-03
+4.7408125E-03,+11.4198095E-03,+3.1538175850E+00,+69.4714061E-03
