x-axis,1,2,3
second,Volt,Volt,Volt
+4.7650000E-03,,,
+4.7652938E-03,,,
+4.7655875E-03,,,
+4.7658813E-03,,,
+4.7661750E-03,+52.5559602E-03,+2.5590530506E+00,-64.2465145E-03
+4.7664688E-03,+65.9366668E-03,+2.5590530506E+00,+3.1907376E-03
+4.7667625E-03,+65.9366668E-03,+2.5590530506E+00,+64.1586416E-03
+4.7670563E-03,+41.7505670E-03,+2.5590530506E+00,+85.7016957E-03
+4.7673500E-03,-28.3869650E-03,+2.5590530506E+00,+55.3479660E-03
+4.7676438E-03,-46.3849400E-03,+2.5590530506E+00,-9.2731776E-03
+4.7679375E-03,-46.3849400E-03,+2.5590530506E+00,-72.4464235E-03
+4.7682313E-03,-24.4965221E-03,+2.5590530506E+00,-98.9591397E-03
+4.7685250E-03,+41.9293699E-03,+2.5590530506E+00,-72.8872914E-03
+4.7688188E-03,+65.9366668E-03,+2.5590530506E+00,-9.1662601E-03
+4.7691125E-03,+65.9366668E-03,+2.5590530506E+00,+56.8424731E-03
+4.7694063E-03,+47.2250604E-03,+2.5590530506E+00,+86.3480458E-03
+4.7697000E-03,-14.0690591E-03,+2.5590530506E+00,+63.6659855E-03
+4.7699938E-03,-46.3849400E-03,+2.5590530506E+00,+1.1153674E-03
+4.7702875E-03,-46.3849400E-03,+2.5590530506E+00,-64.6339236E-03
+4.7705813E-03,-29.4120037E-03,+2.5590530506E+00,-97.8177947E-03
+4.7708750E-03,+29.0734950E-03,+2.5590530506E+00,-78.8649857E-03
+4.7711688E-03,+65.9366668E-03,+2.5590530506E+00,-17.7669429E-03
+4.7714625E-03,+65.9366668E-03,+2.5590530506E+00,+48.7743733E-03
+4.7717562E-03,+50.6785112E-03,+2.5590530506E+00,+84.6335224E-03
+4.7720500E-03,-5.0369572E-03,+2.5590530506E+00,+69.3077247E-03
+4.7723437E-03,-46.3849400E-03,+2.5590530506E+00,+11.6130017E-03
+4.7726375E-03,-46.3849400E-03,+2.5590530506E+00,-56.2990311E-03
+4.7729312E-03,-34.1100919E-03,+2.5590530506E+00,-96.8411696E-03
+4.7732250E-03,+16.7861875E-03,+2.5590530506E+00,-85.6943451E-03
+4.7735187E-03,+65.9366668E-03,+2.5590530506E+00,-29.8180561E-03
+4.7738125E-03,+65.9366668E-03,+2.5590530506E+00,+39.9932671E-03
+4.7741062E-03,+56.2031723E-03,+2.5590530506E+00,+82.7424180E-03
+4.7744000E-03,+9.4121566E-03,+2.5590530506E+00,+75.3682801E-03
+4.7746937E-03,-46.3849400E-03,+2.5590530506E+00,+21.6751140E-03
+4.7749875E-03,-46.3849400E-03,+2.5590530506E+00,-46.8964665E-03
+4.7752812E-03,-38.3423368E-03,+2.5590530506E+00,-92.9694172E-03
+4.7755750E-03,+5.7172392E-03,+2.5590530506E+00,-89.7704103E-03
+4.7758687E-03,+65.9366668E-03,+2.5590530506E+00,-38.1624709E-03
+4.7761625E-03,+65.9366668E-03,+2.5590530506E+00,+30.6094131E-03
+4.7764562E-03,+59.6489784E-03,+2.5590530506E+00,+78.8589715E-03
+4.7767500E-03,+18.4242649E-03,+2.5590530506E+00,+79.4037500E-03
+4.7770437E-03,-46.3849400E-03,+2.5590530506E+00,+31.6386617E-03
+4.7773375E-03,-46.3849400E-03,+2.5590530506E+00,-37.6193630E-03
+4.7776312E-03,-43.6940387E-03,+2.5590530506E+00,-90.0759606E-03
+4.7779250E-03,-8.2871643E-03,+2.5590530506E+00,-94.4652608E-03
+4.7782187E-03,+65.9166732E-03,+2.5590530506E+00,-49.2693683E-03
+4.7785125E-03,+65.9366668E-03,+2.5590530506E+00,+20.8226135E-03
+4.7788062E-03,+64.9194564E-03,+2.5590530506E+00,+74.5478548E-03
+4.7791000E-03,+32.4293299E-03,+2.5590530506E+00,+82.9014579E-03
+4.7793937E-03,-45.8076253E-03,+2.5590530506E+00,+40.8182029E-03
+4.7796875E-03,-46.3849400E-03,+2.5590530506E+00,-27.1195569E-03
+4.7799812E-03,-46.1943027E-03,+2.5590530506E+00,-83.6500479E-03
+4.7802750E-03,-15.9075501E-03,+2.5590530506E+00,-96.4529252E-03
