x-axis,1,2,3
second,Volt,Volt,Volt
+4.7650000E-03,,,
+4.7652938E-03,,,
+4.7655875E-03,,,
+4.7658813E-03,,,
+4.7661750E-03,-46.3849400E-03,+2.5590530506E+00,-12.4922316E-03
+4.7664688E-03,-46.3849400E-03,+2.5590530506E+00,-75.8647785E-03
+4.7667625E-03,-23.6990942E-03,+2.5590530506E+00,-99.1305419E-03
+4.7670563E-03,+44.0149507E-03,+2.5590530506E+00,-70.2688134E-03
+4.7673500E-03,+65.9366668E-03,+2.5590530506E+00,-4.8454539E-03
+4.7676438E-03,+65.9366668E-03,+2.5590530506E+00,+58.6268270E-03
+4.7679375E-03,+44.5828935E-03,+2.5590530506E+00,+85.8284933E-03
+4.7682313E-03,-20.9793418E-03,+2.5590530506E+00,+61.0755734E-03
+4.7685250E-03,-46.3849400E-03,+2.5590530506E+00,-1.2719014E-03
+4.7688188E-03,-46.3849400E-03,+2.5590530506E+00,-66.6581738E-03
+4.7691125E-03,-28.0230744E-03,+2.5590530506E+00,-98.7606740E-03
+4.7694063E-03,+32.7060794E-03,+2.5590530506E+00,-78.3116873E-03
+4.7697000E-03,+65.9366668E-03,+2.5590530506E+00,-17.2617574E-03
+4.7699938E-03,+65.9366668E-03,+2.5590530506E+00,+50.5953131E-03
+4.7702875E-03,+50.1128103E-03,+2.5590530506E+00,+85.4763335E-03
+4.7705813E-03,-6.5164825E-03,+2.5590530506E+00,+68.6314711E-03
+4.7708750E-03,-46.3849400E-03,+2.5590530506E+00,+8.5242535E-03
+4.7711688E-03,-46.3849400E-03,+2.5590530506E+00,-60.0797365E-03
+4.7714625E-03,-32.7159068E-03,+2.5590530506E+00,-97.5013855E-03
+4.7717562E-03,+20.4325176E-03,+2.5590530506E+00,-83.6682573E-03
+4.7720500E-03,+65.9366668E-03,+2.5590530506E+00,-25.9262567E-03
+4.7723437E-03,+65.9366668E-03,+2.5590530506E+00,+41.8895504E-03
+4.7726375E-03,+53.6121287E-03,+2.5590530506E+00,+82.8899308E-03
+4.7729312E-03,+2.6355809E-03,+2.5590530506E+00,+73.7404602E-03
+4.7732250E-03,-46.3849400E-03,+2.5590530506E+00,+19.6296474E-03
+4.7735187E-03,-46.3849400E-03,+2.5590530506E+00,-49.2272695E-03
+4.7738125E-03,-37.7202570E-03,+2.5590530506E+00,-94.7414088E-03
+4.7741062E-03,+7.3442171E-03,+2.5590530506E+00,-89.7314856E-03
+4.7744000E-03,+65.9366668E-03,+2.5590530506E+00,-37.7840829E-03
+4.7746937E-03,+65.9366668E-03,+2.5590530506E+00,+32.5700140E-03
+4.7749875E-03,+59.2084580E-03,+2.5590530506E+00,+79.9674060E-03
+4.7752812E-03,+17.2721346E-03,+2.5590530506E+00,+78.8452727E-03
+4.7755750E-03,-46.3849400E-03,+2.5590530506E+00,+28.8065157E-03
+4.7758687E-03,-46.3849400E-03,+2.5590530506E+00,-41.5480824E-03
+4.7761625E-03,-41.7365418E-03,+2.5590530506E+00,-91.1267598E-03
+4.7764562E-03,-3.1599124E-03,+2.5590530506E+00,-93.0539489E-03
+4.7767500E-03,+65.9366668E-03,+2.5590530506E+00,-45.9976908E-03
+4.7770437E-03,+65.9366668E-03,+2.5590530506E+00,+22.6759627E-03
+4.7773375E-03,+62.6098299E-03,+2.5590530506E+00,+75.2501696E-03
+4.7776312E-03,+26.1680302E-03,+2.5590530506E+00,+82.2379007E-03
+4.7779250E-03,-46.3849400E-03,+2.5590530506E+00,+39.1985689E-03
+4.7782187E-03,-46.3849400E-03,+2.5590530506E+00,-29.5958680E-03
+4.7785125E-03,-46.1990806E-03,+2.5590530506E+00,-86.1390554E-03
+4.7788062E-03,-15.9186127E-03,+2.5590530506E+00,-96.8192849E-03
+4.7791000E-03,+63.0925794E-03,+2.5590530506E+00,-56.6612144E-03
+4.7793937E-03,+65.9366668E-03,+2.5590530506E+00,+12.4939022E-03
+4.7796875E-03,+65.9242443E-03,+2.5590530506E+00,+69.9375360E-03
+4.7799812E-03,+37.0969132E-03,+2.5590530506E+00,+84.6338565E-03
+4.7802750E-03,-40.4730869E-03,+2.5590530506E+00,+47.2447839E-03
