x-axis,1,2,3
second,Volt,Volt,Volt
+5.9580000E-03,,,
+5.9581250E-03,,,
+5.9582500E-03,,,
+5.9583750E-03,,,
+5.9585000E-03,,,
+5.9586250E-03,,,
+5.9587500E-03,,,
+5.9588750E-03,,,
+5.9590000E-03,,,
+5.9591250E-03,,,
+5.9592500E-03,,,
+5.9593750E-03,,,
+5.9595000E-03,-21.1272454E-03,+3.1538812479E+00,+27.3594532E-03
+5.9596250E-03,-21.1272454E-03,+3.1534101423E+00,-5.4687499E-03
+5.9597500E-03,-21.1272454E-03,+3.1534101423E+00,-37.5353325E-03
+5.9598750E-03,-21.1272454E-03,+3.1537242127E+00,-66.5475809E-03
+5.9600000E-03,-21.1272454E-03,+3.1538812479E+00,-89.0821284E-03
+5.9601250E-03,-21.1272454E-03,+3.1538812479E+00,-102.8698167E-03
+5.9602500E-03,-21.1272454E-03,+3.1538812479E+00,-106.4502187E-03
+5.9603750E-03,+585.2230E-06,+3.1548234589E+00,-99.4700052E-03
+5.9605000E-03,+29.9280305E-03,+3.1551375293E+00,-82.4945029E-03
+5.9606250E-03,+29.9280305E-03,+3.1551375293E+00,-56.6151062E-03
+5.9607500E-03,+29.9280305E-03,+3.1554515996E+00,-26.0325060E-03
+5.9608750E-03,+29.9280305E-03,+3.1545093886E+00,+6.2225188E-03
+5.9610000E-03,+29.9280305E-03,+3.1541953182E+00,+37.4018526E-03
+5.9611250E-03,+29.9280305E-03,+3.1548234589E+00,+64.0428699E-03
+5.9612500E-03,+29.9280305E-03,+3.1548234589E+00,+83.7036737E-03
+5.9613750E-03,+29.9280305E-03,+3.1554515996E+00,+93.1571912E-03
+5.9615000E-03,+29.9272453E-03,+3.1554515996E+00,+92.0893520E-03
+5.9616250E-03,-13.3971889E-03,+3.1540382830E+00,+80.1860858E-03
+5.9617500E-03,-21.1272454E-03,+3.1538812479E+00,+59.3946288E-03
+5.9618750E-03,-21.1272454E-03,+3.1532531072E+00,+31.6229582E-03
+5.9620000E-03,-21.1272454E-03,+3.1538812479E+00,+82.4435E-06
+5.9621250E-03,-21.1272454E-03,+3.1537242127E+00,-32.1490260E-03
+5.9622500E-03,-21.1272454E-03,+3.1532531072E+00,-62.8494026E-03
+5.9623750E-03,-21.1272454E-03,+3.1530960720E+00,-86.4360858E-03
+5.9625000E-03,-21.1272454E-03,+3.1535671775E+00,-101.6056836E-03
+5.9626250E-03,-21.1272454E-03,+3.1535671775E+00,-106.6151056E-03
+5.9627500E-03,-6.8496073E-03,+3.1551375293E+00,-100.9853946E-03
+5.9628750E-03,+29.9280305E-03,+3.1551375293E+00,-85.3603948E-03
+5.9630000E-03,+29.9280305E-03,+3.1551375293E+00,-61.3968272E-03
+5.9631250E-03,+29.9280305E-03,+3.1546664237E+00,-31.4973301E-03
+5.9632500E-03,+29.9280305E-03,+3.1549804941E+00,+1.8098304E-03
+5.9633750E-03,+29.9280305E-03,+3.1541953182E+00,+33.2561240E-03
+5.9635000E-03,+29.9280305E-03,+3.1545093886E+00,+60.7137242E-03
+5.9636250E-03,+29.9280305E-03,+3.1541953182E+00,+81.6308094E-03
+5.9637500E-03,+29.9280305E-03,+3.1545093886E+00,+92.4505329E-03
+5.9638750E-03,+29.9280305E-03,+3.1541953182E+00,+92.8745279E-03
+5.9640000E-03,-5.5509264E-03,+3.1535671775E+00,+82.9027943E-03
+5.9641250E-03,-21.1272454E-03,+3.1534101423E+00,+63.4696915E-03
+5.9642500E-03,-21.1272454E-03,+3.1538812479E+00,+35.7765386E-03
+5.9643750E-03,-21.1272454E-03,+3.1537242127E+00,+4.5422424E-03
+5.9645000E-03,-21.1272454E-03,+3.1535671775E+00,-27.7834482E-03
+5.9646250E-03,-21.1272454E-03,+3.1541953182E+00,-59.0334479E-03
+5.9647500E-03,-21.1272454E-03,+3.1532531072E+00,-83.6251561E-03
+5.9648750E-03,-21.1272454E-03,+3.1537242127E+00,-100.0353318E-03
+5.9650000E-03,-21.1272454E-03,+3.1537242127E+00,-106.5522916E-03
+5.9651250E-03,-14.7068623E-03,+3.1540382830E+00,-102.7127816E-03
+5.9652500E-03,+29.9248898E-03,+3.1548234589E+00,-88.0692516E-03
+5.9653750E-03,+29.9280305E-03,+3.1551375293E+00,-65.1421161E-03
+5.9655000E-03,+29.9280305E-03,+3.1549804941E+00,-35.8315009E-03
+5.9656250E-03,+29.9280305E-03,+3.1538812479E+00,-2.7206344E-03
+5.9657500E-03,+29.9280305E-03,+3.1546664237E+00,+29.0946919E-03
+5.9658750E-03,+29.9280305E-03,+3.1541953182E+00,+57.2432469E-03
+5.9660000E-03,+29.9280305E-03,+3.1540382830E+00,+78.8591386E-03
+5.9661250E-03,+29.9280305E-03,+3.1549804941E+00,+91.3198797E-03
+5.9662500E-03,+29.9280305E-03,+3.1551375293E+00,+93.4555580E-03
+5.9663750E-03,+1.6868248E-03,+3.1538812479E+00,+84.8971410E-03
+5.9665000E-03,-21.1272454E-03,+3.1537242127E+00,+66.6653573E-03
+5.9666250E-03,-21.1272454E-03,+3.1534101423E+00,+39.8044908E-03
+5.9667500E-03,-21.1272454E-03,+3.1535671775E+00,+8.9706343E-03
+5.9668750E-03,-21.1272454E-03,+3.1537242127E+00,-23.3079457E-03
+5.9670000E-03,-21.1272454E-03,+3.1532531072E+00,-54.2124680E-03
+5.9671250E-03,-21.1272454E-03,+3.1535671775E+00,-79.9112743E-03
+5.9672500E-03,-21.1272454E-03,+3.1540382830E+00,-98.3000932E-03
+5.9673750E-03,-21.1272454E-03,+3.1537242127E+00,-106.3245906E-03
+5.9675000E-03,-20.2329300E-03,+3.1541953182E+00,-103.7884725E-03
+5.9676250E-03,+28.7463408E-03,+3.1551375293E+00,-90.6210731E-03
+5.9677500E-03,+29.9280305E-03,+3.1548234589E+00,-68.7539251E-03
+5.9678750E-03,+29.9280305E-03,+3.1546664237E+00,-40.1578199E-03
+5.9680000E-03,+29.9280305E-03,+3.1545093886E+00,-8.2325690E-03
+5.9681250E-03,+29.9280305E-03,+3.1548234589E+00,+23.7711995E-03
+5.9682500E-03,+29.9280305E-03,+3.1551375293E+00,+53.6549931E-03
+5.9683750E-03,+29.9280305E-03,+3.1540382830E+00,+76.3465758E-03
+5.9685000E-03,+29.9280305E-03,+3.1549804941E+00,+90.1813747E-03
+5.9686250E-03,+29.9280305E-03,+3.1541953182E+00,+93.7460731E-03
+5.9687500E-03,+9.1891802E-03,+3.1529390368E+00,+86.6951938E-03
+5.9688750E-03,-21.1272454E-03,+3.1535671775E+00,+69.6882844E-03
+5.9690000E-03,-21.1272454E-03,+3.1532531072E+00,+44.7353952E-03
+5.9691250E-03,-21.1272454E-03,+3.1543523534E+00,+14.4197549E-03
+5.9692500E-03,-21.1272454E-03,+3.1537242127E+00,-18.8481468E-03
+5.9693750E-03,-21.1272454E-03,+3.1534101423E+00,-50.1452570E-03
+5.9695000E-03,-21.1272454E-03,+3.1537242127E+00,-76.7941261E-03
+5.9696250E-03,-21.1272454E-03,+3.1535671775E+00,-96.4392264E-03
+5.9697500E-03,-21.1272454E-03,+3.1534101423E+00,-105.7828192E-03
+5.9698750E-03,-21.1272453E-03,+3.1545093886E+00,-104.7542388E-03
+5.9700000E-03,+22.2442994E-03,+3.1554515996E+00,-93.5576309E-03
+5.9701250E-03,+29.9280305E-03,+3.1554515996E+00,-73.0331336E-03
+5.9702500E-03,+29.9280305E-03,+3.1548234589E+00,-44.3977696E-03
+5.9703750E-03,+29.9280305E-03,+3.1552945644E+00,-12.7316267E-03
+5.9705000E-03,+29.9280305E-03,+3.1546664237E+00,+19.4605840E-03
+5.9706250E-03,+29.9280305E-03,+3.1543523534E+00,+49.9803701E-03
+5.9707500E-03,+29.9280305E-03,+3.1545093886E+00,+73.7083849E-03
+5.9708750E-03,+29.9280305E-03,+3.1546664237E+00,+88.8387239E-03
+5.9710000E-03,+29.9280305E-03,+3.1545093886E+00,+94.0130329E-03
+5.9711250E-03,+17.2293811E-03,+3.1540382830E+00,+88.5953194E-03
+5.9712500E-03,-21.1272454E-03,+3.1532531072E+00,+72.6012869E-03
+5.9713750E-03,-21.1272454E-03,+3.1541953182E+00,+48.5670535E-03
+5.9715000E-03,-21.1272454E-03,+3.1535671775E+00,+18.8324433E-03
+5.9716250E-03,-21.1272454E-03,+3.1538812479E+00,-14.3961996E-03
+5.9717500E-03,-21.1272454E-03,+3.1541953182E+00,-45.9995284E-03
+5.9718750E-03,-21.1272454E-03,+3.1538812479E+00,-73.4963874E-03
+5.9720000E-03,-21.1272454E-03,+3.1540382830E+00,-93.8638495E-03
+5.9721250E-03,-21.1272454E-03,+3.1537242127E+00,-104.9505328E-03
+5.9722500E-03,-21.1272453E-03,+3.1534101423E+00,-105.5237112E-03
+5.9723750E-03,+14.9068309E-03,+3.1546664237E+00,-95.7325681E-03
+5.9725000E-03,+29.9280305E-03,+3.1552945644E+00,-76.3465758E-03
+5.9726250E-03,+29.9280305E-03,+3.1551375293E+00,-48.5984605E-03
+5.9727500E-03,+29.9280305E-03,+3.1546664237E+00,-17.1757222E-03
+5.9728750E-03,+29.9280305E-03,+3.1540382830E+00,+15.0478956E-03
+5.9730000E-03,+29.9280305E-03,+3.1551375293E+00,+45.3085736E-03
+5.9731250E-03,+29.9280305E-03,+3.1545093886E+00,+70.1515382E-03
+5.9732500E-03,+29.9280305E-03,+3.1560797403E+00,+87.2840757E-03
+5.9733750E-03,+29.9280305E-03,+3.1551375293E+00,+93.9423671E-03
+5.9735000E-03,+24.0337152E-03,+3.1534101423E+00,+89.9772289E-03
+5.9736250E-03,-21.1193936E-03,+3.1537242127E+00,+75.3101437E-03
+5.9737500E-03,-21.1272454E-03,+3.1540382830E+00,+52.3201942E-03
+5.9738750E-03,-21.1272454E-03,+3.1540382830E+00,+23.1430588E-03
+5.9740000E-03,-21.1272454E-03,+3.1535671775E+00,-8.8450062E-03
+5.9741250E-03,-21.1272454E-03,+3.1535671775E+00,-40.7938124E-03
+5.9742500E-03,-21.1272454E-03,+3.1527820016E+00,-70.0887241E-03
+5.9743750E-03,-21.1272454E-03,+3.1540382830E+00,-91.5789877E-03
+5.9745000E-03,-21.1272454E-03,+3.1535671775E+00,-103.9926182E-03
+5.9746250E-03,-21.1272453E-03,+3.1541953182E+00,-106.0733343E-03
+5.9747500E-03,+7.7468121E-03,+3.1545093886E+00,-97.6483972E-03
+5.9748750E-03,+29.9280305E-03,+3.1557656700E+00,-79.5029828E-03
+5.9750000E-03,+29.9280305E-03,+3.1552945644E+00,-53.6706967E-03
+5.9751250E-03,+29.9280305E-03,+3.1549804941E+00,-22.6798050E-03
+5.9752500E-03,+29.9280305E-03,+3.1545093886E+00,+10.6352072E-03
+5.9753750E-03,+29.9280305E-03,+3.1549804941E+00,+41.3591390E-03
+5.9755000E-03,+29.9280305E-03,+3.1543523534E+00,+67.1364629E-03
+5.9756250E-03,+29.9280305E-03,+3.1541953182E+00,+85.5880958E-03
+5.9757500E-03,+29.9280305E-03,+3.1540382830E+00,+93.6518520E-03
+5.9758750E-03,+29.3218747E-03,+3.1540382830E+00,+91.1314375E-03
+5.9760000E-03,-19.3653107E-03,+3.1534101423E+00,+78.4822542E-03
+5.9761250E-03,-21.1272454E-03,+3.1541953182E+00,+56.7328826E-03
+5.9762500E-03,-21.1272454E-03,+3.1538812479E+00,+27.4693778E-03
+5.9763750E-03,-21.1272454E-03,+3.1537242127E+00,-4.3616520E-03
+5.9765000E-03,-21.1272454E-03,+3.1534101423E+00,-36.4674933E-03
+5.9766250E-03,-21.1272454E-03,+3.1538812479E+00,-66.5161739E-03
+5.9767500E-03,-21.1272454E-03,+3.1535671775E+00,-89.0742767E-03
+5.9768750E-03,-21.1272454E-03,+3.1537242127E+00,-102.8933720E-03
+5.9770000E-03,-21.1272454E-03,+3.1534101423E+00,-106.5522916E-03
+5.9771250E-03,-868.9227E-06,+3.1548234589E+00,-99.7919273E-03
+5.9772500E-03,+29.9280305E-03,+3.1549804941E+00,-82.5337617E-03
+5.9773750E-03,+29.9280305E-03,+3.1546664237E+00,-57.5730207E-03
+5.9775000E-03,+29.9280305E-03,+3.1560797403E+00,-27.1003452E-03
+5.9776250E-03,+29.9280305E-03,+3.1551375293E+00,+6.1832600E-03
+5.9777500E-03,+29.9280305E-03,+3.1546664237E+00,+37.3547421E-03
+5.9778750E-03,+29.9280305E-03,+3.1545093886E+00,+63.9643523E-03
+5.9780000E-03,+29.9280305E-03,+3.1546664237E+00,+83.2561235E-03
+5.9781250E-03,+29.9280305E-03,+3.1546664237E+00,+92.9294902E-03
+5.9782500E-03,+29.9272453E-03,+3.1554515996E+00,+92.1286108E-03
+5.9783750E-03,-12.7604113E-03,+3.1537242127E+00,+80.8063748E-03
+5.9785000E-03,-21.1272454E-03,+3.1541953182E+00,+60.1876564E-03
+5.9786250E-03,-21.1272454E-03,+3.1535671775E+00,+31.6465135E-03
+5.9787500E-03,-21.1272454E-03,+3.1534101423E+00,+90.2952E-06
+5.9788750E-03,-21.1272454E-03,+3.1535671775E+00,-32.1333225E-03
+5.9790000E-03,-21.1272454E-03,+3.1541953182E+00,-61.9935609E-03
+5.9791250E-03,-21.1272454E-03,+3.1541953182E+00,-85.7451310E-03
+5.9792500E-03,-21.1272454E-03,+3.1538812479E+00,-101.5507213E-03
+5.9793750E-03,-21.1272454E-03,+3.1545093886E+00,-106.6308092E-03
+5.9795000E-03,-7.8593435E-03,+3.1548234589E+00,-101.3308720E-03
+5.9796250E-03,+29.9280305E-03,+3.1552945644E+00,-85.3839501E-03
+5.9797500E-03,+29.9280305E-03,+3.1552945644E+00,-61.4517895E-03
+5.9798750E-03,+29.9280305E-03,+3.1556086348E+00,-31.5444406E-03
+5.9800000E-03,+29.9280305E-03,+3.1545093886E+00,+663.4736E-06
+5.9801250E-03,+29.9280305E-03,+3.1545093886E+00,+32.2196919E-03
+5.9802500E-03,+29.9280305E-03,+3.1556086348E+00,+60.6195031E-03
+5.9803750E-03,+29.9280305E-03,+3.1543523534E+00,+81.1204451E-03
+5.9805000E-03,+29.9280305E-03,+3.1541953182E+00,+92.2463872E-03
+5.9806250E-03,+29.9280305E-03,+3.1543523534E+00,+92.8509726E-03
+5.9807500E-03,-5.3687656E-03,+3.1530960720E+00,+82.9420531E-03
+5.9808750E-03,-21.1272454E-03,+3.1538812479E+00,+63.5010986E-03
+5.9810000E-03,-21.1272454E-03,+3.1535671775E+00,+36.7658602E-03
+5.9811250E-03,-21.1272454E-03,+3.1540382830E+00,+5.6257851E-03
+5.9812500E-03,-21.1272454E-03,+3.1537242127E+00,-27.7127824E-03
+5.9813750E-03,-21.1272454E-03,+3.1535671775E+00,-58.1147921E-03
+5.9815000E-03,-21.1272454E-03,+3.1535671775E+00,-82.8792391E-03
+5.9816250E-03,-21.1272454E-03,+3.1540382830E+00,-100.0196283E-03
+5.9817500E-03,-21.1272454E-03,+3.1535671775E+00,-106.6151056E-03
+5.9818750E-03,-14.7147140E-03,+3.1543523534E+00,-102.6656710E-03
+5.9820000E-03,+29.9209639E-03,+3.1549804941E+00,-88.7680581E-03
+5.9821250E-03,+29.9280305E-03,+3.1552945644E+00,-66.0450684E-03
+5.9822500E-03,+29.9280305E-03,+3.1549804941E+00,-35.8864632E-03
+5.9823750E-03,+29.9280305E-03,+3.1548234589E+00,-3.8512876E-03
+5.9825000E-03,+29.9280305E-03,+3.1546664237E+00,+28.0190010E-03
+5.9826250E-03,+29.9280305E-03,+3.1552945644E+00,+57.2039881E-03
+5.9827500E-03,+29.9280305E-03,+3.1546664237E+00,+78.8355833E-03
+5.9828750E-03,+29.9280305E-03,+3.1549804938E+00,+91.3041762E-03
+5.9830000E-03,+29.9280305E-03,+1.7286300065E+00,+94.4841384E-03
+5.9831250E-03,+24.4545695E-03,-107.2682147E-03,+94.5862113E-03
