# Forma d'onda Burst Phase Agilent 33220A = 175.000 deg
"# Medie: 512, Campioni: 8000, CH1: Vout, CH3: Vin"
tempo_s,tensione_CH1_Vout_V,tensione_CH3_Vin_V
1.906250000e-04,-4.422110e-03,4.663316e-03
1.912500000e-04,2.371859e-02,4.663316e-03
1.918750000e-04,-2.814070e-03,4.663316e-03
1.925000000e-04,-2.532663e-02,4.663316e-03
1.931250000e-04,3.618090e-03,4.663316e-03
1.937500000e-04,2.130653e-02,4.663316e-03
1.943750000e-04,-7.236180e-03,4.663316e-03
1.950000000e-04,-2.572864e-02,4.663316e-03
1.956250000e-04,1.125628e-02,4.663316e-03
1.962500000e-04,1.809045e-02,4.663316e-03
1.968750000e-04,-1.246231e-02,4.663316e-03
1.975000000e-04,-2.251256e-02,4.663316e-03
1.981250000e-04,1.648241e-02,4.663316e-03
1.987500000e-04,1.447236e-02,4.663316e-03
1.993750000e-04,-1.809045e-02,4.663316e-03
2.000000000e-04,-1.809045e-02,4.663316e-03
2.006250000e-04,2.130653e-02,4.663316e-03
2.012500000e-04,8.040200e-03,4.663316e-03
2.018750000e-04,-2.170854e-02,4.663316e-03
2.025000000e-04,-1.085427e-02,4.663316e-03
2.031250000e-04,2.412060e-02,4.663316e-03
2.037500000e-04,2.412060e-03,4.663316e-03
2.043750000e-04,-2.452261e-02,4.663316e-03
2.050000000e-04,-3.216080e-03,4.663316e-03
2.056250000e-04,2.331658e-02,4.663316e-03
2.062500000e-04,-2.010050e-03,4.663316e-03
2.068750000e-04,-2.613065e-02,4.663316e-03
2.075000000e-04,4.824120e-03,4.663316e-03
2.081250000e-04,2.170854e-02,4.663316e-03
2.087500000e-04,-8.844220e-03,4.663316e-03
2.093750000e-04,-2.371859e-02,4.663316e-03
2.100000000e-04,1.246231e-02,4.663316e-03
2.106250000e-04,1.809045e-02,4.663316e-03
2.112500000e-04,-1.407035e-02,4.663316e-03
2.118750000e-04,-2.170854e-02,4.663316e-03
2.125000000e-04,1.809045e-02,4.663316e-03
2.131250000e-04,1.286432e-02,4.663316e-03
2.137500000e-04,-1.768844e-02,4.663316e-03
2.143750000e-04,-1.688442e-02,4.663316e-03
2.150000000e-04,2.211055e-02,4.663316e-03
2.156250000e-04,7.638190e-03,4.663316e-03
2.162500000e-04,-2.251256e-02,4.663316e-03
2.168750000e-04,-9.648240e-03,4.663316e-03
2.175000000e-04,2.331658e-02,4.663316e-03
2.181250000e-04,2.412060e-03,4.663316e-03
2.187500000e-04,-2.452261e-02,4.663316e-03
2.193750000e-04,-2.010050e-03,4.663316e-03
2.200000000e-04,2.291457e-02,4.663316e-03
2.206250000e-04,-4.020100e-03,4.663316e-03
2.212500000e-04,-2.492462e-02,4.663316e-03
2.218750000e-04,4.824120e-03,4.663316e-03
2.225000000e-04,2.050251e-02,4.663316e-03
2.231250000e-04,-8.844220e-03,4.663316e-03
2.237500000e-04,-2.412060e-02,4.663316e-03
2.243750000e-04,1.286432e-02,4.663316e-03
2.250000000e-04,1.688442e-02,4.663316e-03
2.256250000e-04,-1.326633e-02,4.663316e-03
2.262500000e-04,-2.090452e-02,4.663316e-03
2.268750000e-04,1.849246e-02,4.663316e-03
2.275000000e-04,1.246231e-02,4.663316e-03
2.281250000e-04,-1.849246e-02,4.663316e-03
2.287500000e-04,-1.527638e-02,4.663316e-03
2.293750000e-04,2.170854e-02,4.663316e-03
2.300000000e-04,6.834170e-03,4.663316e-03
2.306250000e-04,-2.211055e-02,4.663316e-03
2.312500000e-04,-9.648240e-03,4.663316e-03
2.318750000e-04,2.331658e-02,4.663316e-03
2.325000000e-04,8.040200e-04,4.663316e-03
2.331250000e-04,-2.412060e-02,4.663316e-03
2.337500000e-04,-8.040200e-04,4.663316e-03
2.343750000e-04,2.211055e-02,4.663316e-03
2.350000000e-04,-4.020100e-03,4.663316e-03
2.356250000e-04,-2.532663e-02,4.663316e-03
2.362500000e-04,7.638190e-03,4.663316e-03
2.368750000e-04,2.010050e-02,4.663316e-03
2.375000000e-04,-9.648240e-03,4.663316e-03
2.381250000e-04,-2.412060e-02,4.663316e-03
2.387500000e-04,1.366834e-02,4.663316e-03
2.393750000e-04,1.688442e-02,4.663316e-03
2.400000000e-04,-1.527638e-02,4.663316e-03
2.406250000e-04,-2.050251e-02,4.663316e-03
2.412500000e-04,1.969849e-02,4.663316e-03
2.418750000e-04,1.045226e-02,4.663316e-03
2.425000000e-04,-1.889447e-02,4.663316e-03
2.431250000e-04,-1.447236e-02,4.663316e-03
2.437500000e-04,2.251256e-02,4.663316e-03
2.443750000e-04,5.628140e-03,4.663316e-03
2.450000000e-04,-2.291457e-02,4.663316e-03
2.456250000e-04,-7.236180e-03,4.663316e-03
2.462500000e-04,2.331658e-02,4.663316e-03
2.468750000e-04,8.040200e-04,4.663316e-03
2.475000000e-04,-2.452261e-02,4.663316e-03
2.481250000e-04,0.000000e+00,4.663316e-03
2.487500000e-04,2.130653e-02,4.663316e-03
2.493750000e-04,-5.628140e-03,4.663316e-03
2.500000000e-04,-2.452261e-02,4.663316e-03
2.506250000e-04,8.040200e-03,4.663316e-03
2.512500000e-04,1.969849e-02,4.663316e-03
2.518750000e-04,-1.045226e-02,4.663316e-03
2.525000000e-04,-2.331658e-02,4.663316e-03
2.531250000e-04,1.487437e-02,4.663316e-03
2.537500000e-04,1.487437e-02,4.663316e-03
2.543750000e-04,-1.487437e-02,4.663316e-03
2.550000000e-04,-1.889447e-02,4.663316e-03
2.556250000e-04,1.969849e-02,4.663316e-03
2.562500000e-04,1.005025e-02,4.663316e-03
2.568750000e-04,-2.010050e-02,4.663316e-03
2.575000000e-04,-1.366834e-02,4.663316e-03
2.581250000e-04,2.251256e-02,4.663316e-03
2.587500000e-04,6.030150e-03,4.663316e-03
2.593750000e-04,-2.291457e-02,4.663316e-03
2.600000000e-04,-6.834170e-03,4.663316e-03
2.606250000e-04,2.291457e-02,4.663316e-03
2.612500000e-04,-8.040200e-04,4.663316e-03
2.618750000e-04,-2.452261e-02,4.663316e-03
2.625000000e-04,1.608040e-03,4.663316e-03
2.631250000e-04,2.211055e-02,4.663316e-03
2.637500000e-04,-5.226130e-03,4.663316e-03
2.643750000e-04,-2.572864e-02,4.663316e-03
2.650000000e-04,8.442210e-03,4.663316e-03
2.656250000e-04,1.929648e-02,4.663316e-03
2.662500000e-04,-1.005025e-02,4.663316e-03
2.668750000e-04,-2.291457e-02,4.663316e-03
2.675000000e-04,1.527638e-02,4.663316e-03
2.681250000e-04,1.487437e-02,4.663316e-03
2.687500000e-04,-1.608040e-02,4.663316e-03
2.693750000e-04,-1.849246e-02,4.663316e-03
2.700000000e-04,2.010050e-02,4.663316e-03
2.706250000e-04,8.844220e-03,4.663316e-03
2.712500000e-04,-1.969849e-02,4.663316e-03
2.718750000e-04,-1.286432e-02,4.663316e-03
2.725000000e-04,2.251256e-02,4.663316e-03
2.731250000e-04,4.020100e-03,4.663316e-03
2.737500000e-04,-2.291457e-02,4.663316e-03
2.743750000e-04,-4.824120e-03,4.663316e-03
2.750000000e-04,2.291457e-02,4.663316e-03
2.756250000e-04,0.000000e+00,4.663316e-03
2.762500000e-04,-2.532663e-02,4.663316e-03
2.768750000e-04,2.010050e-03,4.663316e-03
2.775000000e-04,2.130653e-02,4.663316e-03
2.781250000e-04,-5.226130e-03,4.663316e-03
2.787500000e-04,-2.412060e-02,4.663316e-03
2.793750000e-04,8.844220e-03,4.663316e-03
2.800000000e-04,1.809045e-02,4.663316e-03
2.806250000e-04,-1.246231e-02,4.663316e-03
2.812500000e-04,-2.211055e-02,4.663316e-03
2.818750000e-04,1.608040e-02,4.663316e-03
2.825000000e-04,1.447236e-02,4.663316e-03
2.831250000e-04,-1.567839e-02,4.663316e-03
2.837500000e-04,-1.809045e-02,4.663316e-03
2.843750000e-04,2.050251e-02,4.663316e-03
2.850000000e-04,8.442210e-03,4.663316e-03
