# Forma d'onda Burst Phase Agilent 33220A = -95.000 deg
"# Medie: 512, Campioni: 8000, CH1: Vout, CH3: Vin"
tempo_s,tensione_CH1_Vout_V,tensione_CH3_Vin_V
2.937500000e-05,-2.211055e-02,-1.037588e-01
3.000000000e-05,1.527638e-02,-1.037588e-01
3.062500000e-05,1.407035e-02,-1.037588e-01
3.125000000e-05,-1.608040e-02,-1.037588e-01
3.187500000e-05,-1.889447e-02,-1.037588e-01
3.250000000e-05,2.010050e-02,-1.037588e-01
3.312500000e-05,8.844220e-03,-1.037588e-01
3.375000000e-05,-2.050251e-02,-1.037588e-01
3.437500000e-05,-1.125628e-02,-1.037588e-01
3.500000000e-05,2.211055e-02,-1.037588e-01
3.562500000e-05,3.216080e-03,-1.037588e-01
3.625000000e-05,-2.251256e-02,-1.037588e-01
3.687500000e-05,-4.020100e-03,-1.037588e-01
3.750000000e-05,2.251256e-02,-1.037588e-01
3.812500000e-05,-8.040200e-04,-1.037588e-01
3.875000000e-05,-2.452261e-02,-1.037588e-01
3.937500000e-05,2.412060e-03,-1.037588e-01
4.000000000e-05,2.050251e-02,-1.037588e-01
4.062500000e-05,-6.834170e-03,-1.037588e-01
4.125000000e-05,-2.371859e-02,-1.037588e-01
4.187500000e-05,1.085427e-02,-1.037588e-01
4.250000000e-05,1.648241e-02,-1.037588e-01
4.312500000e-05,-1.165829e-02,-1.037588e-01
4.375000000e-05,-2.130653e-02,-1.037588e-01
4.437500000e-05,1.648241e-02,-1.037588e-01
4.500000000e-05,1.366834e-02,-1.037588e-01
4.562500000e-05,-1.688442e-02,-1.037588e-01
4.625000000e-05,-1.809045e-02,-1.037588e-01
4.687500000e-05,2.010050e-02,-1.037588e-01
4.750000000e-05,8.040200e-03,-1.037588e-01
4.812500000e-05,-2.010050e-02,-1.037588e-01
4.875000000e-05,-9.648240e-03,-1.037588e-01
4.937500000e-05,2.211055e-02,-1.037588e-01
5.000000000e-05,2.010050e-03,-1.037588e-01
5.062500000e-05,-2.291457e-02,-1.037588e-01
5.125000000e-05,-3.216080e-03,-1.037588e-01
5.187500000e-05,2.251256e-02,-1.037588e-01
5.250000000e-05,-2.412060e-03,-1.037588e-01
5.312500000e-05,-2.452261e-02,-1.037588e-01
5.375000000e-05,4.020100e-03,-1.037588e-01
5.437500000e-05,2.010050e-02,-1.037588e-01
5.500000000e-05,-6.834170e-03,-1.037588e-01
5.562500000e-05,-2.291457e-02,-1.037588e-01
5.625000000e-05,1.125628e-02,-1.037588e-01
5.687500000e-05,1.688442e-02,-1.037588e-01
5.750000000e-05,-1.286432e-02,-1.037588e-01
5.812500000e-05,-2.130653e-02,-1.037588e-01
5.875000000e-05,1.648241e-02,-1.037588e-01
5.937500000e-05,1.286432e-02,-1.037588e-01
6.000000000e-05,-1.648241e-02,-1.037588e-01
6.062500000e-05,-1.567839e-02,-1.037588e-01
6.125000000e-05,2.010050e-02,-1.037588e-01
6.187500000e-05,7.638190e-03,-1.037588e-01
6.250000000e-05,-2.090452e-02,-1.037588e-01
6.312500000e-05,-8.844220e-03,-1.037588e-01
6.375000000e-05,2.251256e-02,-1.037588e-01
6.437500000e-05,2.814070e-03,-1.037588e-01
6.500000000e-05,-2.331658e-02,-1.037588e-01
6.562500000e-05,-2.814070e-03,-1.037588e-01
6.625000000e-05,2.090452e-02,-1.037588e-01
6.687500000e-05,-2.412060e-03,-1.037588e-01
6.750000000e-05,-2.291457e-02,-1.037588e-01
6.812500000e-05,4.824120e-03,-1.037588e-01
6.875000000e-05,1.889447e-02,-1.037588e-01
6.937500000e-05,-8.040200e-03,-1.037588e-01
7.000000000e-05,-2.251256e-02,-1.037588e-01
7.062500000e-05,1.165829e-02,-1.037588e-01
7.125000000e-05,1.688442e-02,-1.037588e-01
7.187500000e-05,-1.286432e-02,-1.037588e-01
7.250000000e-05,-2.050251e-02,-1.037588e-01
7.312500000e-05,1.567839e-02,-1.037588e-01
7.375000000e-05,1.206030e-02,-1.037588e-01
7.437500000e-05,-1.728643e-02,-1.037588e-01
7.500000000e-05,-1.447236e-02,-1.037588e-01
7.562500000e-05,2.090452e-02,-1.037588e-01
7.625000000e-05,7.638190e-03,-1.037588e-01
7.687500000e-05,-2.170854e-02,-1.037588e-01
7.750000000e-05,-8.442210e-03,-1.037588e-01
7.812500000e-05,2.130653e-02,-1.037588e-01
7.875000000e-05,1.206030e-03,-1.037588e-01
7.937500000e-05,-2.251256e-02,-1.037588e-01
8.000000000e-05,-8.040200e-04,-1.037588e-01
8.062500000e-05,2.130653e-02,-1.037588e-01
8.125000000e-05,-3.216080e-03,-1.037588e-01
8.187500000e-05,-2.412060e-02,-1.037588e-01
8.250000000e-05,5.226130e-03,-1.037588e-01
8.312500000e-05,1.969849e-02,-1.037588e-01
8.375000000e-05,-8.442210e-03,-1.037588e-01
8.437500000e-05,-2.291457e-02,-1.037588e-01
8.500000000e-05,1.125628e-02,-1.037588e-01
8.562500000e-05,1.487437e-02,-1.037588e-01
8.625000000e-05,-1.326633e-02,-1.037588e-01
8.687500000e-05,-1.889447e-02,-1.037588e-01
8.750000000e-05,1.728643e-02,-1.037588e-01
8.812500000e-05,1.125628e-02,-1.037588e-01
8.875000000e-05,-1.809045e-02,-1.037588e-01
8.937500000e-05,-1.407035e-02,-1.037588e-01
9.000000000e-05,2.010050e-02,-1.037588e-01
9.062500000e-05,6.834170e-03,-1.037588e-01
9.125000000e-05,-2.050251e-02,-1.037588e-01
9.187500000e-05,-7.638190e-03,-1.037588e-01
9.250000000e-05,2.090452e-02,-1.037588e-01
9.312500000e-05,4.020100e-04,-1.037588e-01
9.375000000e-05,-2.371859e-02,-1.037588e-01
9.437500000e-05,-4.020100e-04,-1.037588e-01
9.500000000e-05,2.090452e-02,-1.037588e-01
9.562500000e-05,-3.216080e-03,-1.037588e-01
9.625000000e-05,-2.371859e-02,-1.037588e-01
9.687500000e-05,5.628140e-03,-1.037588e-01
9.750000000e-05,1.809045e-02,-1.037588e-01
9.812500000e-05,-9.648240e-03,-1.037588e-01
9.875000000e-05,-2.130653e-02,-1.037588e-01
9.937500000e-05,1.326633e-02,-1.037588e-01
1.000000000e-04,1.567839e-02,-1.037588e-01
1.006250000e-04,-1.447236e-02,-1.037588e-01
1.012500000e-04,-1.929648e-02,-1.037588e-01
1.018750000e-04,1.728643e-02,-1.037588e-01
1.025000000e-04,1.045226e-02,-1.037588e-01
1.031250000e-04,-1.768844e-02,-1.037588e-01
1.037500000e-04,-1.326633e-02,-1.037588e-01
1.043750000e-04,2.010050e-02,-1.037588e-01
1.050000000e-04,5.628140e-03,-1.037588e-01
1.056250000e-04,-2.170854e-02,-1.037588e-01
1.062500000e-04,-6.030150e-03,-1.037588e-01
1.068750000e-04,2.170854e-02,-1.037588e-01
1.075000000e-04,0.000000e+00,-1.037588e-01
1.081250000e-04,-2.371859e-02,-1.037588e-01
1.087500000e-04,0.000000e+00,-1.037588e-01
1.093750000e-04,2.050251e-02,-1.037588e-01
1.100000000e-04,-5.226130e-03,-1.037588e-01
1.106250000e-04,-2.371859e-02,-1.037588e-01
1.112500000e-04,7.638190e-03,-1.037588e-01
1.118750000e-04,1.809045e-02,-1.037588e-01
1.125000000e-04,-9.648240e-03,-1.037588e-01
1.131250000e-04,-2.291457e-02,-1.037588e-01
1.137500000e-04,1.326633e-02,-1.037588e-01
1.143750000e-04,1.487437e-02,-1.037588e-01
1.150000000e-04,-1.487437e-02,-1.037588e-01
1.156250000e-04,-1.889447e-02,-1.037588e-01
1.162500000e-04,1.809045e-02,-1.037588e-01
1.168750000e-04,1.005025e-02,-1.037588e-01
1.175000000e-04,-1.929648e-02,-1.037588e-01
1.181250000e-04,-1.206030e-02,-1.037588e-01
1.187500000e-04,2.170854e-02,-1.037588e-01
1.193750000e-04,5.226130e-03,-1.037588e-01
1.200000000e-04,-2.130653e-02,-1.037588e-01
1.206250000e-04,-5.628140e-03,-1.037588e-01
1.212500000e-04,2.130653e-02,-1.037588e-01
1.218750000e-04,0.000000e+00,-1.037588e-01
1.225000000e-04,-2.291457e-02,-1.037588e-01
1.231250000e-04,4.020100e-04,-1.037588e-01
1.237500000e-04,2.010050e-02,-1.037588e-01
1.243750000e-04,-5.226130e-03,-1.037588e-01
1.250000000e-04,-2.291457e-02,-1.037588e-01
1.256250000e-04,7.638190e-03,-1.037588e-01
1.262500000e-04,1.728643e-02,-1.037588e-01
1.268750000e-04,-1.085427e-02,-1.037588e-01
1.275000000e-04,-2.090452e-02,-1.037588e-01
1.281250000e-04,1.407035e-02,-1.037588e-01
1.287500000e-04,1.366834e-02,-1.037588e-01
1.293750000e-04,-1.527638e-02,-1.037588e-01
1.300000000e-04,-1.688442e-02,-1.037588e-01
1.306250000e-04,1.929648e-02,-1.037588e-01
1.312500000e-04,9.648240e-03,-1.037588e-01
1.318750000e-04,-1.809045e-02,-1.037588e-01
1.325000000e-04,-1.165829e-02,-1.037588e-01
1.331250000e-04,2.050251e-02,-1.037588e-01
1.337500000e-04,4.020100e-03,-1.037588e-01
1.343750000e-04,-2.211055e-02,-1.037588e-01
1.350000000e-04,-4.824120e-03,-1.037588e-01
1.356250000e-04,2.211055e-02,-1.037588e-01
1.362500000e-04,-4.020100e-04,-1.037588e-01
1.368750000e-04,-2.371859e-02,-1.037588e-01
1.375000000e-04,1.608040e-03,-1.037588e-01
1.381250000e-04,2.050251e-02,-1.037588e-01
1.387500000e-04,-6.432160e-03,-1.037588e-01
1.393750000e-04,-2.291457e-02,-1.037588e-01
1.400000000e-04,9.648240e-03,-1.037588e-01
1.406250000e-04,1.768844e-02,-1.037588e-01
1.412500000e-04,-1.206030e-02,-1.037588e-01
1.418750000e-04,-2.090452e-02,-1.037588e-01
1.425000000e-04,1.366834e-02,-1.037588e-01
1.431250000e-04,1.326633e-02,-1.037588e-01
1.437500000e-04,-1.487437e-02,-1.037588e-01
1.443750000e-04,-1.567839e-02,-1.037588e-01
1.450000000e-04,1.849246e-02,-1.037588e-01
1.456250000e-04,8.442210e-03,-1.037588e-01
1.462500000e-04,-2.010050e-02,-1.037588e-01
1.468750000e-04,-1.125628e-02,-1.037588e-01
1.475000000e-04,2.090452e-02,-1.037588e-01
1.481250000e-04,3.618090e-03,-1.037588e-01
1.487500000e-04,-2.130653e-02,-1.037588e-01
1.493750000e-04,-4.020100e-03,-1.037588e-01
1.500000000e-04,2.090452e-02,-1.037588e-01
1.506250000e-04,-1.608040e-03,-1.037588e-01
1.512500000e-04,-2.251256e-02,-1.037588e-01
1.518750000e-04,4.020100e-03,-1.037588e-01
1.525000000e-04,1.969849e-02,-1.037588e-01
1.531250000e-04,-7.236180e-03,-1.037588e-01
1.537500000e-04,-2.291457e-02,-1.037588e-01
1.543750000e-04,9.246230e-03,-1.037588e-01
1.550000000e-04,1.688442e-02,-1.037588e-01
1.556250000e-04,-1.125628e-02,-1.037588e-01
1.562500000e-04,-1.929648e-02,-1.037588e-01
1.568750000e-04,1.487437e-02,-1.037588e-01
1.575000000e-04,1.206030e-02,-1.037588e-01
1.581250000e-04,-1.648241e-02,-1.037588e-01
1.587500000e-04,-1.527638e-02,-1.037588e-01
1.593750000e-04,1.849246e-02,-1.037588e-01
1.600000000e-04,8.040200e-03,-1.037588e-01
1.606250000e-04,-1.969849e-02,-1.037588e-01
1.612500000e-04,-1.045226e-02,-1.037588e-01
1.618750000e-04,2.050251e-02,-1.037588e-01
1.625000000e-04,3.216080e-03,-1.037588e-01
1.631250000e-04,-2.211055e-02,-1.037588e-01
1.637500000e-04,-2.412060e-03,-1.037588e-01
1.643750000e-04,2.130653e-02,-1.037588e-01
1.650000000e-04,-2.010050e-03,-1.037588e-01
1.656250000e-04,-2.371859e-02,-1.037588e-01
1.662500000e-04,3.618090e-03,-1.037588e-01
1.668750000e-04,1.969849e-02,-1.037588e-01
1.675000000e-04,-7.236180e-03,-1.037588e-01
1.681250000e-04,-2.211055e-02,-1.037588e-01
1.687500000e-04,1.005025e-02,-1.037588e-01
1.693750000e-04,1.567839e-02,-1.037588e-01
1.700000000e-04,-1.286432e-02,-1.037588e-01
1.706250000e-04,-1.889447e-02,-1.037588e-01
1.712500000e-04,1.608040e-02,-1.037588e-01
1.718750000e-04,1.246231e-02,-1.037588e-01
1.725000000e-04,-1.688442e-02,-1.037588e-01
1.731250000e-04,-1.567839e-02,-1.037588e-01
1.737500000e-04,1.889447e-02,-1.037588e-01
1.743750000e-04,7.638190e-03,-1.037588e-01
1.750000000e-04,-2.010050e-02,-1.037588e-01
1.756250000e-04,-8.442210e-03,-1.037588e-01
1.762500000e-04,2.130653e-02,-1.037588e-01
1.768750000e-04,2.010050e-03,-1.037588e-01
1.775000000e-04,-2.251256e-02,-1.037588e-01
1.781250000e-04,-2.412060e-03,-1.037588e-01
1.787500000e-04,2.050251e-02,-1.037588e-01
1.793750000e-04,-2.814070e-03,-1.037588e-01
1.800000000e-04,-2.211055e-02,-1.037588e-01
1.806250000e-04,4.020100e-03,-1.037588e-01
1.812500000e-04,1.849246e-02,-1.037588e-01
1.818750000e-04,-8.040200e-03,-1.037588e-01
1.825000000e-04,-2.211055e-02,-1.037588e-01
1.831250000e-04,1.165829e-02,-1.037588e-01
1.837500000e-04,1.527638e-02,-1.037588e-01
1.843750000e-04,-1.286432e-02,-1.037588e-01
1.850000000e-04,-1.969849e-02,-1.037588e-01
1.856250000e-04,1.608040e-02,-1.037588e-01
1.862500000e-04,1.125628e-02,-1.037588e-01
1.868750000e-04,-1.648241e-02,-1.037588e-01
1.875000000e-04,-1.366834e-02,-1.037588e-01
1.881250000e-04,1.849246e-02,-1.037588e-01
1.887500000e-04,6.030150e-03,-1.037588e-01
1.893750000e-04,-1.969849e-02,-1.037588e-01
1.900000000e-04,-8.040200e-03,-1.037588e-01
1.906250000e-04,2.130653e-02,-1.037588e-01
1.912500000e-04,1.206030e-03,-1.037588e-01
1.918750000e-04,-2.251256e-02,-1.037588e-01
1.925000000e-04,-1.206030e-03,-1.037588e-01
1.931250000e-04,2.090452e-02,-1.037588e-01
1.937500000e-04,-3.618090e-03,-1.037588e-01
1.943750000e-04,-2.291457e-02,-1.037588e-01
1.950000000e-04,5.226130e-03,-1.037588e-01
1.956250000e-04,1.849246e-02,-1.037588e-01
1.962500000e-04,-8.844220e-03,-1.037588e-01
1.968750000e-04,-2.050251e-02,-1.037588e-01
1.975000000e-04,1.165829e-02,-1.037588e-01
1.981250000e-04,1.447236e-02,-1.037588e-01
1.987500000e-04,-1.326633e-02,-1.037588e-01
1.993750000e-04,-1.849246e-02,-1.037588e-01
2.000000000e-04,1.608040e-02,-1.037588e-01
2.006250000e-04,1.045226e-02,-1.037588e-01
2.012500000e-04,-1.688442e-02,-1.037588e-01
2.018750000e-04,-1.326633e-02,-1.037588e-01
2.025000000e-04,1.929648e-02,-1.037588e-01
2.031250000e-04,5.628140e-03,-1.037588e-01
2.037500000e-04,-2.010050e-02,-1.037588e-01
2.043750000e-04,-7.236180e-03,-1.037588e-01
2.050000000e-04,2.050251e-02,-1.037588e-01
2.056250000e-04,8.040200e-04,-1.037588e-01
2.062500000e-04,-2.211055e-02,-1.037588e-01
2.068750000e-04,-4.020100e-04,-1.037588e-01
2.075000000e-04,2.010050e-02,-1.037588e-01
2.081250000e-04,-4.020100e-03,-1.037588e-01
2.087500000e-04,-2.170854e-02,-1.037588e-01
2.093750000e-04,6.432160e-03,-1.037588e-01
2.100000000e-04,1.849246e-02,-1.037588e-01
2.106250000e-04,-8.442210e-03,-1.037588e-01
2.112500000e-04,-2.130653e-02,-1.037588e-01
2.118750000e-04,1.085427e-02,-1.037588e-01
2.125000000e-04,1.407035e-02,-1.037588e-01
2.131250000e-04,-1.286432e-02,-1.037588e-01
2.137500000e-04,-1.728643e-02,-1.037588e-01
2.143750000e-04,1.608040e-02,-1.037588e-01
2.150000000e-04,9.648240e-03,-1.037588e-01
2.156250000e-04,-1.809045e-02,-1.037588e-01
2.162500000e-04,-1.286432e-02,-1.037588e-01
2.168750000e-04,2.010050e-02,-1.037588e-01
2.175000000e-04,6.030150e-03,-1.037588e-01
2.181250000e-04,-2.130653e-02,-1.037588e-01
2.187500000e-04,-6.834170e-03,-1.037588e-01
2.193750000e-04,2.050251e-02,-1.037588e-01
2.200000000e-04,4.020100e-04,-1.037588e-01
2.206250000e-04,-2.211055e-02,-1.037588e-01
2.212500000e-04,0.000000e+00,-1.037588e-01
2.218750000e-04,2.050251e-02,-1.037588e-01
2.225000000e-04,-4.824120e-03,-1.037588e-01
2.231250000e-04,-2.251256e-02,-1.037588e-01
2.237500000e-04,6.030150e-03,-1.037588e-01
2.243750000e-04,1.728643e-02,-1.037588e-01
2.250000000e-04,-1.005025e-02,-1.037588e-01
2.256250000e-04,-2.050251e-02,-1.037588e-01
2.262500000e-04,1.366834e-02,-1.037588e-01
2.268750000e-04,1.366834e-02,-1.037588e-01
2.275000000e-04,-1.447236e-02,-1.037588e-01
2.281250000e-04,-1.688442e-02,-1.037588e-01
2.287500000e-04,1.849246e-02,-1.037588e-01
2.293750000e-04,9.648240e-03,-1.037588e-01
2.300000000e-04,-1.768844e-02,-1.037588e-01
2.306250000e-04,-1.246231e-02,-1.037588e-01
2.312500000e-04,1.889447e-02,-1.037588e-01
2.318750000e-04,4.824120e-03,-1.037588e-01
2.325000000e-04,-2.010050e-02,-1.037588e-01
2.331250000e-04,-5.226130e-03,-1.037588e-01
2.337500000e-04,2.010050e-02,-1.037588e-01
2.343750000e-04,-4.020100e-04,-1.037588e-01
2.350000000e-04,-2.291457e-02,-1.037588e-01
2.356250000e-04,1.206030e-03,-1.037588e-01
2.362500000e-04,1.929648e-02,-1.037588e-01
2.368750000e-04,-5.628140e-03,-1.037588e-01
2.375000000e-04,-2.291457e-02,-1.037588e-01
2.381250000e-04,7.638190e-03,-1.037588e-01
2.387500000e-04,1.648241e-02,-1.037588e-01
2.393750000e-04,-1.005025e-02,-1.037588e-01
2.400000000e-04,-1.969849e-02,-1.037588e-01
2.406250000e-04,1.366834e-02,-1.037588e-01
2.412500000e-04,1.286432e-02,-1.037588e-01
2.418750000e-04,-1.407035e-02,-1.037588e-01
2.425000000e-04,-1.567839e-02,-1.037588e-01
2.431250000e-04,1.768844e-02,-1.037588e-01
2.437500000e-04,8.442210e-03,-1.037588e-01
2.443750000e-04,-1.809045e-02,-1.037588e-01
2.450000000e-04,-1.045226e-02,-1.037588e-01
2.456250000e-04,2.050251e-02,-1.037588e-01
2.462500000e-04,4.422110e-03,-1.037588e-01
2.468750000e-04,-2.090452e-02,-1.037588e-01
2.475000000e-04,-4.824120e-03,-1.037588e-01
2.481250000e-04,2.050251e-02,-1.037588e-01
2.487500000e-04,-1.206030e-03,-1.037588e-01
2.493750000e-04,-2.170854e-02,-1.037588e-01
2.500000000e-04,2.010050e-03,-1.037588e-01
2.506250000e-04,1.929648e-02,-1.037588e-01
2.512500000e-04,-6.834170e-03,-1.037588e-01
2.518750000e-04,-2.170854e-02,-1.037588e-01
2.525000000e-04,9.246230e-03,-1.037588e-01
2.531250000e-04,1.648241e-02,-1.037588e-01
2.537500000e-04,-1.125628e-02,-1.037588e-01
2.543750000e-04,-2.050251e-02,-1.037588e-01
2.550000000e-04,1.407035e-02,-1.037588e-01
2.556250000e-04,1.246231e-02,-1.037588e-01
2.562500000e-04,-1.527638e-02,-1.037588e-01
2.568750000e-04,-1.608040e-02,-1.037588e-01
2.575000000e-04,1.728643e-02,-1.037588e-01
2.581250000e-04,8.040200e-03,-1.037588e-01
2.587500000e-04,-1.728643e-02,-1.037588e-01
2.593750000e-04,-9.648240e-03,-1.037588e-01
2.600000000e-04,2.010050e-02,-1.037588e-01
2.606250000e-04,2.814070e-03,-1.037588e-01
2.612500000e-04,-2.130653e-02,-1.037588e-01
2.618750000e-04,-3.618090e-03,-1.037588e-01
2.625000000e-04,2.050251e-02,-1.037588e-01
2.631250000e-04,-2.010050e-03,-1.037588e-01
2.637500000e-04,-2.211055e-02,-1.037588e-01
2.643750000e-04,2.814070e-03,-1.037588e-01
2.650000000e-04,1.849246e-02,-1.037588e-01
2.656250000e-04,-6.432160e-03,-1.037588e-01
2.662500000e-04,-2.130653e-02,-1.037588e-01
2.668750000e-04,9.246230e-03,-1.037588e-01
2.675000000e-04,1.527638e-02,-1.037588e-01
2.681250000e-04,-1.125628e-02,-1.037588e-01
2.687500000e-04,-1.929648e-02,-1.037588e-01
2.693750000e-04,1.487437e-02,-1.037588e-01
2.700000000e-04,1.206030e-02,-1.037588e-01
2.706250000e-04,-1.527638e-02,-1.037588e-01
2.712500000e-04,-1.527638e-02,-1.037588e-01
2.718750000e-04,1.849246e-02,-1.037588e-01
2.725000000e-04,6.834170e-03,-1.037588e-01
2.731250000e-04,-1.929648e-02,-1.037588e-01
2.737500000e-04,-9.246230e-03,-1.037588e-01
2.743750000e-04,2.010050e-02,-1.037588e-01
2.750000000e-04,2.814070e-03,-1.037588e-01
2.756250000e-04,-2.090452e-02,-1.037588e-01
2.762500000e-04,-3.216080e-03,-1.037588e-01
