# Sweep MEMS Completo Sincronizzato (128 Medie Modulo + Fase) - 20260907_160506
"# f_center=417520.0 Hz, span=+/-400.0 Hz, points=401, navg=128, Vpp=0.1 V"
step,frequency_Hz,freq_readback_Hz,Vin_Vpp_V,Vout_Vpp_V,Gain_linear,Gain_dB,Phase_deg
30,417178.000,417178.000,9.153000e-02,1.025000e+00,1.119851e+01,20.983,70.100
31,417180.000,417180.000,9.139000e-02,1.027000e+00,1.123755e+01,21.013,70.400
32,417182.000,417182.000,9.153000e-02,1.028000e+00,1.123129e+01,21.009,70.100
33,417184.000,417184.000,9.139000e-02,1.029000e+00,1.125944e+01,21.030,69.900
34,417186.000,417186.000,9.139000e-02,1.023000e+00,1.119378e+01,20.980,69.600
35,417188.000,417188.000,9.139000e-02,1.027000e+00,1.123755e+01,21.013,70.100
36,417190.000,417190.000,9.156000e-02,1.023000e+00,1.117300e+01,20.963,70.600
37,417192.000,417192.000,9.142000e-02,1.027000e+00,1.123387e+01,21.011,69.900
38,417194.000,417194.000,9.156000e-02,1.024000e+00,1.118392e+01,20.972,70.000
39,417196.000,417196.000,9.142000e-02,1.023000e+00,1.119011e+01,20.977,69.500
40,417198.000,417198.000,9.142000e-02,1.026000e+00,1.122293e+01,21.002,69.600
41,417200.000,417200.000,9.142000e-02,1.026000e+00,1.122293e+01,21.002,70.200
42,417202.000,417202.000,9.139000e-02,1.025000e+00,1.121567e+01,20.997,69.700
43,417204.000,417204.000,9.149000e-02,1.027000e+00,1.122527e+01,21.004,70.100
44,417206.000,417206.000,9.142000e-02,1.029000e+00,1.125574e+01,21.027,69.900
45,417208.000,417208.000,9.146000e-02,1.027000e+00,1.122895e+01,21.007,69.900
46,417210.000,417210.000,9.153000e-02,1.029000e+00,1.124222e+01,21.017,70.200
47,417212.000,417212.000,9.135000e-02,1.029000e+00,1.126437e+01,21.034,69.800
48,417214.000,417214.000,9.153000e-02,1.024000e+00,1.118759e+01,20.975,70.000
49,417216.000,417216.000,9.146000e-02,1.026000e+00,1.121802e+01,20.998,70.500
50,417218.000,417218.000,9.146000e-02,1.026000e+00,1.121802e+01,20.998,69.800
51,417220.000,417220.000,9.163000e-02,1.029000e+00,1.122995e+01,21.008,70.100
52,417222.000,417222.000,9.142000e-02,1.029000e+00,1.125574e+01,21.027,69.900
53,417224.000,417224.000,9.146000e-02,1.025000e+00,1.120709e+01,20.990,69.900
54,417226.000,417226.000,9.139000e-02,1.028000e+00,1.124850e+01,21.022,70.000
55,417228.000,417228.000,9.135000e-02,1.027000e+00,1.124247e+01,21.017,69.900
56,417230.000,417230.000,9.135000e-02,1.029000e+00,1.126437e+01,21.034,70.100
57,417232.000,417232.000,9.149000e-02,1.029000e+00,1.124713e+01,21.021,70.000
58,417234.000,417234.000,9.132000e-02,1.029000e+00,1.126807e+01,21.037,70.000
59,417236.000,417236.000,9.139000e-02,1.023000e+00,1.119378e+01,20.980,69.800
60,417238.000,417238.000,9.156000e-02,1.027000e+00,1.121669e+01,20.997,70.100
61,417240.000,417240.000,9.149000e-02,1.029000e+00,1.124713e+01,21.021,70.200
62,417242.000,417242.000,9.146000e-02,1.029000e+00,1.125082e+01,21.024,70.000
63,417244.000,417244.000,9.139000e-02,1.028000e+00,1.124850e+01,21.022,70.000
64,417246.000,417246.000,9.142000e-02,1.029000e+00,1.125574e+01,21.027,69.900
65,417248.000,417248.000,9.149000e-02,1.026000e+00,1.121434e+01,20.995,70.100
66,417250.000,417250.000,9.153000e-02,1.030000e+00,1.125314e+01,21.025,70.100
67,417252.000,417252.000,9.146000e-02,1.025000e+00,1.120709e+01,20.990,69.900
68,417254.000,417254.000,9.163000e-02,1.029000e+00,1.122995e+01,21.008,70.100
69,417256.000,417256.000,9.153000e-02,1.027000e+00,1.122036e+01,21.000,70.200
70,417258.000,417258.000,9.139000e-02,1.029000e+00,1.125944e+01,21.030,69.700
71,417260.000,417260.000,9.139000e-02,1.028000e+00,1.124850e+01,21.022,70.400
72,417262.000,417262.000,9.146000e-02,1.024000e+00,1.119615e+01,20.981,70.100
73,417264.000,417264.000,9.146000e-02,1.029000e+00,1.125082e+01,21.024,69.600
74,417266.000,417266.000,9.146000e-02,1.028000e+00,1.123989e+01,21.015,70.000
75,417268.000,417268.000,9.142000e-02,1.027000e+00,1.123387e+01,21.011,70.000
76,417270.000,417270.000,9.142000e-02,1.029000e+00,1.125574e+01,21.027,70.300
77,417272.000,417272.000,9.139000e-02,1.028000e+00,1.124850e+01,21.022,69.600
78,417274.000,417274.000,9.149000e-02,1.027000e+00,1.122527e+01,21.004,69.600
79,417276.000,417276.000,9.142000e-02,1.029000e+00,1.125574e+01,21.027,70.100
80,417278.000,417278.000,9.163000e-02,1.027000e+00,1.120812e+01,20.991,70.200
81,417280.000,417280.000,9.132000e-02,1.027000e+00,1.124617e+01,21.020,69.900
82,417282.000,417282.000,9.135000e-02,1.028000e+00,1.125342e+01,21.026,70.000
83,417284.000,417284.000,9.135000e-02,1.029000e+00,1.126437e+01,21.034,70.100
84,417286.000,417286.000,9.149000e-02,1.028000e+00,1.123620e+01,21.012,70.500
85,417288.000,417288.000,9.132000e-02,1.030000e+00,1.127902e+01,21.045,69.500
86,417290.000,417290.000,9.135000e-02,1.032000e+00,1.129721e+01,21.059,69.800
87,417292.000,417292.000,9.153000e-02,1.029000e+00,1.124222e+01,21.017,70.200
88,417294.000,417294.000,9.139000e-02,1.034000e+00,1.131415e+01,21.072,70.100
89,417296.000,417296.000,9.149000e-02,1.034000e+00,1.130178e+01,21.063,69.300
90,417298.000,417298.000,9.135000e-02,1.030000e+00,1.127531e+01,21.043,70.100
91,417300.000,417300.000,9.142000e-02,1.029000e+00,1.125574e+01,21.027,70.000
92,417302.000,417302.000,9.139000e-02,1.032000e+00,1.129226e+01,21.056,70.200
93,417304.000,417304.000,9.163000e-02,1.029000e+00,1.122995e+01,21.008,69.900
94,417306.000,417306.000,9.149000e-02,1.029000e+00,1.124713e+01,21.021,69.900
95,417308.000,417308.000,9.153000e-02,1.028000e+00,1.123129e+01,21.009,69.700
96,417310.000,417310.000,9.153000e-02,1.029000e+00,1.124222e+01,21.017,69.800
97,417312.000,417312.000,9.146000e-02,1.033000e+00,1.129455e+01,21.057,70.300
98,417314.000,417314.000,9.149000e-02,1.029000e+00,1.124713e+01,21.021,70.000
99,417316.000,417316.000,9.139000e-02,1.031000e+00,1.128132e+01,21.047,69.500
100,417318.000,417318.000,9.146000e-02,1.034000e+00,1.130549e+01,21.066,69.300
101,417320.000,417320.000,9.146000e-02,1.032000e+00,1.128362e+01,21.049,70.100
102,417322.000,417322.000,9.142000e-02,1.034000e+00,1.131044e+01,21.070,69.400
103,417324.000,417324.000,9.146000e-02,1.033000e+00,1.129455e+01,21.057,69.500
104,417326.000,417326.000,9.142000e-02,1.032000e+00,1.128856e+01,21.053,69.500
105,417328.000,417328.000,9.142000e-02,1.035000e+00,1.132137e+01,21.078,70.000
106,417330.000,417330.000,9.142000e-02,1.035000e+00,1.132137e+01,21.078,69.700
107,417332.000,417332.000,9.149000e-02,1.033000e+00,1.129085e+01,21.055,69.400
108,417334.000,417334.000,9.139000e-02,1.034000e+00,1.131415e+01,21.072,69.700
109,417336.000,417336.000,9.156000e-02,1.034000e+00,1.129314e+01,21.056,69.900
110,417338.000,417338.000,9.156000e-02,1.030000e+00,1.124945e+01,21.023,69.900
111,417340.000,417340.000,9.146000e-02,1.031000e+00,1.127269e+01,21.041,69.600
112,417342.000,417342.000,9.146000e-02,1.029000e+00,1.125082e+01,21.024,69.300
113,417344.000,417344.000,9.146000e-02,1.030000e+00,1.126175e+01,21.032,70.100
114,417346.000,417346.000,9.160000e-02,1.030000e+00,1.124454e+01,21.019,69.500
115,417348.000,417348.000,9.146000e-02,1.036000e+00,1.132736e+01,21.083,69.200
116,417350.000,417350.000,9.146000e-02,1.032000e+00,1.128362e+01,21.049,69.700
117,417352.000,417352.000,9.139000e-02,1.030000e+00,1.127038e+01,21.039,69.600
118,417354.000,417354.000,9.132000e-02,1.029000e+00,1.126807e+01,21.037,69.200
119,417356.000,417356.000,9.163000e-02,1.032000e+00,1.126269e+01,21.033,69.600
120,417358.000,417358.000,9.156000e-02,1.036000e+00,1.131498e+01,21.073,69.100
121,417360.000,417360.000,9.142000e-02,1.031000e+00,1.127762e+01,21.044,69.000
122,417362.000,417362.000,9.139000e-02,1.034000e+00,1.131415e+01,21.072,69.600
123,417364.000,417364.000,9.146000e-02,1.034000e+00,1.130549e+01,21.066,70.100
124,417366.000,417366.000,9.142000e-02,1.034000e+00,1.131044e+01,21.070,69.500
125,417368.000,417368.000,9.149000e-02,1.036000e+00,1.132364e+01,21.080,69.200
126,417370.000,417370.000,9.160000e-02,1.034000e+00,1.128821e+01,21.053,69.500
127,417372.000,417372.000,9.135000e-02,1.035000e+00,1.133005e+01,21.085,69.600
128,417374.000,417374.000,9.156000e-02,1.035000e+00,1.130406e+01,21.065,69.100
129,417376.000,417376.000,9.146000e-02,1.034000e+00,1.130549e+01,21.066,69.500
130,417378.000,417378.000,9.142000e-02,1.032000e+00,1.128856e+01,21.053,69.300
